INDICATOR_CODE,DIAGNOSIS GROUP,PROVIDER,PROVIDER_NAME,DENOMINATOR,OBSERVED,EXPECTED
I00699,38,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,172,9,10.8825
I00699,38,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,73,6,5.3413
I00699,38,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,303,*,2.6403
I00699,38,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,40,*,2.3437
I00699,38,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,82,12,5.3141
I00699,38,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,474,*,4.0245
I00699,38,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,527,35,21.7731
I00699,38,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,97,10,5.3759
I00699,38,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,437,10,13.3425
I00699,38,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",128,10,9.1749
I00699,38,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,138,6,10.043
I00699,38,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,435,*,4.7379
I00699,38,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,375,15,14.4967
I00699,38,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,198,*,7.2271
I00699,38,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,240,8,7.7184
I00699,38,RTG,DERBY HOSPITALS NHS FOUNDATION TRUST,366,14,12.6249
I00699,38,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,607,8,26.1991
I00699,38,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,147,*,3.682
I00699,38,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,144,6,7.5114
I00699,38,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,517,13,12.7616
I00699,38,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,127,6,7.901
I00699,38,RV8,NORTH WEST LONDON HOSPITALS NHS TRUST,230,13,12.8157
I00699,38,RVJ,NORTH BRISTOL NHS TRUST,315,11,11.2198
I00699,38,RVL,BARNET AND CHASE FARM HOSPITALS NHS TRUST,151,6,8.6407
I00699,38,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,123,*,8.9848
I00699,38,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,210,15,14.8379
I00699,38,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,176,15,10.3983
I00699,38,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,71,8,6.4584
I00699,38,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,525,12,9.9706
I00699,38,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,361,23,14.2571
I00699,38,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,260,13,10.6108
I00699,38,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,225,14,10.7729
I00699,38,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,415,25,23.1029
I00699,38,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,144,15,8.413
I00699,38,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,104,7,5.047
I00699,38,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,111,6,7.2723
I00699,38,RWJ,STOCKPORT NHS FOUNDATION TRUST,111,8,8.0091
I00699,38,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,165,13,11.2844
I00699,38,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,149,8,7.5066
I00699,38,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,195,8,7.3063
I00699,38,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,321,19,17.6596
I00699,38,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,183,8,9.4567
I00699,38,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,258,10,9.4101
I00699,38,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,172,8,10.5308
I00699,38,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,204,7,7.16
I00699,38,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,124,11,7.1555
I00699,38,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,173,8,8.2515
I00699,38,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,289,12,10.9219
I00699,38,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,105,*,3.4982
I00699,38,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,276,12,9.8681
I00699,38,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,340,10,8.5838
I00699,38,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,511,*,11.8695
I00699,38,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,368,13,9.7593
I00699,39,R1F,ISLE OF WIGHT NHS TRUST,111,7,5.5051
I00699,39,R1H,BARTS HEALTH NHS TRUST,676,16,21.3252
I00699,39,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,779,15,16.7154
I00699,39,RA3,WESTON AREA HEALTH NHS TRUST,215,*,11.8239
I00699,39,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,117,*,4.857
I00699,39,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,208,*,5.5121
I00699,39,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,183,*,8.8273
I00699,39,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,374,10,10.0554
I00699,39,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,314,11,13.4499
I00699,39,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,232,10,9.2844
I00699,39,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,311,*,6.4625
I00699,39,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,209,*,7.8951
I00699,39,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,394,13,16.4083
I00699,39,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,261,10,11.4147
I00699,39,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,123,*,5.5235
I00699,39,RBK,WALSALL HEALTHCARE NHS TRUST,229,14,9.822
I00699,39,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,385,19,17.4013
I00699,39,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,414,25,19.5046
I00699,39,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,249,15,11.4681
I00699,39,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,246,12,11.083
I00699,39,RC1,BEDFORD HOSPITAL NHS TRUST,158,6,5.659
I00699,39,RC3,EALING HOSPITAL NHS TRUST,200,*,6.5065
I00699,39,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,244,7,7.8626
I00699,39,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,421,20,19.7844
I00699,39,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,93,*,3.8999
I00699,39,RCF,AIREDALE NHS FOUNDATION TRUST,174,*,7.4603
I00699,39,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",224,18,10.2295
I00699,39,RD1,ROYAL UNITED HOSPITAL BATH NHS TRUST,231,18,11.7616
I00699,39,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,148,*,6.6735
I00699,39,RD7,HEATHERWOOD AND WEXHAM PARK HOSPITALS NHS FOUNDATION TRUST,227,8,8.6267
I00699,39,RD8,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,217,7,8.865
I00699,39,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,322,29,15.4395
I00699,39,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,326,26,14.4774
I00699,39,RDU,FRIMLEY PARK HOSPITAL NHS FOUNDATION TRUST,289,15,11.8072
I00699,39,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,311,8,12.4623
I00699,39,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,235,11,11.0515
I00699,39,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,161,12,6.6626
I00699,39,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,337,15,13.1366
I00699,39,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",438,15,17.0765
I00699,39,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,371,19,14.7855
I00699,39,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,229,11,8.8124
I00699,39,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,207,12,10.3899
I00699,39,RFW,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,163,8,5.9709
I00699,39,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,333,17,13.1468
I00699,39,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,205,11,9.0025
I00699,39,RGQ,IPSWICH HOSPITAL NHS TRUST,243,15,11.0226
I00699,39,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,143,6,7.9088
I00699,39,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,331,7,10.4016
I00699,39,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,299,6,12.0678
I00699,39,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,325,9,12.6453
I00699,39,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,950,19,35.6458
I00699,39,RHU,PORTSMOUTH HOSPITALS NHS TRUST,397,22,17.0297
I00699,39,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,399,13,14.8314
I00699,39,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,277,*,7.3451
I00699,39,RJ2,LEWISHAM AND GREENWICH NHS TRUST,409,13,15.2171
I00699,39,RJ6,CROYDON HEALTH SERVICES NHS TRUST,267,9,9.8741
I00699,39,RJ7,ST GEORGE'S HEALTHCARE NHS TRUST,332,*,10.703
I00699,39,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,141,12,6.7871
I00699,39,RJD,MID STAFFORDSHIRE NHS FOUNDATION TRUST,193,6,7.5989
I00699,39,RJE,UNIVERSITY HOSPITAL OF NORTH STAFFORDSHIRE NHS TRUST,436,14,17.7592
I00699,39,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,224,6,9.5907
I00699,39,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,515,19,19.946
I00699,39,RJN,EAST CHESHIRE NHS TRUST,182,14,7.7311
I00699,39,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,233,17,9.3202
I00699,39,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,541,16,18.784
I00699,39,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,250,14,10.7765
I00699,39,RK9,PLYMOUTH HOSPITALS NHS TRUST,376,17,14.6841
I00699,39,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,354,10,14.2773
I00699,39,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,157,*,4.26
I00699,39,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,289,14,13.0636
I00699,39,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,374,12,13.9682
I00699,39,RLQ,WYE VALLEY NHS TRUST,111,9,4.4377
I00699,39,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,150,6,6.5682
I00699,39,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,444,20,18.695
I00699,39,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,290,7,11.6395
I00699,39,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,233,*,8.1716
I00699,39,RMC,BOLTON NHS FOUNDATION TRUST,248,7,9.0595
I00699,39,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,324,17,13.0727
I00699,39,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,307,7,12.8253
I00699,39,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,299,13,11.7982
I00699,39,RN7,DARTFORD AND GRAVESHAM NHS TRUST,396,15,11.8874
I00699,39,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,253,11,10.7002
I00699,39,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,223,10,8.8364
I00699,39,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,177,*,7.8404
I00699,39,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,269,10,12.2226
I00699,39,RNZ,SALISBURY NHS FOUNDATION TRUST,163,7,6.7991
I00699,39,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,461,31,20.5096
I00699,39,RPA,MEDWAY NHS FOUNDATION TRUST,283,7,11.5514
I00699,39,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,307,10,11.4436
I00699,39,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,255,7,10.408
I00699,39,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,141,*,4.5305
I00699,39,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,132,7,6.4074
I00699,39,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,327,12,14.4683
I00699,39,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,136,*,4.0129
I00699,39,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,513,28,20.9946
I00699,39,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,258,*,8.8917
I00699,39,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,528,13,20.6465
I00699,39,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",174,*,7.6798
I00699,39,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,348,14,11.0037
I00699,39,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,362,7,5.3586
I00699,39,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,393,11,12.5247
I00699,39,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,302,13,12.8803
I00699,39,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,344,16,15.0008
I00699,39,RTG,DERBY HOSPITALS NHS FOUNDATION TRUST,481,25,18.0231
I00699,39,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,658,14,21.5201
I00699,39,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,274,14,11.9179
I00699,39,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,261,8,11.4029
I00699,39,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,451,16,17.3037
I00699,39,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,335,14,14.4231
I00699,39,RV8,NORTH WEST LONDON HOSPITALS NHS TRUST,501,10,15.678
I00699,39,RVJ,NORTH BRISTOL NHS TRUST,207,14,10.258
I00699,39,RVL,BARNET AND CHASE FARM HOSPITALS NHS TRUST,433,15,19.0433
I00699,39,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,431,20,17.2766
I00699,39,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,540,26,21.216
I00699,39,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,307,16,13.4119
I00699,39,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,230,15,10.0664
I00699,39,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,470,14,13.0297
I00699,39,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,1015,26,33.1717
I00699,39,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,435,22,18.6222
I00699,39,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,623,36,31.1862
I00699,39,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,607,21,20.245
I00699,39,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,391,13,16.2805
I00699,39,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,247,14,10.002
I00699,39,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,329,17,14.7101
I00699,39,RWJ,STOCKPORT NHS FOUNDATION TRUST,282,13,13.6737
I00699,39,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,295,11,13.7467
I00699,39,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,360,31,15.3647
I00699,39,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,507,30,18.7566
I00699,39,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,669,32,26.8019
I00699,39,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,484,23,21.8489
I00699,39,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,524,12,19.9768
I00699,39,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,459,15,19.8323
I00699,39,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,586,23,18.7021
I00699,39,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,363,20,17.7316
I00699,39,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,535,19,21.5293
I00699,39,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,553,16,24.6014
I00699,39,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,222,12,9.843
I00699,39,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,432,14,14.7103
I00699,39,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,237,14,9.942
I00699,39,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,562,8,14.1914
I00699,39,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,338,21,14.964
I00699,40,R1F,ISLE OF WIGHT NHS TRUST,12,0,0.3556
I00699,40,R1H,BARTS HEALTH NHS TRUST,276,*,7.7458
I00699,40,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,27,0,0.7697
I00699,40,RA3,WESTON AREA HEALTH NHS TRUST,17,*,0.7312
I00699,40,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,17,0,0.473
I00699,40,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,117,*,2.6892
I00699,40,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,15,*,1.2045
I00699,40,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,66,*,2.9014
I00699,40,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,78,*,3.8715
I00699,40,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,48,*,1.9623
I00699,40,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,17,0,0.2669
I00699,40,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,54,0,1.3853
I00699,40,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,47,*,0.9198
I00699,40,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,34,*,1.2646
I00699,40,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,31,*,1.0876
I00699,40,RBK,WALSALL HEALTHCARE NHS TRUST,32,*,1.8607
I00699,40,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,13,*,0.6531
I00699,40,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,13,0,0.6191
I00699,40,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,25,*,1.0957
I00699,40,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,27,*,1.0442
I00699,40,RC1,BEDFORD HOSPITAL NHS TRUST,15,*,0.5836
I00699,40,RC3,EALING HOSPITAL NHS TRUST,7,0,0.0534
I00699,40,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,38,0,1.1036
I00699,40,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,50,*,2.8533
I00699,40,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,20,0,1.3112
I00699,40,RCF,AIREDALE NHS FOUNDATION TRUST,18,*,0.5457
I00699,40,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",47,*,2.0308
I00699,40,RD1,ROYAL UNITED HOSPITAL BATH NHS TRUST,13,0,0.4106
I00699,40,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,52,0,0.7993
I00699,40,RD7,HEATHERWOOD AND WEXHAM PARK HOSPITALS NHS FOUNDATION TRUST,39,0,1.15
I00699,40,RD8,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,62,*,2.2602
I00699,40,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,92,7,4.1168
I00699,40,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,104,*,4.246
I00699,40,RDU,FRIMLEY PARK HOSPITAL NHS FOUNDATION TRUST,35,0,1.0844
I00699,40,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,25,6,1.4941
I00699,40,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,17,*,0.9942
I00699,40,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,90,7,4.3539
I00699,40,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,21,0,0.9143
I00699,40,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",88,*,3.6588
I00699,40,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,35,*,2.2803
I00699,40,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,62,*,3.4456
I00699,40,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,7,*,0.326
I00699,40,RFW,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,22,*,1.1747
I00699,40,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,36,0,0.8109
I00699,40,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,30,0,1.3227
I00699,40,RGQ,IPSWICH HOSPITAL NHS TRUST,52,*,1.6448
I00699,40,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,37,0,1.6064
I00699,40,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,83,*,1.2946
I00699,40,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,97,*,2.3621
I00699,40,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,53,*,2.4161
I00699,40,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,71,*,2.9241
I00699,40,RHU,PORTSMOUTH HOSPITALS NHS TRUST,54,*,1.2678
I00699,40,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,46,*,1.4485
I00699,40,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,30,0,1.296
I00699,40,RJ2,LEWISHAM AND GREENWICH NHS TRUST,83,*,1.9087
I00699,40,RJ6,CROYDON HEALTH SERVICES NHS TRUST,32,*,1.52
I00699,40,RJ7,ST GEORGE'S HEALTHCARE NHS TRUST,40,*,1.2031
I00699,40,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,23,0,1.9433
I00699,40,RJD,MID STAFFORDSHIRE NHS FOUNDATION TRUST,14,*,1.1858
I00699,40,RJE,UNIVERSITY HOSPITAL OF NORTH STAFFORDSHIRE NHS TRUST,93,*,3.0001
I00699,40,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,24,*,1.0663
I00699,40,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,41,0,2.3314
I00699,40,RJN,EAST CHESHIRE NHS TRUST,*,0,0.0153
I00699,40,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,51,*,0.8604
I00699,40,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,151,*,3.0069
I00699,40,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,19,*,1.894
I00699,40,RK9,PLYMOUTH HOSPITALS NHS TRUST,37,*,1.2508
I00699,40,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,70,*,1.3968
I00699,40,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,18,0,0.4495
I00699,40,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,136,*,6.0049
I00699,40,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,41,*,2.1251
I00699,40,RLQ,WYE VALLEY NHS TRUST,29,*,1.0949
I00699,40,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,33,*,2.0617
I00699,40,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,96,*,3.3278
I00699,40,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,23,*,1.071
I00699,40,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,15,*,0.7279
I00699,40,RMC,BOLTON NHS FOUNDATION TRUST,26,*,1.3461
I00699,40,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,11,0,0.3411
I00699,40,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,41,0,0.9901
I00699,40,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,66,*,1.8594
I00699,40,RN7,DARTFORD AND GRAVESHAM NHS TRUST,18,*,1.2972
I00699,40,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,60,8,3.4087
I00699,40,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,35,*,1.8545
I00699,40,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,41,0,2.4891
