INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,SITE_CODE,SITE_NAME,SHMI_VALUE,SHMI_BANDING,SPELLS,OBSERVED,EXPECTED,PO_LL,PO_UL,OD_LL,OD_UL,SITE_TYPE,NO_PROVIDERS_AT_SITE,SITE_OWNER,SITE_POSTCODE
I00699,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,NVC14,PARK HILL HOSPITAL,*,*,380,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,DN2 5TH
I00699,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,RP5RH,ROTHERHAM DISTRICT HOSPITAL,*,*,270,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,S60 2UD
I00699,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,RBD01,DORSET COUNTY HOSPITAL,1.1582,2,29000,1110,960,0.9031,1.1039,0.8451,1.1833,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DT1 2JY
I00699,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,RBD05,WEYMOUTH COMMUNITY HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DT4 7TB
I00699,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,RBD46,YEOVIL DISTRICT HOSPITAL,*,*,15,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,BA21 4AT
I00699,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,RWH01,LISTER HOSPITAL,0.9741,2,66495,2115,2170,0.935,1.0681,0.8508,1.1753,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SG1 4AB
I00699,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,RWH04,MOUNT VERNON CANCER CENTRE,0.293,3,2205,90,305,0.8329,1.1892,0.8254,1.2116,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HA6 2RN
I00699,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,RWH20,QUEEN ELIZABETH I I HOSPITAL,*,*,15,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,AL7 4HQ
I00699,RJN,EAST CHESHIRE NHS TRUST,RJN71,MACCLESFIELD DISTRICT GENERAL HOSPITAL,1.1513,2,20025,940,815,0.8954,1.1129,0.8433,1.1858,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SK10 3BL
I00699,RJN,EAST CHESHIRE NHS TRUST,RJN03,SPIRE REGENCY HOSPITAL,*,*,45,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,SK11 8DW
I00699,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,RVV02,BUCKLAND HOSPITAL,*,*,90,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT17 0HD
I00699,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,RVVKC,KENT & CANTERBURY HOSPITAL,0.7089,3,12390,190,265,0.8209,1.2047,0.8212,1.2178,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT1 3NG
I00699,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,RVVP1,ONE ASHFORD HOSPITAL,*,*,15,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,TN24 0YS
I00699,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,RVVW1,QUEEN ELIZABETH QUEEN MOTHER HOSPITAL - SPENCER WING,*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT9 4AN
I00699,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,RVV09,QUEEN ELIZABETH THE QUEEN MOTHER HOSPITAL,1.0775,2,45775,1900,1765,0.9281,1.0758,0.8498,1.1768,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT9 4AN
I00699,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,RVV10,QUEEN VICTORIA MEMORIAL HOSPITAL (HERNE BAY),*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT6 6EB
I00699,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,RVV03,ROYAL VICTORIA HOSPITAL (FOLKESTONE),*,*,100,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT19 5BN
I00699,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,RVV01,WILLIAM HARVEY HOSPITAL (ASHFORD),1.1117,2,52080,1980,1780,0.9284,1.0754,0.8498,1.1767,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN24 0LZ
I00699,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,XCH,NOT PROVIDED,*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,XSWA,NOT PROVIDED,*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,.,NOT PROVIDED,*,*,10,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,RXR78,BLACKBURN BIRTH CENTRE,*,*,735,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB2 3NX
I00699,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,RXR10,BURNLEY GENERAL HOSPITAL,0.6499,3,19150,25,40,0.5881,1.5784,0.7105,1.4074,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,BB10 2PQ
I00699,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,RXR70,CLITHEROE COMMUNITY HOSPITAL,2.0329,1,65,15,10,0.2562,2.5953,0.4988,2.0047,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB7 4JX
I00699,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,RXR50,PENDLE COMMUNITY HOSPITAL,*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB9 9SZ
I00699,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,RXRE9,ROSSENDALE PRIMARY CARE CENTRE,*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB4 7PL
I00699,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,RXR20,ROYAL BLACKBURN HOSPITAL,1.0751,2,70375,2725,2535,0.9398,1.0629,0.8515,1.1744,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB2 3HH
I00699,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,RDE83,ALDEBURGH HOSPITAL,*,*,90,10,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,MULTIPLE,TRUST,IP15 5ES
I00699,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,RDE78,BLUEBIRD LODGE,*,*,160,*,10,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,MULTIPLE,TRUST,IP3 9GJ
I00699,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,RDEP1,CAPIO OAKS HOSPITAL,*,*,735,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO4 5XR
I00699,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,RDEE2,CLACTON AND DISTRICT HOSPITAL,*,*,175,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO15 1LH
I00699,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,RDEE4,COLCHESTER GENERAL HOSPITAL,1.1459,2,56220,2430,2120,0.9342,1.069,0.8507,1.1755,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CO4 5JL
I00699,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,RDEEV,COLCHESTER PRIMARY CARE TREATMENT CENTRE,*,*,85,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO4 5JR
I00699,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,RDE05,FELIXSTOWE HOSPITAL,*,*,45,*,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,MULTIPLE,TRUST,IP11 7HJ
I00699,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,RDEEK,HALSTEAD HOSPITAL,*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO9 2DL
I00699,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,RDE03,IPSWICH HOSPITAL,1.0158,2,53905,1995,1965,0.9318,1.0717,0.8503,1.176,ACUTE HOSPITAL - INDEPENDENT SPECIALIST,ONE,PRIVATE,IP4 5PD
I00699,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,RDE57,ST ELIZABETH HOSPICE (HOSPICE AT HOME),*,*,*,0,*,*,*,*,*,UNDETERMINED,MULTIPLE,TRUST,IP3 8LX
I00699,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,RDEEE,THE FRYATT HOSPITAL AND MAYFLOWER MEDICAL CENTRE,*,*,20,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO12 4EX
I00699,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,RXC03,BEXHILL HOSPITAL,*,*,65,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN40 2DZ
I00699,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,RXC01,CONQUEST HOSPITAL,0.97,2,37780,1210,1245,0.9147,1.0907,0.8474,1.1801,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN37 7RD
I00699,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,RXC02,EASTBOURNE DISTRICT GENERAL HOSPITAL,0.9758,2,26815,1460,1495,0.922,1.0826,0.8487,1.1782,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BN21 2UD
I00699,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,RXC42,RYE MEMORIAL CARE CENTRE,*,*,55,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,TN31 7NJ
I00699,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,RXC18,UCKFIELD HOSPITAL,*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN22 5AW
I00699,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,RVR50,EPSOM HOSPITAL,0.9025,2,24570,745,825,0.8957,1.1125,0.8434,1.1856,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,KT18 7EG
I00699,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,RVRTC,SOUTH WEST LONDON ELECTIVE ORTHOPAEDIC CENTRE,*,*,3915,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,KT18 7EG
I00699,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,RVRJ6,ST ANTHONY'S HOSPITAL,*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,SM3 9DW
I00699,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,RVR05,ST HELIER HOSPITAL,0.9418,2,35500,1075,1145,0.9111,1.0948,0.8467,1.181,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SM5 1AA
I00699,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,RDU02,FARNHAM HOSPITAL,*,*,35,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GU9 9QL
I00699,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,RDU03,FLEET HOSPITAL,*,*,40,*,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,GU51 4LZ
I00699,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,RDU01,FRIMLEY PARK HOSPITAL,0.9381,2,62775,1805,1925,0.9311,1.0724,0.8502,1.1761,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GU16 7UJ
I00699,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,RDU52,HEATHERWOOD HOSPITAL,*,*,2040,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SL5 8AA
I00699,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,RDU22,ROYAL SURREY COUNTY HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,GU2 7XX
I00699,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,RDU68,THE PRINCESS MARGARET HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,MULTIPLE,PRIVATE,SL4 3SJ
I00699,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,RDU50,WEXHAM PARK HOSPITAL,1.0113,2,61750,1825,1805,0.9288,1.0749,0.8499,1.1766,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SL2 4HL
I00699,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,RR738,GATESHEAD & CARLISLE HAND SERVICE,*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CA1 2NS
I00699,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,RR7EN,QUEEN ELIZABETH HOSPITAL,1.0482,2,32895,1415,1350,0.9179,1.0871,0.848,1.1792,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,NE9 6SX
I00699,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,RR7DH,SOUTH TYNESIDE DISTRICT HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,NE34 0PL
I00699,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,RLT01,GEORGE ELIOT HOSPITAL - ACUTE SERVICES,1.1263,2,24065,1135,1010,0.9056,1.1011,0.8456,1.1826,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CV10 7DJ
I00699,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,RTE01,CHELTENHAM GENERAL HOSPITAL,1.033,2,23110,1115,1075,0.9085,1.0978,0.8462,1.1818,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL53 7AN
I00699,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,RTE23,CIRENCESTER HOSPITAL,*,*,155,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL7 1UY
I00699,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,RTE03,GLOUCESTERSHIRE ROYAL HOSPITAL,1.0656,2,69600,1905,1785,0.9285,1.0753,0.8498,1.1767,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL1 3NN
I00699,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,RTE83,HEREFORD COUNTY HOSPITAL,*,*,60,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,HR1 2ER
I00699,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,RTE26,STROUD GENERAL HOSPITAL,*,*,280,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL5 2HY
I00699,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,RTE27,STROUD MATERNITY HOSPITAL,*,*,1070,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL5 2JB
I00699,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,RTE95,TEWKESBURY COMMUNITY HOSPITAL,*,*,50,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,GL20 5QN
I00699,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,RN3G2,SWINDON INTERMEDIATE CARE CENTRE (GWH),0.5267,3,925,30,60,0.6499,1.4634,0.7439,1.3443,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SN3 6BB
I00699,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,RN325,THE GREAT WESTERN HOSPITAL,0.9638,2,61810,1765,1830,0.9293,1.0744,0.85,1.1765,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SN3 6BB
I00699,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,RJ1A0,BOROUGH KIDNEY TREATMENT CENTRE,*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - NHS SPECIALIST,ONE,TRUST,SE1 4AU
I00699,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,RJ1A1,CAMBERWELL DIAYSIS UNIT,*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE5 9HW
I00699,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,RJ1A3,FOREST HILL DIALYSIS UNIT,*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,SE23 1HH
I00699,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,RJ121,GUY'S HOSPITAL,0.6541,3,19965,370,565,0.8751,1.1369,0.8383,1.1929,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE1 9RT
I00699,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,RJ128,KING'S COLLEGE HOSPITAL (DENMARK HILL),*,*,25,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,SE5 9RS
I00699,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,RJ1A2,LANE FOX REMEO CENTRE,*,*,35,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,RH1 5GW
I00699,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,RJ1A4,NEW CROSS GATE DIALYSIS UNIT,*,*,15,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE14 6BL
I00699,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,RJ144,PULROSS COMMUNITY CENTRE,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS SPECIALIST,ONE,TRUST,SW9 8AE
I00699,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,RJ122,ST THOMAS' HOSPITAL,0.7826,3,77255,1105,1410,0.9198,1.085,0.8483,1.1788,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE1 7EH
I00699,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,RJ137,TUNBRIDGE WELLS KIDNEY TREATMENT CENTRE,*,*,*,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN4 9TF
I00699,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,RN542,ANDOVER WAR MEMORIAL HOSPITAL,*,*,190,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SP10 3LB
I00699,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,RN506,BASINGSTOKE AND NORTH HAMPSHIRE HOSPITAL,1.0167,2,39525,1100,1080,0.9087,1.0976,0.8462,1.1817,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,RG24 9NA
I00699,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,RN525,FIRVALE,*,*,145,*,*,*,*,*,*,RESIDENTIAL SOCIAL CARE,ONE,TRUST,RG24 9SE
I00699,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,RN5T1,NORTH HAMPSHIRE HOSPITALS NHS TRUST TREATMENT CENTRE,*,*,825,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,RG24 9NA
I00699,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,RN541,ROYAL HAMPSHIRE COUNTY HOSPITAL,1.0101,2,26445,1080,1070,0.9081,1.0982,0.8461,1.1819,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SO22 5DG
I00699,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,RN543,WINCHESTER NHS TREATMENT CENTRE,0.5927,3,1995,10,20,0.4505,1.8952,0.6296,1.5883,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SO22 5DG
I00699,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,.,NOT PROVIDED,*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,RTR45,FRIARAGE HOSPITAL SITE,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DL6 1JG
I00699,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,RCD01,HARROGATE DISTRICT HOSPITAL,0.9635,2,28395,960,995,0.905,1.1018,0.8455,1.1828,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HG2 7SX
I00699,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,RCD08,LASCELLES YOUNGER DISABLED UNIT,*,*,10,0,*,*,*,*,*,MENTAL HEALTH - COMMUNITY & RESIDENTIAL - NHS,ONE,TRUST,HG1 4PA
I00699,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,RCD02,RIPON AND DISTRICT COMMUNITY HOSPITAL,*,*,40,15,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HG4 2PR
I00699,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,RQXM1,HOMERTON UNIVERSITY HOSPITAL,0.7692,3,45600,530,690,0.8864,1.1234,0.8412,1.1888,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,E9 6SR
I00699,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,UNK01,NOT PROVIDED,*,*,10,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,.,NOT PROVIDED,*,*,15,*,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,RWA16,CASTLE HILL HOSPITAL,0.9528,2,20660,840,880,0.899,1.1086,0.8442,1.1846,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HU16 5JQ
I00699,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,RWA06,DIANA PRINCESS OF WALES HOSPITAL - GRIMSBY,*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DN33 2BA
I00699,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,RWA01,HULL ROYAL INFIRMARY,1.0732,2,64815,2560,2385,0.9379,1.0649,0.8512,1.1747,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HU3 2JZ
I00699,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,RWA07,SCARBOROUGH HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,YO12 6QL
I00699,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,RWA28,SCUNTHORPE GENERAL HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,DN15 7BH
I00699,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,RWA66,SPIRE HULL AND EAST RIDING HOSPITALS,*,*,90,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,HU10 7AZ
I00699,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,RWA73,YORK TEACHING HOSPITAL,*,*,45,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,YO31 8HE
I00699,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ02,CHARING CROSS HOSPITAL,0.6567,3,26390,865,1315,0.917,1.0881,0.8478,1.1795,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,W6 8RF
I00699,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ03,HAMMERSMITH HOSPITAL,0.696,3,13595,365,525,0.8705,1.1424,0.837,1.1947,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,W12 0HS
I00699,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ04,QUEEN CHARLOTTE'S HOSPITAL,0.7569,2,23640,30,40,0.5911,1.5725,0.7122,1.4041,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,W12 0HS
I00699,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ01,ST MARY'S HOSPITAL (HQ),0.7071,3,44815,725,1025,0.9063,1.1002,0.8457,1.1824,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,W2 1NY
I00699,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ07,WESTERN EYE HOSPITAL,*,*,410,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NW1 5QH
I00699,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,.,NOT PROVIDED,0.7803,3,2590,150,195,0.7931,1.2418,0.8107,1.2335,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,R1F,ISLE OF WIGHT NHS TRUST,R1F01,ST MARY'S HOSPITAL,1.053,2,18270,895,850,0.8975,1.1105,0.8438,1.1851,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,PO30 5TG
