INDICATOR_CODE,DIAGNOSIS_GROUP,PREDICTOR,PARAMETER_ESTIMATE,STANDARD_ERROR,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE
I00699,34,AGE_GROUP_11,2.541,1.0455,5.9067,1,0.0151
I00699,34,AGE_GROUP_12,3.06,1.0229,8.9497,1,0.0028
I00699,34,AGE_GROUP_13,3.1099,1.0231,9.2388,1,0.0024
I00699,34,AGE_GROUP_14,3.6365,1.0138,12.8661,1,0.0003
I00699,34,AGE_GROUP_15,3.8681,1.0104,14.6566,1,0.0001
I00699,34,AGE_GROUP_16,3.9506,1.009,15.3297,1,0.0001
I00699,34,AGE_GROUP_17,4.2269,1.0069,17.6227,1,0
I00699,34,AGE_GROUP_18,4.3778,1.0065,18.9179,1,0
I00699,34,AGE_GROUP_19,4.6465,1.0071,21.288,1,0
I00699,34,AGE_GROUP_2,-11.4426,559.4187,0.0004,1,0.9837
I00699,34,AGE_GROUP_20,5.2098,1.0081,26.7085,1,0
I00699,34,AGE_GROUP_21,0,,,0,
I00699,34,AGE_GROUP_3,-11.524,410.588,0.0008,1,0.9776
I00699,34,AGE_GROUP_4,0,,,0,
I00699,34,AGE_GROUP_5,0.2414,1.4144,0.0291,1,0.8645
I00699,34,AGE_GROUP_6,0.5671,1.4145,0.1607,1,0.6885
I00699,34,AGE_GROUP_7,-11.4537,433.3057,0.0007,1,0.9789
I00699,34,AGE_GROUP_8,1.745,1.1552,2.2817,1,0.1309
I00699,34,AGE_GROUP_9,0.6404,1.4147,0.2049,1,0.6508
I00699,34,CHARLSON_INDEX_1,0,,,0,
I00699,34,CHARLSON_INDEX_2,-0.0229,0.1728,0.0175,1,0.8947
I00699,34,CHARLSON_INDEX_3,1.3205,0.1018,168.3736,1,0
I00699,34,GENDER_1,0,,,0,
I00699,34,GENDER_2,-0.0645,0.0727,0.7862,1,0.3752
I00699,34,GENDER_3,0,,,0,
I00699,34,Intercept,-8.4378,1.0023,70.8738,1,0
I00699,34,YEAR_INDEX_1,0,,,0,
I00699,34,YEAR_INDEX_2,-0.0575,0.0882,0.4242,1,0.5149
I00699,34,YEAR_INDEX_3,0.0546,0.0865,0.3988,1,0.5277
I00699,35,ADMIMETH_1,-1.4357,0.1781,65.0068,1,0
I00699,35,ADMIMETH_2,0,,,0,
I00699,35,ADMIMETH_3,0,,,0,
I00699,35,AGE_GROUP_1,-11.4616,1150.3669,0.0001,1,0.9921
I00699,35,AGE_GROUP_10,1.366,0.3411,16.0384,1,0.0001
I00699,35,AGE_GROUP_11,1.8727,0.3165,35.0172,1,0
I00699,35,AGE_GROUP_12,2.0461,0.3103,43.4668,1,0
I00699,35,AGE_GROUP_13,2.3237,0.3068,57.3747,1,0
I00699,35,AGE_GROUP_14,2.4026,0.3068,61.3314,1,0
I00699,35,AGE_GROUP_15,2.7336,0.3022,81.8248,1,0
I00699,35,AGE_GROUP_16,3.2211,0.2991,115.9568,1,0
I00699,35,AGE_GROUP_17,3.3755,0.298,128.2715,1,0
I00699,35,AGE_GROUP_18,3.5714,0.2979,143.7396,1,0
I00699,35,AGE_GROUP_19,3.9716,0.299,176.405,1,0
I00699,35,AGE_GROUP_2,-11.6536,342.7234,0.0012,1,0.9729
I00699,35,AGE_GROUP_20,4.5743,0.3027,228.4045,1,0
I00699,35,AGE_GROUP_21,0,,,0,
I00699,35,AGE_GROUP_3,-11.749,285.8971,0.0017,1,0.9672
I00699,35,AGE_GROUP_4,-11.8624,181.2263,0.0043,1,0.9478
I00699,35,AGE_GROUP_5,-0.2481,0.4568,0.295,1,0.587
I00699,35,AGE_GROUP_6,0,,,0,
I00699,35,AGE_GROUP_7,0.6456,0.3939,2.6863,1,0.1012
I00699,35,AGE_GROUP_8,0.8237,0.3879,4.5078,1,0.0337
I00699,35,AGE_GROUP_9,1.3856,0.3571,15.0564,1,0.0001
I00699,35,CHARLSON_INDEX_1,0,,,0,
I00699,35,CHARLSON_INDEX_2,0.2639,0.0975,7.3269,1,0.0068
I00699,35,CHARLSON_INDEX_3,1.1628,0.0629,342.0382,1,0
I00699,35,GENDER_1,0,,,0,
I00699,35,GENDER_2,0.1618,0.0473,11.7063,1,0.0006
I00699,35,GENDER_3,0,,,0,
I00699,35,Intercept,-6.6554,0.2923,518.4326,1,0
I00699,35,YEAR_INDEX_1,0,,,0,
I00699,35,YEAR_INDEX_2,-0.1884,0.0574,10.7747,1,0.001
I00699,35,YEAR_INDEX_3,0.0426,0.055,0.5982,1,0.4393
I00699,36,ADMIMETH_1,-2.9854,0.2143,194.1343,1,0
I00699,36,ADMIMETH_2,0,,,0,
I00699,36,ADMIMETH_3,0,,,0,
I00699,36,AGE_GROUP_1,-3.1992,1.0047,10.1391,1,0.0015
I00699,36,AGE_GROUP_10,-1.886,0.3084,37.404,1,0
I00699,36,AGE_GROUP_11,-1.0931,0.193,32.0724,1,0
I00699,36,AGE_GROUP_12,-0.8889,0.1592,31.1926,1,0
I00699,36,AGE_GROUP_13,-0.7233,0.1428,25.6467,1,0
I00699,36,AGE_GROUP_14,-0.6766,0.1269,28.4098,1,0
I00699,36,AGE_GROUP_15,-0.2318,0.0965,5.7677,1,0.0163
I00699,36,AGE_GROUP_16,-0.1799,0.0881,4.1738,1,0.0411
I00699,36,AGE_GROUP_17,0,,,0,
I00699,36,AGE_GROUP_18,0.2604,0.0704,13.6972,1,0.0002
I00699,36,AGE_GROUP_19,0.5422,0.0724,56.0742,1,0
I00699,36,AGE_GROUP_2,-14.6058,181.8623,0.0065,1,0.936
I00699,36,AGE_GROUP_20,1.0191,0.0779,171.1635,1,0
I00699,36,AGE_GROUP_21,0,,,0,
I00699,36,AGE_GROUP_3,-3.3795,1.0029,11.3553,1,0.0008
I00699,36,AGE_GROUP_4,-14.3553,229.5378,0.0039,1,0.9501
I00699,36,AGE_GROUP_5,-3.7836,1.0026,14.2401,1,0.0002
I00699,36,AGE_GROUP_6,-3.9796,1.0027,15.7522,1,0.0001
I00699,36,AGE_GROUP_7,-2.3569,0.4531,27.0632,1,0
I00699,36,AGE_GROUP_8,-1.6949,0.3242,27.3318,1,0
I00699,36,AGE_GROUP_9,-1.6126,0.3092,27.2023,1,0
I00699,36,CHARLSON_INDEX_1,0,,,0,
I00699,36,CHARLSON_INDEX_2,-0.0491,0.0955,0.2641,1,0.6073
I00699,36,CHARLSON_INDEX_3,1.0545,0.0824,163.6317,1,0
I00699,36,GENDER_1,0.1146,0.0435,6.9455,1,0.0084
I00699,36,GENDER_2,0,,,0,
I00699,36,GENDER_3,0,,,0,
I00699,36,Intercept,-3.7831,0.0998,1437.8795,1,0
I00699,36,YEAR_INDEX_1,0,,,0,
I00699,36,YEAR_INDEX_2,0.0173,0.0525,0.1086,1,0.7417
I00699,36,YEAR_INDEX_3,0.0899,0.0524,2.9389,1,0.0865
I00699,37,ADMIMETH_1,-0.7576,0.1251,36.7021,1,0
I00699,37,ADMIMETH_2,0,,,0,
I00699,37,ADMIMETH_3,0,,,0,
I00699,37,AGE_GROUP_1,-1.4244,0.282,25.5194,1,0
I00699,37,AGE_GROUP_10,-1.5828,0.1498,111.7005,1,0
I00699,37,AGE_GROUP_11,-1.3694,0.1105,153.562,1,0
I00699,37,AGE_GROUP_12,-1.1872,0.0912,169.611,1,0
I00699,37,AGE_GROUP_13,-0.8623,0.0716,145.0407,1,0
I00699,37,AGE_GROUP_14,-0.7162,0.0597,143.962,1,0
I00699,37,AGE_GROUP_15,-0.5934,0.0499,141.663,1,0
I00699,37,AGE_GROUP_16,-0.5038,0.0453,123.7657,1,0
I00699,37,AGE_GROUP_17,-0.3322,0.0395,70.639,1,0
I00699,37,AGE_GROUP_18,0,,,0,
I00699,37,AGE_GROUP_19,0.3223,0.0339,90.6239,1,0
I00699,37,AGE_GROUP_2,-3.3137,0.579,32.7559,1,0
I00699,37,AGE_GROUP_20,0.7392,0.0344,462.1178,1,0
I00699,37,AGE_GROUP_21,0,,,0,
I00699,37,AGE_GROUP_3,-2.9306,0.7093,17.0703,1,0
I00699,37,AGE_GROUP_4,-2.6435,0.7099,13.8661,1,0.0002
I00699,37,AGE_GROUP_5,-2.6387,0.4495,34.4596,1,0
I00699,37,AGE_GROUP_6,-3.3058,0.5015,43.4458,1,0
I00699,37,AGE_GROUP_7,-2.6064,0.3185,66.9687,1,0
I00699,37,AGE_GROUP_8,-2.3182,0.2699,73.7704,1,0
I00699,37,AGE_GROUP_9,-1.6567,0.1833,81.6741,1,0
I00699,37,CHARLSON_INDEX_1,0,,,0,
I00699,37,CHARLSON_INDEX_2,0.0741,0.045,2.7051,1,0.1
I00699,37,CHARLSON_INDEX_3,0.8325,0.0301,766.5544,1,0
I00699,37,GENDER_1,0.1089,0.0225,23.3393,1,0
I00699,37,GENDER_2,0,,,0,
I00699,37,GENDER_3,0,,,0,
I00699,37,Intercept,-2.8315,0.0394,5166.1111,1,0
I00699,37,YEAR_INDEX_1,0,,,0,
I00699,37,YEAR_INDEX_2,-0.0032,0.0267,0.0143,1,0.9048
I00699,37,YEAR_INDEX_3,0.1739,0.0264,43.4981,1,0
I00699,38,ADMIMETH_1,-2.246,0.095,559.0377,1,0
I00699,38,ADMIMETH_2,0,,,0,
I00699,38,ADMIMETH_3,0,,,0,
I00699,38,AGE_GROUP_1,0,,,0,
I00699,38,AGE_GROUP_10,1.9257,0.2186,77.5994,1,0
I00699,38,AGE_GROUP_11,1.8771,0.2005,87.6186,1,0
I00699,38,AGE_GROUP_12,2.2897,0.1837,155.3195,1,0
I00699,38,AGE_GROUP_13,2.5095,0.1779,199.0388,1,0
I00699,38,AGE_GROUP_14,2.756,0.1713,258.9612,1,0
I00699,38,AGE_GROUP_15,2.8055,0.1685,277.1038,1,0
I00699,38,AGE_GROUP_16,3.0717,0.1671,337.7701,1,0
I00699,38,AGE_GROUP_17,3.1283,0.1669,351.3216,1,0
I00699,38,AGE_GROUP_18,3.3312,0.1664,400.5401,1,0
I00699,38,AGE_GROUP_19,3.5372,0.1679,443.9484,1,0
I00699,38,AGE_GROUP_2,0.5763,0.2825,4.1608,1,0.0414
I00699,38,AGE_GROUP_20,3.8448,0.1712,504.2841,1,0
I00699,38,AGE_GROUP_21,0,,,0,
I00699,38,AGE_GROUP_3,1.1196,0.3405,10.8134,1,0.001
I00699,38,AGE_GROUP_4,0.8086,0.4099,3.8914,1,0.0485
I00699,38,AGE_GROUP_5,0.3445,0.5247,0.4311,1,0.5114
I00699,38,AGE_GROUP_6,0.9797,0.388,6.377,1,0.0116
I00699,38,AGE_GROUP_7,0.8232,0.3878,4.5051,1,0.0338
I00699,38,AGE_GROUP_8,1.0168,0.3411,8.8841,1,0.0029
I00699,38,AGE_GROUP_9,1.617,0.2666,36.7926,1,0
I00699,38,CHARLSON_INDEX_1,0,,,0,
I00699,38,CHARLSON_INDEX_2,0.1515,0.0725,4.3709,1,0.0366
I00699,38,CHARLSON_INDEX_3,1.0793,0.0496,474.3862,1,0
I00699,38,GENDER_1,0.3332,0.0368,82.0328,1,0
I00699,38,GENDER_2,0,,,0,
I00699,38,GENDER_3,0,,,0,
I00699,38,Intercept,-6.1703,0.1582,1520.95,1,0
I00699,38,YEAR_INDEX_1,0,,,0,
I00699,38,YEAR_INDEX_2,0.0685,0.044,2.4153,1,0.1202
I00699,38,YEAR_INDEX_3,0.1359,0.0447,9.265,1,0.0023
I00699,39,ADMIMETH_1,-1.1724,0.0611,368.4184,1,0
I00699,39,ADMIMETH_2,0,,,0,
I00699,39,ADMIMETH_3,0,,,0,
I00699,39,AGE_GROUP_1,-2.3157,0.7096,10.6491,1,0.0011
I00699,39,AGE_GROUP_10,-1.5046,0.1788,70.8059,1,0
I00699,39,AGE_GROUP_11,-0.8763,0.1159,57.1826,1,0
I00699,39,AGE_GROUP_12,-0.8869,0.1131,61.5232,1,0
I00699,39,AGE_GROUP_13,-0.2731,0.0812,11.322,1,0.0008
I00699,39,AGE_GROUP_14,-0.243,0.0695,12.2184,1,0.0005
I00699,39,AGE_GROUP_15,-0.2187,0.0586,13.9206,1,0.0002
I00699,39,AGE_GROUP_16,-0.2918,0.0568,26.4105,1,0
I00699,39,AGE_GROUP_17,-0.2326,0.0515,20.4432,1,0
I00699,39,AGE_GROUP_18,0,,,0,
I00699,39,AGE_GROUP_19,0.2051,0.0467,19.3123,1,0
I00699,39,AGE_GROUP_2,-2.7497,0.4496,37.3964,1,0
I00699,39,AGE_GROUP_20,0.556,0.0482,132.8914,1,0
I00699,39,AGE_GROUP_21,0,,,0,
I00699,39,AGE_GROUP_3,-2.2283,0.4499,24.5315,1,0
I00699,39,AGE_GROUP_4,-2.3901,0.5024,22.633,1,0
I00699,39,AGE_GROUP_5,-2.6537,0.5022,27.9173,1,0
I00699,39,AGE_GROUP_6,-2.0945,0.4112,25.9488,1,0
I00699,39,AGE_GROUP_7,-1.7688,0.3051,33.6087,1,0
I00699,39,AGE_GROUP_8,-1.6045,0.254,39.901,1,0
I00699,39,AGE_GROUP_9,-1.3863,0.2046,45.9212,1,0
I00699,39,CHARLSON_INDEX_1,0,,,0,
I00699,39,CHARLSON_INDEX_2,0.2084,0.06,12.0611,1,0.0005
I00699,39,CHARLSON_INDEX_3,1.1094,0.0407,741.425,1,0
I00699,39,GENDER_1,0.1856,0.0288,41.4102,1,0
I00699,39,GENDER_2,0,,,0,
I00699,39,GENDER_3,0,,,0,
I00699,39,Intercept,-3.8049,0.0541,4951.8009,1,0
I00699,39,YEAR_INDEX_1,0,,,0,
I00699,39,YEAR_INDEX_2,0.0194,0.0351,0.3067,1,0.5797
I00699,39,YEAR_INDEX_3,0.1361,0.0346,15.4416,1,0.0001
I00699,40,ADMIMETH_1,-0.5884,0.176,11.1723,1,0.0008
I00699,40,ADMIMETH_2,0,,,0,
I00699,40,ADMIMETH_3,0,,,0,
I00699,40,AGE_GROUP_1,1.0699,0.7965,1.8044,1,0.1792
I00699,40,AGE_GROUP_10,1.6058,0.4768,11.3412,1,0.0008
I00699,40,AGE_GROUP_11,1.3082,0.4768,7.5273,1,0.0061
I00699,40,AGE_GROUP_12,2.0651,0.405,26.0051,1,0
I00699,40,AGE_GROUP_13,2.2671,0.3909,33.6295,1,0
I00699,40,AGE_GROUP_14,2.3565,0.382,38.051,1,0
I00699,40,AGE_GROUP_15,2.7197,0.3707,53.8263,1,0
I00699,40,AGE_GROUP_16,3.0717,0.3678,69.7501,1,0
I00699,40,AGE_GROUP_17,3.3727,0.3684,83.8226,1,0
I00699,40,AGE_GROUP_18,3.7709,0.3728,102.3412,1,0
I00699,40,AGE_GROUP_19,4.2271,0.3882,118.5882,1,0
I00699,40,AGE_GROUP_2,0,,,0,
I00699,40,AGE_GROUP_20,4.4907,0.4181,115.3657,1,0
I00699,40,AGE_GROUP_21,0,,,0,
I00699,40,AGE_GROUP_3,-12.6042,236.0131,0.0029,1,0.9574
I00699,40,AGE_GROUP_4,-0.4014,0.7915,0.2571,1,0.6121
I00699,40,AGE_GROUP_5,-0.521,1.0618,0.2408,1,0.6236
I00699,40,AGE_GROUP_6,0.8476,0.7933,1.1416,1,0.2853
I00699,40,AGE_GROUP_7,1.2678,0.6803,3.4733,1,0.0624
I00699,40,AGE_GROUP_8,0.8986,0.6794,1.7493,1,0.186
I00699,40,AGE_GROUP_9,-0.336,1.0621,0.1001,1,0.7517
I00699,40,CHARLSON_INDEX_1,0,,,0,
I00699,40,CHARLSON_INDEX_2,0.211,0.2478,0.725,1,0.3945
I00699,40,CHARLSON_INDEX_3,0.5812,0.1529,14.4508,1,0.0001
I00699,40,GENDER_1,0.1932,0.0848,5.1936,1,0.0227
I00699,40,GENDER_2,0,,,0,
I00699,40,GENDER_3,0,,,0,
I00699,40,Intercept,-6.579,0.3875,288.1919,1,0
I00699,40,YEAR_INDEX_1,0,,,0,
I00699,40,YEAR_INDEX_2,0.1464,0.1129,1.681,1,0.1948
I00699,40,YEAR_INDEX_3,0.428,0.1053,16.5278,1,0
I00699,41,ADMIMETH_1,-1.2454,0.1535,65.8045,1,0
I00699,41,ADMIMETH_2,0,,,0,
I00699,41,ADMIMETH_3,0,,,0,
I00699,41,AGE_GROUP_1,1.0789,0.7646,1.9911,1,0.1582
I00699,41,AGE_GROUP_10,2.4649,0.5493,20.1385,1,0
I00699,41,AGE_GROUP_11,2.3514,0.5478,18.4265,1,0
I00699,41,AGE_GROUP_12,2.7149,0.536,25.6551,1,0
I00699,41,AGE_GROUP_13,3.1901,0.5315,36.0189,1,0
I00699,41,AGE_GROUP_14,3.4509,0.5256,43.1168,1,0
I00699,41,AGE_GROUP_15,3.5728,0.5195,47.3063,1,0
I00699,41,AGE_GROUP_16,3.7827,0.5176,53.4069,1,0
I00699,41,AGE_GROUP_17,3.9738,0.5151,59.5073,1,0
I00699,41,AGE_GROUP_18,4.1344,0.5151,64.428,1,0
I00699,41,AGE_GROUP_19,4.394,0.5172,72.1692,1,0
I00699,41,AGE_GROUP_2,0.622,0.6459,0.9273,1,0.3356
I00699,41,AGE_GROUP_20,4.9286,0.5193,90.0723,1,0
I00699,41,AGE_GROUP_21,0,,,0,
I00699,41,AGE_GROUP_3,0,,,0,
I00699,41,AGE_GROUP_4,-0.666,1.1175,0.3552,1,0.5512
I00699,41,AGE_GROUP_5,0.1055,0.8664,0.0148,1,0.9031
I00699,41,AGE_GROUP_6,0.7489,0.6458,1.3447,1,0.2462
I00699,41,AGE_GROUP_7,1.3055,0.5844,4.9896,1,0.0255
I00699,41,AGE_GROUP_8,1.3688,0.6016,5.1763,1,0.0229
I00699,41,AGE_GROUP_9,1.6894,0.6017,7.884,1,0.005
I00699,41,CHARLSON_INDEX_1,0,,,0,
I00699,41,CHARLSON_INDEX_2,0.3188,0.1655,3.7087,1,0.0541
I00699,41,CHARLSON_INDEX_3,1.9502,0.1077,328.0204,1,0
I00699,41,GENDER_1,0,,,0,
I00699,41,GENDER_2,-0.1278,0.0791,2.61,1,0.1062
I00699,41,GENDER_3,0,,,0,
I00699,41,Intercept,-7.9087,0.5051,245.1638,1,0
I00699,41,YEAR_INDEX_1,0,,,0,
I00699,41,YEAR_INDEX_2,-0.0293,0.095,0.0953,1,0.7575
I00699,41,YEAR_INDEX_3,-0.0176,0.0962,0.0337,1,0.8544
I00699,42,ADMIMETH_1,-0.6022,0.1518,15.7384,1,0.0001
I00699,42,ADMIMETH_2,0,,,0,
I00699,42,ADMIMETH_3,0,,,0,
I00699,42,AGE_GROUP_1,-13.9873,1674.5746,0.0001,1,0.9933
I00699,42,AGE_GROUP_10,-3.8972,1.0017,15.1381,1,0.0001
I00699,42,AGE_GROUP_11,-1.8184,0.3379,28.9595,1,0
I00699,42,AGE_GROUP_12,-1.3759,0.2233,37.9635,1,0
I00699,42,AGE_GROUP_13,-1.5021,0.1969,58.1796,1,0
I00699,42,AGE_GROUP_14,-0.948,0.1185,64.0326,1,0
I00699,42,AGE_GROUP_15,-0.6407,0.0747,73.6091,1,0
I00699,42,AGE_GROUP_16,-0.5424,0.0544,99.2953,1,0
I00699,42,AGE_GROUP_17,-0.3834,0.0392,95.6393,1,0
I00699,42,AGE_GROUP_18,-0.2086,0.0319,42.6996,1,0
I00699,42,AGE_GROUP_19,0,,,0,
I00699,42,AGE_GROUP_2,-14.1285,656.7415,0.0005,1,0.9828
I00699,42,AGE_GROUP_20,0.3059,0.0295,107.4183,1,0
I00699,42,AGE_GROUP_21,0,,,0,
I00699,42,AGE_GROUP_3,-13.9075,317.5138,0.0019,1,0.9651
I00699,42,AGE_GROUP_4,-13.9374,209.3354,0.0044,1,0.9469
I00699,42,AGE_GROUP_5,-14.0133,199.1031,0.005,1,0.9439
I00699,42,AGE_GROUP_6,-14.0674,180.0059,0.0061,1,0.9377
I00699,42,AGE_GROUP_7,-14.1402,208.6129,0.0046,1,0.946
I00699,42,AGE_GROUP_8,-14.1598,203.4807,0.0048,1,0.9445
I00699,42,AGE_GROUP_9,-3.6009,1.0021,12.913,1,0.0003
I00699,42,CHARLSON_INDEX_1,0,,,0,
I00699,42,CHARLSON_INDEX_2,0.0825,0.0394,4.3962,1,0.036
I00699,42,CHARLSON_INDEX_3,0.2868,0.0258,123.3631,1,0
I00699,42,GENDER_1,0.1702,0.0231,54.4856,1,0
I00699,42,GENDER_2,0,,,0,
I00699,42,GENDER_3,0,,,0,
I00699,42,Intercept,-2.1407,0.033,4214.4184,1,0
I00699,42,YEAR_INDEX_1,0,,,0,
I00699,42,YEAR_INDEX_2,-0.0893,0.0274,10.5794,1,0.0011
I00699,42,YEAR_INDEX_3,0.0351,0.0269,1.7027,1,0.1919
I00699,43,ADMIMETH_1,-0.9451,0.3805,6.1687,1,0.013
I00699,43,ADMIMETH_2,0,,,0,
I00699,43,ADMIMETH_3,0,,,0,
I00699,43,AGE_GROUP_1,-12.578,830.3421,0.0002,1,0.9879
I00699,43,AGE_GROUP_10,-0.2111,0.1569,1.8102,1,0.1785
I00699,43,AGE_GROUP_11,0,,,0,
I00699,43,AGE_GROUP_12,-0.0088,0.1482,0.0035,1,0.9525
I00699,43,AGE_GROUP_13,0.3119,0.146,4.565,1,0.0326
I00699,43,AGE_GROUP_14,0.5727,0.1446,15.6983,1,0.0001
I00699,43,AGE_GROUP_15,0.7436,0.1459,25.9866,1,0
I00699,43,AGE_GROUP_16,0.9193,0.1515,36.8362,1,0
I00699,43,AGE_GROUP_17,1.1591,0.151,58.9405,1,0
I00699,43,AGE_GROUP_18,1.4903,0.1477,101.789,1,0
I00699,43,AGE_GROUP_19,1.5469,0.1584,95.4024,1,0
I00699,43,AGE_GROUP_2,-12.4573,653.2881,0.0004,1,0.9848
I00699,43,AGE_GROUP_20,1.8903,0.163,134.4862,1,0
I00699,43,AGE_GROUP_21,0,,,0,
I00699,43,AGE_GROUP_3,-12.5804,490.6639,0.0007,1,0.9795
I00699,43,AGE_GROUP_4,-12.9477,183.5251,0.005,1,0.9438
I00699,43,AGE_GROUP_5,-2.5253,0.5866,18.5304,1,0
I00699,43,AGE_GROUP_6,-2.1868,0.5106,18.346,1,0
I00699,43,AGE_GROUP_7,-1.28,0.3065,17.446,1,0
I00699,43,AGE_GROUP_8,-0.6681,0.212,9.9294,1,0.0016
I00699,43,AGE_GROUP_9,-0.2826,0.1732,2.6625,1,0.1027
I00699,43,CHARLSON_INDEX_1,0,,,0,
I00699,43,CHARLSON_INDEX_2,0.3509,0.0904,15.0641,1,0.0001
I00699,43,CHARLSON_INDEX_3,1.0969,0.0745,217.0031,1,0
I00699,43,GENDER_1,0,,,0,
I00699,43,GENDER_2,-0.3398,0.0673,25.5321,1,0
I00699,43,GENDER_3,0,,,0,
I00699,43,Intercept,-5.5541,0.1149,2337.8593,1,0
I00699,43,YEAR_INDEX_1,0,,,0,
I00699,43,YEAR_INDEX_2,-0.0144,0.0768,0.0353,1,0.851
I00699,43,YEAR_INDEX_3,0.162,0.0754,4.6098,1,0.0318
I00699,44,ADMIMETH_1,-0.4221,0.3605,1.3712,1,0.2416
I00699,44,ADMIMETH_2,0,,,0,
I00699,44,ADMIMETH_3,0,,,0,
I00699,44,AGE_GROUP_1,-13.5968,2096.6741,0,1,0.9948
I00699,44,AGE_GROUP_10,-1.5431,0.3596,18.4107,1,0
I00699,44,AGE_GROUP_11,-1.145,0.2576,19.7605,1,0
I00699,44,AGE_GROUP_12,-0.921,0.2049,20.2138,1,0
I00699,44,AGE_GROUP_13,-0.5934,0.1613,13.5259,1,0.0002
I00699,44,AGE_GROUP_14,-0.5518,0.1396,15.6345,1,0.0001
I00699,44,AGE_GROUP_15,-0.322,0.1087,8.7739,1,0.0031
I00699,44,AGE_GROUP_16,-0.144,0.0898,2.5701,1,0.1089
I00699,44,AGE_GROUP_17,-0.1856,0.0804,5.3303,1,0.021
I00699,44,AGE_GROUP_18,-0.1123,0.0725,2.3986,1,0.1214
I00699,44,AGE_GROUP_19,0,,,0,
I00699,44,AGE_GROUP_2,-13.6156,913.8269,0.0002,1,0.9881
I00699,44,AGE_GROUP_20,0.2513,0.0705,12.7133,1,0.0004
I00699,44,AGE_GROUP_21,0,,,0,
I00699,44,AGE_GROUP_3,-13.6528,526.4737,0.0007,1,0.9793
I00699,44,AGE_GROUP_4,-13.6193,301.3497,0.002,1,0.964
I00699,44,AGE_GROUP_5,-13.634,209.6508,0.0042,1,0.9481
I00699,44,AGE_GROUP_6,-13.6488,198.6869,0.0047,1,0.9452
I00699,44,AGE_GROUP_7,-2.3758,0.7112,11.158,1,0.0008
I00699,44,AGE_GROUP_8,-3.1897,1.0027,10.1194,1,0.0015
I00699,44,AGE_GROUP_9,-3.3229,1.0025,10.9871,1,0.0009
I00699,44,CHARLSON_INDEX_1,0,,,0,
I00699,44,CHARLSON_INDEX_2,0.2465,0.0937,6.922,1,0.0085
I00699,44,CHARLSON_INDEX_3,1.104,0.062,317.3741,1,0
I00699,44,GENDER_1,0.2394,0.0474,25.5222,1,0
I00699,44,GENDER_2,0,,,0,
I00699,44,GENDER_3,0,,,0,
I00699,44,Intercept,-3.9477,0.0818,2329.4386,1,0
I00699,44,YEAR_INDEX_1,0,,,0,
I00699,44,YEAR_INDEX_2,-0.0047,0.0586,0.0063,1,0.9367
I00699,44,YEAR_INDEX_3,0.1232,0.0564,4.7773,1,0.0288
I00699,45,ADMIMETH_1,-0.4865,0.4279,1.2929,1,0.2555
I00699,45,ADMIMETH_2,0,,,0,
I00699,45,ADMIMETH_3,0,,,0,
I00699,45,AGE_GROUP_1,-11.9389,1474.3104,0.0001,1,0.9935
I00699,45,AGE_GROUP_10,1.3953,0.8687,2.5802,1,0.1082
I00699,45,AGE_GROUP_11,1.4024,0.8691,2.6041,1,0.1066
I00699,45,AGE_GROUP_12,2.6215,0.7638,11.7798,1,0.0006
I00699,45,AGE_GROUP_13,2.36,0.7964,8.7806,1,0.003
I00699,45,AGE_GROUP_14,2.6754,0.7769,11.8607,1,0.0006
I00699,45,AGE_GROUP_15,2.3409,0.8005,8.5521,1,0.0035
I00699,45,AGE_GROUP_16,2.1955,0.8151,7.2552,1,0.0071
I00699,45,AGE_GROUP_17,2.8819,0.7661,14.1506,1,0.0002
I00699,45,AGE_GROUP_18,2.5192,0.782,10.3781,1,0.0013
I00699,45,AGE_GROUP_19,2.9737,0.7666,15.0463,1,0.0001
I00699,45,AGE_GROUP_2,-12.1725,699.3717,0.0003,1,0.9861
I00699,45,AGE_GROUP_20,3.307,0.7634,18.766,1,0
I00699,45,AGE_GROUP_21,0,,,0,
I00699,45,AGE_GROUP_3,-12.2733,599.322,0.0004,1,0.9837
I00699,45,AGE_GROUP_4,-0.5083,1.2251,0.1722,1,0.6782
I00699,45,AGE_GROUP_5,0,,,0,
I00699,45,AGE_GROUP_6,0.9912,0.9144,1.1751,1,0.2784
I00699,45,AGE_GROUP_7,0.6449,1.0023,0.414,1,0.52
I00699,45,AGE_GROUP_8,1.5826,0.8393,3.5556,1,0.0593
I00699,45,AGE_GROUP_9,0.7581,1.0024,0.5719,1,0.4495
I00699,45,CHARLSON_INDEX_1,0,,,0,
I00699,45,CHARLSON_INDEX_2,0.3875,0.2819,1.8903,1,0.1692
I00699,45,CHARLSON_INDEX_3,1.2053,0.2242,28.9072,1,0
I00699,45,GENDER_1,0.3743,0.1803,4.309,1,0.0379
I00699,45,GENDER_2,0,,,0,
I00699,45,GENDER_3,0,,,0,
I00699,45,Intercept,-7.3813,0.7192,105.329,1,0
I00699,45,YEAR_INDEX_1,0,,,0,
I00699,45,YEAR_INDEX_2,-0.2767,0.2161,1.6406,1,0.2002
I00699,45,YEAR_INDEX_3,-0.093,0.2089,0.1983,1,0.6561
I00699,46,ADMIMETH_1,-1.0749,0.2121,25.6952,1,0
I00699,46,ADMIMETH_2,0,,,0,
I00699,46,ADMIMETH_3,0,,,0,
