INDICATOR_CODE,DIAGNOSIS_GROUP,PROVIDER_CODE,PROVIDER_NAME,SPELLS,OBSERVED,EXPECTED
I00699,28,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",44,*,5.3066
I00699,28,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",62,6,4.0915
I00699,28,RVJ,"NORTH BRISTOL NHS TRUST",29,7,4.0378
I00699,28,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",29,*,3.4776
I00699,28,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",34,6,4.3047
I00699,28,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",122,*,4.6718
I00699,28,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",44,*,6.0369
I00699,28,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",29,*,2.5359
I00699,28,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",49,*,1.4524
I00699,28,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",44,*,3.0450
I00699,28,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",52,13,5.8815
I00699,28,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",164,*,7.1681
I00699,28,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",126,12,9.1066
I00699,28,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",88,8,7.1633
I00699,28,RK9,"PLYMOUTH HOSPITALS NHS TRUST",66,7,3.4474
I00699,28,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",44,*,3.9874
I00699,28,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",47,*,5.7283
I00699,28,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",87,*,3.4468
I00699,28,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",52,*,4.2533
I00699,28,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",80,10,7.2712
I00699,28,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",38,*,4.6109
I00699,28,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",80,6,3.0828
I00699,28,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",68,*,5.0589
I00699,28,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",76,6,4.4632
I00699,28,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",23,*,1.8062
I00699,28,RNZ,"SALISBURY NHS FOUNDATION TRUST",18,*,1.4822
I00699,28,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",27,8,4.0200
I00699,28,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",460,14,17.6566
I00699,28,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",28,*,2.9598
I00699,28,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",66,8,5.7056
I00699,28,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",48,14,7.0347
I00699,28,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",7,*,0.5653
I00699,28,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",9,0,1.1549
I00699,28,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",37,*,4.5598
I00699,28,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",10,0,0.8304
I00699,28,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",112,10,9.6960
I00699,28,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",23,*,3.0433
I00699,28,RWJ,"STOCKPORT NHS FOUNDATION TRUST",11,0,1.3167
I00699,28,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",14,*,2.0717
I00699,28,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",9,*,1.7116
I00699,28,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",72,9,5.7919
I00699,28,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",39,*,2.9865
I00699,28,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",13,*,1.9408
I00699,28,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",143,6,7.7440
I00699,28,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",22,*,3.4427
I00699,28,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",19,6,3.3996
I00699,28,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",40,*,5.3386
I00699,28,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",136,9,6.4124
I00699,28,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",121,*,9.9332
I00699,28,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",*,0,0.0513
I00699,28,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",22,*,3.4012
I00699,28,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",61,9,6.1955
I00699,28,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",269,15,10.9648
I00699,28,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",14,*,2.1993
I00699,28,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",187,13,9.5481
I00699,28,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",139,6,6.1368
I00699,28,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",69,*,3.7139
I00699,28,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",68,15,5.8863
I00699,28,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",131,*,11.5552
I00699,28,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",28,*,3.7028
I00699,28,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",80,11,5.4190
I00699,28,RBK,"WALSALL HEALTHCARE NHS TRUST",7,*,1.0633
I00699,28,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",13,*,1.0194
I00699,28,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",21,7,3.6315
I00699,28,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",60,6,5.1050
I00699,28,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",84,12,8.9404
I00699,28,RA3,"WESTON AREA HEALTH NHS TRUST",*,0,0.6083
I00699,28,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",36,*,3.6838
I00699,28,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",62,6,6.1574
I00699,28,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",14,*,2.1694
I00699,28,RLQ,"WYE VALLEY NHS TRUST",14,*,1.1733
I00699,28,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",12,*,1.6884
I00699,28,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",71,12,8.8363
I00699,29,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",17,*,2.6664
I00699,29,RCF,"AIREDALE NHS FOUNDATION TRUST",*,*,0.7224
I00699,29,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",*,0,0.0968
I00699,29,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",23,7,4.2215
I00699,29,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",*,0,0.4650
I00699,29,R1H,"BARTS HEALTH NHS TRUST",152,10,15.7071
I00699,29,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",17,*,4.3599
I00699,29,RC1,"BEDFORD HOSPITAL NHS TRUST",*,*,1.5368
I00699,29,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",10,*,1.0540
I00699,29,RMC,"BOLTON NHS FOUNDATION TRUST",*,*,0.6670
I00699,29,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",*,0,0.7562
I00699,29,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",23,*,3.7124
I00699,29,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",13,*,2.1848
I00699,29,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",11,*,3.8032
I00699,29,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",*,*,1.3752
I00699,29,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",111,*,2.7667
I00699,29,RW3,"CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",95,6,5.5397
I00699,29,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",*,*,1.9902
I00699,29,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",6,*,2.3925
I00699,29,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",15,*,6.1739
I00699,29,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",14,6,5.3175
I00699,29,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",*,0,0.3673
I00699,29,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",9,*,2.2783
I00699,29,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",*,*,0.7545
I00699,29,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",8,0,1.6818
I00699,29,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",21,8,6.2450
I00699,29,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",*,*,2.2456
I00699,29,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",*,*,1.4969
I00699,29,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",32,*,6.5923
I00699,29,RJN,"EAST CHESHIRE NHS TRUST",*,0,0.3366
I00699,29,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",20,6,5.7257
I00699,29,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",*,*,1.3668
I00699,29,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",10,*,3.2703
I00699,29,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",9,*,2.2996
I00699,29,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",17,*,2.4362
I00699,29,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",7,*,1.8949
I00699,29,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",*,*,1.8223
I00699,29,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",31,7,8.7890
I00699,29,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",6,*,1.8744
I00699,29,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",46,*,4.4610
I00699,29,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",23,6,4.6835
I00699,29,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",7,*,2.7713
I00699,29,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",35,*,2.7167
I00699,29,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",*,*,1.3598
I00699,29,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",26,*,3.4141
I00699,29,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",29,*,2.6805
I00699,29,RGQ,"IPSWICH HOSPITAL NHS TRUST",9,*,0.5149
I00699,29,R1F,"ISLE OF WIGHT NHS TRUST",7,*,2.8554
I00699,29,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",10,*,2.9021
I00699,29,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",7,*,2.0484
I00699,29,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",39,7,5.1666
I00699,29,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",11,*,1.4782
I00699,29,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",14,*,3.9946
I00699,29,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",123,8,8.4365
I00699,29,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",6,*,1.6454
I00699,29,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",15,*,2.9607
I00699,29,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",7,*,2.3250
I00699,29,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",13,*,1.5566
I00699,29,RPA,"MEDWAY NHS FOUNDATION TRUST",15,*,4.0616
I00699,29,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",*,*,1.4147
I00699,29,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",20,*,2.5893
I00699,29,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",9,*,3.1216
I00699,29,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",10,*,1.8834
I00699,29,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",29,*,3.3436
I00699,29,RVJ,"NORTH BRISTOL NHS TRUST",21,8,6.1557
I00699,29,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",*,*,0.9479
I00699,29,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",10,*,3.0031
I00699,29,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",14,6,3.6622
I00699,29,RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",14,8,5.3379
I00699,29,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",*,*,2.1859
I00699,29,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",*,*,1.7102
I00699,29,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",11,*,2.4256
I00699,29,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",34,12,12.2248
I00699,29,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",55,7,4.6476
I00699,29,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",55,11,8.1979
I00699,29,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",11,*,2.5399
I00699,29,RK9,"PLYMOUTH HOSPITALS NHS TRUST",24,6,4.3267
I00699,29,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",36,10,7.0266
I00699,29,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",34,6,4.8057
I00699,29,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",11,*,3.3258
I00699,29,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",10,*,2.7438
I00699,29,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",15,*,2.8841
I00699,29,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",28,*,4.9675
I00699,29,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",186,*,5.7983
I00699,29,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",14,*,1.9191
I00699,29,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",17,*,2.1416
I00699,29,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",17,6,5.1065
I00699,29,RNZ,"SALISBURY NHS FOUNDATION TRUST",*,*,1.4924
I00699,29,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",6,*,1.0750
I00699,29,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",258,*,8.9973
I00699,29,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",*,0,0.6203
I00699,29,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",21,*,4.0495
I00699,29,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",19,*,3.9918
I00699,29,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",10,*,1.4726
I00699,29,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",6,*,2.3393
I00699,29,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",25,*,3.9218
I00699,29,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",*,*,0.8517
I00699,29,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",62,*,3.1099
I00699,29,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",10,*,2.8117
I00699,29,RWJ,"STOCKPORT NHS FOUNDATION TRUST",7,*,1.3104
I00699,29,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",9,*,1.8269
I00699,29,RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",*,*,0.8259
I00699,29,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",6,0,0.8065
I00699,29,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",*,*,1.7858
I00699,29,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",12,*,2.3213
I00699,29,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",173,*,4.1278
I00699,29,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",*,*,1.2701
I00699,29,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",10,*,3.7085
I00699,29,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",*,0,0.2201
I00699,29,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",24,7,6.5619
I00699,29,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",*,0,1.2251
I00699,29,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",*,*,0.0388
I00699,29,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",10,*,1.4690
I00699,29,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",13,*,3.7359
I00699,29,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",95,0,2.4573
I00699,29,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",19,*,2.9717
I00699,29,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",136,15,17.1589
I00699,29,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",33,*,2.8150
I00699,29,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",54,6,4.5872
I00699,29,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",15,*,0.7477
I00699,29,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",67,8,7.6656
I00699,29,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",10,*,2.5636
I00699,29,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",46,*,2.1200
I00699,29,RBK,"WALSALL HEALTHCARE NHS TRUST",*,*,1.2646
I00699,29,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",*,*,1.4905
I00699,29,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",16,*,3.6998
I00699,29,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",*,0,0.1465
I00699,29,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",45,*,6.8697
I00699,29,RA3,"WESTON AREA HEALTH NHS TRUST",*,*,0.3366
I00699,29,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",12,*,2.8656
I00699,29,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",10,*,3.6284
I00699,29,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",*,0,0.6610
I00699,29,RLQ,"WYE VALLEY NHS TRUST",*,0,1.7915
I00699,29,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",*,*,1.0900
I00699,29,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",7,*,1.6467
I00699,30,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",434,62,52.3396
I00699,30,RCF,"AIREDALE NHS FOUNDATION TRUST",84,13,17.7441
I00699,30,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",164,36,34.3276
I00699,30,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",503,103,101.0004
I00699,30,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",125,30,30.0127
I00699,30,R1H,"BARTS HEALTH NHS TRUST",818,113,134.9587
I00699,30,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",169,51,37.4361
I00699,30,RC1,"BEDFORD HOSPITAL NHS TRUST",99,25,18.9102
I00699,30,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",158,30,32.2984
I00699,30,RMC,"BOLTON NHS FOUNDATION TRUST",119,27,22.4384
I00699,30,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",214,39,45.8060
I00699,30,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",265,55,54.4792
I00699,30,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",202,53,44.4281
I00699,30,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",107,30,21.7531
I00699,30,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",249,52,52.5641
I00699,30,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",918,68,115.1859
I00699,30,RW3,"CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",270,34,25.2173
I00699,30,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",128,28,29.7118
I00699,30,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",155,35,34.8300
I00699,30,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",52,*,8.0448
I00699,30,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",264,79,61.9945
I00699,30,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",85,10,17.1719
I00699,30,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",322,54,65.9776
I00699,30,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",92,22,21.2889
I00699,30,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",267,39,37.8095
I00699,30,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",299,54,59.4759
I00699,30,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",233,65,51.7664
I00699,30,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",117,24,22.6083
I00699,30,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",252,43,45.8429
I00699,30,RJN,"EAST CHESHIRE NHS TRUST",109,24,25.4417
I00699,30,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",364,58,68.1310
I00699,30,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",432,83,72.4636
I00699,30,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",212,50,45.6482
I00699,30,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",97,19,23.1337
I00699,30,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",294,59,62.9704
I00699,30,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",110,27,20.7045
I00699,30,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",49,17,13.1789
I00699,30,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",363,85,70.2653
I00699,30,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",129,28,29.6789
I00699,30,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",402,50,48.8253
I00699,30,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",487,37,41.7592
I00699,30,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",116,21,25.6361
I00699,30,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",1807,66,107.1739
I00699,30,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",59,14,12.9070
I00699,30,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",829,164,155.7461
I00699,30,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",878,108,140.2173
I00699,30,RGQ,"IPSWICH HOSPITAL NHS TRUST",435,79,77.8983
I00699,30,R1F,"ISLE OF WIGHT NHS TRUST",68,19,14.5343
I00699,30,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",178,52,42.4678
I00699,30,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",124,39,28.9332
I00699,30,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",575,64,70.4673
I00699,30,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",136,34,32.3138
I00699,30,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",373,71,60.6424
I00699,30,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",1410,196,187.3329
I00699,30,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",157,25,37.9707
I00699,30,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",183,31,35.3306
I00699,30,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",299,48,42.4207
I00699,30,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",261,73,57.5491
I00699,30,RPA,"MEDWAY NHS FOUNDATION TRUST",102,24,22.9797
I00699,30,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",111,28,24.0239
I00699,30,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",259,43,34.3114
I00699,30,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",342,77,76.0081
