INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,SITE_CODE,SITE_NAME,SHMI_VALUE,SHMI_BANDING,SPELLS,OBSERVED,EXPECTED,PO_LL,PO_UL,OD_LL,OD_UL,SITE_TYPE,NO_PROVIDERS_AT_SITE,SITE_OWNER,SITE_POSTCODE
I00699,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",RWH01,"LISTER HOSPITAL",0.9810,2,65685,2150,2190.0000,0.9353,1.0678,0.8563,1.1678,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SG1 4AB
I00699,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",RWH04,"MOUNT VERNON CANCER CENTRE",0.2896,3,2050,80,285.0000,0.8264,1.1976,0.8275,1.2085,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HA6 2RN
I00699,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",RWH20,"QUEEN ELIZABETH I I HOSPITAL",*,*,15,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,AL7 4HQ
I00699,RJN,"EAST CHESHIRE NHS TRUST",RJN71,"MACCLESFIELD DISTRICT GENERAL HOSPITAL",1.1577,2,19625,940,815.0000,0.8952,1.1131,0.8484,1.1787,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SK10 3BL
I00699,RJN,"EAST CHESHIRE NHS TRUST",RJN03,"SPIRE REGENCY HOSPITAL",*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,SK11 8DW
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",RVV02,"BUCKLAND HOSPITAL",*,*,70,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT17 0HD
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",RVVKC,"KENT & CANTERBURY HOSPITAL",0.6991,3,11920,190,275.0000,0.8239,1.2009,0.8266,1.2098,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT1 3NG
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",RVVW1,"QUEEN ELIZABETH QUEEN MOTHER HOSPITAL - SPENCER WING",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT9 4AN
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",RVV09,"QUEEN ELIZABETH THE QUEEN MOTHER HOSPITAL",1.1226,2,44955,1965,1750.0000,0.9278,1.0760,0.8551,1.1694,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT9 4AN
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",RVV10,"QUEEN VICTORIA MEMORIAL HOSPITAL (HERNE BAY)",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT6 6EB
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",RVV03,"ROYAL VICTORIA HOSPITAL (FOLKESTONE)",*,*,65,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT19 5BN
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",RVV01,"WILLIAM HARVEY HOSPITAL (ASHFORD)",1.0734,2,51805,1925,1795.0000,0.9286,1.0751,0.8553,1.1692,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN24 0LZ
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",XCH,"NOT PROVIDED",*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",XSWA,"NOT PROVIDED",*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",.,"NOT PROVIDED",*,*,15,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",RXR78,"BLACKBURN BIRTH CENTRE",*,*,685,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB2 3NX
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",RXR10,"BURNLEY GENERAL HOSPITAL",0.6662,3,18940,30,45.0000,0.5961,1.5627,0.7171,1.3944,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,BB10 2PQ
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",RXR70,"CLITHEROE COMMUNITY HOSPITAL",*,*,55,15,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB7 4JX
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",RXR50,"PENDLE COMMUNITY HOSPITAL",*,*,10,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB9 9SZ
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",RXRE9,"ROSSENDALE PRIMARY CARE CENTRE",*,*,25,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB4 7PL
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",RXR20,"ROYAL BLACKBURN HOSPITAL",1.0740,2,70935,2735,2550.0000,0.9399,1.0627,0.8570,1.1668,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB2 3HH
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDE83,"ALDEBURGH HOSPITAL",*,*,100,15,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,MULTIPLE,TRUST,IP15 5ES
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDE78,"BLUEBIRD LODGE",1.3050,2,180,10,10.0000,0.2773,2.4955,0.5151,1.9413,COMMUNITY HEALTH - NHS & INDEPENDENT,MULTIPLE,TRUST,IP3 9GJ
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDEP1,"CAPIO OAKS HOSPITAL",*,*,755,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO4 5XR
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDEE2,"CLACTON AND DISTRICT HOSPITAL",*,*,195,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO15 1LH
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDEE4,"COLCHESTER GENERAL HOSPITAL",1.1189,2,55400,2365,2115.0000,0.9341,1.0690,0.8562,1.1680,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CO4 5JL
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDEEV,"COLCHESTER PRIMARY CARE TREATMENT CENTRE",*,*,80,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO4 5JR
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDE05,"FELIXSTOWE HOSPITAL",*,*,45,*,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,MULTIPLE,TRUST,IP11 7HJ
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDEEK,"HALSTEAD HOSPITAL",*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO9 2DL
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDE03,"IPSWICH HOSPITAL",1.0219,2,53230,2000,1960.0000,0.9316,1.0718,0.8558,1.1685,ACUTE HOSPITAL - INDEPENDENT SPECIALIST,ONE,PRIVATE,IP4 5PD
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDEEE,"THE FRYATT HOSPITAL AND MAYFLOWER MEDICAL CENTRE",*,*,30,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO12 4EX
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",RXC03,"BEXHILL HOSPITAL",*,*,60,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN40 2DZ
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",RXC01,"CONQUEST HOSPITAL",0.9790,2,37430,1215,1240.0000,0.9146,1.0908,0.8527,1.1727,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN37 7RD
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",RXC02,"EASTBOURNE DISTRICT GENERAL HOSPITAL",0.9722,2,26440,1445,1490.0000,0.9218,1.0827,0.8541,1.1709,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BN21 2UD
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",RXC42,"RYE MEMORIAL CARE CENTRE",*,*,50,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,TN31 7NJ
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",RXC18,"UCKFIELD HOSPITAL",*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN22 5AW
I00699,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",RVR50,"EPSOM HOSPITAL",0.9045,2,24320,750,830.0000,0.8962,1.1119,0.8487,1.1783,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,KT18 7EG
I00699,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",RVRTC,"SOUTH WEST LONDON ELECTIVE ORTHOPAEDIC CENTRE",*,*,3835,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,KT18 7EG
I00699,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",RVR05,"ST HELIER HOSPITAL",0.9243,2,33810,1055,1140.0000,0.9110,1.0949,0.8520,1.1737,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SM5 1AA
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",RDU02,"FARNHAM HOSPITAL",*,*,15,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GU9 9QL
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",RDU03,"FLEET HOSPITAL",*,*,40,*,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,GU51 4LZ
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",RDU01,"FRIMLEY PARK HOSPITAL",0.9655,2,60670,1855,1925.0000,0.9310,1.0725,0.8557,1.1687,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GU16 7UJ
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",RDU52,"HEATHERWOOD HOSPITAL",*,*,2040,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SL5 8AA
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",RDU22,"ROYAL SURREY COUNTY HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,GU2 7XX
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",RDU50,"WEXHAM PARK HOSPITAL",1.0581,2,59255,1880,1775.0000,0.9283,1.0755,0.8552,1.1693,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SL2 4HL
I00699,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",RR738,"GATESHEAD & CARLISLE HAND SERVICE",*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CA1 2NS
I00699,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",RR7EN,"QUEEN ELIZABETH HOSPITAL",1.0596,2,32580,1480,1395.0000,0.9193,1.0855,0.8536,1.1715,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,NE9 6SX
I00699,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",RLT01,"GEORGE ELIOT HOSPITAL - ACUTE SERVICES",1.1593,2,23505,1160,1000.0000,0.9051,1.1016,0.8507,1.1755,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CV10 7DJ
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",RTE01,"CHELTENHAM GENERAL HOSPITAL",1.0294,2,22890,1125,1095.0000,0.9092,1.0970,0.8516,1.1743,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL53 7AN
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",RTE23,"CIRENCESTER HOSPITAL",*,*,145,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL7 1UY
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",RTE03,"GLOUCESTERSHIRE ROYAL HOSPITAL",1.1124,2,68430,1975,1775.0000,0.9283,1.0755,0.8552,1.1693,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL1 3NN
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",RTE83,"HEREFORD COUNTY HOSPITAL",*,*,65,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,HR1 2ER
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",RTE26,"STROUD GENERAL HOSPITAL",*,*,280,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL5 2HY
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",RTE27,"STROUD MATERNITY HOSPITAL",*,*,1100,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL5 2JB
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",RTE95,"TEWKESBURY COMMUNITY HOSPITAL",*,*,35,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,GL20 5QN
I00699,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",RN3G2,"SWINDON INTERMEDIATE CARE CENTRE (GWH)",0.4210,3,920,25,65.0000,0.6580,1.4493,0.7507,1.3320,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SN3 6BB
I00699,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",RN325,"THE GREAT WESTERN HOSPITAL",1.0090,2,60670,1850,1830.0000,0.9293,1.0743,0.8554,1.1691,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SN3 6BB
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ1A0,"BOROUGH KIDNEY TREATMENT CENTRE",*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - NHS SPECIALIST,ONE,TRUST,SE1 4AU
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ1A1,"CAMBERWELL DIAYSIS UNIT",*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE5 9HW
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ1A3,"FOREST HILL DIALYSIS UNIT",*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,SE23 1HH
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ121,"GUY'S HOSPITAL",0.6436,3,19675,350,545.0000,0.8731,1.1393,0.8426,1.1868,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE1 9RT
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ128,"KING'S COLLEGE HOSPITAL (DENMARK HILL)",*,*,45,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,SE5 9RS
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ1A2,"LANE FOX REMEO CENTRE",*,*,35,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,RH1 5GW
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ1A4,"NEW CROSS GATE DIALYSIS UNIT",*,*,10,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE14 6BL
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ122,"ST THOMAS' HOSPITAL",0.8042,3,75870,1160,1445.0000,0.9207,1.0840,0.8539,1.1711,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE1 7EH
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ137,"TUNBRIDGE WELLS KIDNEY TREATMENT CENTRE",*,*,*,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN4 9TF
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",RN542,"ANDOVER WAR MEMORIAL HOSPITAL",*,*,205,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SP10 3LB
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",RN506,"BASINGSTOKE AND NORTH HAMPSHIRE HOSPITAL",1.0609,2,39075,1160,1095.0000,0.9092,1.0970,0.8516,1.1743,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,RG24 9NA
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",RN525,"FIRVALE",*,*,120,0,*,*,*,*,*,RESIDENTIAL SOCIAL CARE,ONE,TRUST,RG24 9SE
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",RN5T1,"NORTH HAMPSHIRE HOSPITALS NHS TRUST TREATMENT CENTRE",*,*,795,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,RG24 9NA
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",RN541,"ROYAL HAMPSHIRE COUNTY HOSPITAL",1.0165,2,26665,1070,1055.0000,0.9075,1.0990,0.8512,1.1748,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SO22 5DG
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",RN543,"WINCHESTER NHS TREATMENT CENTRE",0.5559,3,1860,10,20.0000,0.4637,1.8601,0.6392,1.5644,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SO22 5DG
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",.,"NOT PROVIDED",*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",RTR45,"FRIARAGE HOSPITAL SITE",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DL6 1JG
I00699,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",RCD01,"HARROGATE DISTRICT HOSPITAL",0.9605,2,28180,970,1010.0000,0.9055,1.1012,0.8508,1.1754,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HG2 7SX
I00699,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",RCD08,"LASCELLES YOUNGER DISABLED UNIT",*,*,10,0,*,*,*,*,*,MENTAL HEALTH - COMMUNITY & RESIDENTIAL - NHS,ONE,TRUST,HG1 4PA
I00699,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",RCD02,"RIPON AND DISTRICT COMMUNITY HOSPITAL",*,*,35,10,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HG4 2PR
I00699,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",RQXM1,"HOMERTON UNIVERSITY HOSPITAL",0.7707,3,44965,530,690.0000,0.8864,1.1234,0.8462,1.1817,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,E9 6SR
I00699,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",UNK01,"NOT PROVIDED",*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",.,"NOT PROVIDED",*,*,15,*,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",RWA16,"CASTLE HILL HOSPITAL",0.9260,2,20375,815,880.0000,0.8992,1.1085,0.8494,1.1773,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HU16 5JQ
I00699,RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",RWA06,"DIANA PRINCESS OF WALES HOSPITAL - GRIMSBY",*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DN33 2BA
I00699,RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",RWA01,"HULL ROYAL INFIRMARY",1.0884,2,63630,2585,2375.0000,0.9378,1.0650,0.8567,1.1672,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HU3 2JZ
I00699,RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",RWA07,"SCARBOROUGH HOSPITAL",*,*,*,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,YO12 6QL
I00699,RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",RWA28,"SCUNTHORPE GENERAL HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,DN15 7BH
I00699,RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",RWA66,"SPIRE HULL AND EAST RIDING HOSPITALS",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,HU10 7AZ
I00699,RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",RWA73,"YORK TEACHING HOSPITAL",*,*,40,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,YO31 8HE
I00699,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",RYJ02,"CHARING CROSS HOSPITAL",0.6630,3,25780,850,1280.0000,0.9159,1.0894,0.8529,1.1724,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,W6 8RF
I00699,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",RYJ03,"HAMMERSMITH HOSPITAL",0.6889,3,13495,375,540.0000,0.8724,1.1401,0.8424,1.1870,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,W12 0HS
I00699,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",RYJ04,"QUEEN CHARLOTTE'S HOSPITAL",0.8636,2,23625,40,45.0000,0.5979,1.5592,0.7182,1.3924,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,W12 0HS
I00699,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",RYJ01,"ST MARY'S HOSPITAL (HQ)",0.7147,3,43630,735,1030.0000,0.9065,1.1001,0.8510,1.1751,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,W2 1NY
I00699,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",RYJ07,"WESTERN EYE HOSPITAL",*,*,415,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NW1 5QH
I00699,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",.,"NOT PROVIDED",0.8636,2,3130,205,240.0000,0.8122,1.2161,0.8222,1.2162,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,R1F,"ISLE OF WIGHT NHS TRUST",R1F01,"ST MARY'S HOSPITAL",0.9939,2,18655,875,880.0000,0.8992,1.1085,0.8494,1.1773,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,PO30 5TG
I00699,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",RGP75,"JAMES PAGET UNIVERSITY HOSPITAL",1.0897,2,32925,1635,1500.0000,0.9222,1.0823,0.8541,1.1708,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NR31 6LA
I00699,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",.,"NOT PROVIDED",*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",RNQ51,"KETTERING GENERAL HOSPITAL",1.0128,2,49845,1685,1665.0000,0.9260,1.0781,0.8548,1.1698,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NN16 8UZ
I00699,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",RJZ10,"KINGS @ QUEEN MARY'S HOSPITAL SIDCUP",*,*,65,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,DA14 6LT
I00699,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",RJZ31,"KINGS @BECKENHAM BEACON",*,*,70,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,BR3 3QL
I00699,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",RJZ33,"KINGS COLLEGE DENTAL HOSPITAL",*,*,85,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE5 9RS
I00699,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",RJZ01,"KING'S COLLEGE HOSPITAL (DENMARK HILL)",0.9271,2,64970,1535,1660.0000,0.9258,1.0782,0.8548,1.1699,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,SE5 9RS
I00699,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",RJZ70,"ORPINGTON HOSPITAL",0.3557,3,3675,40,120.0000,0.7395,1.3184,0.7912,1.2639,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BR6 9JU
