INDICATOR_CODE,DIAGNOSIS GROUP,PROVIDER,PROVIDER_NAME,DENOMINATOR,OBSERVED,EXPECTED
I00699,22,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,67,7,10.399
I00699,22,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,91,18,11.5419
I00699,22,RGQ,IPSWICH HOSPITAL NHS TRUST,79,10,8.2576
I00699,22,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,73,6,5.4489
I00699,22,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,502,14,15.5245
I00699,22,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,422,8,9.518
I00699,22,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,387,30,29.7814
I00699,22,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,591,32,41.2513
I00699,22,RHU,PORTSMOUTH HOSPITALS NHS TRUST,154,15,12.8109
I00699,22,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,408,11,12.6522
I00699,22,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,510,14,12.5627
I00699,22,RJ2,LEWISHAM AND GREENWICH NHS TRUST,22,6,3.9574
I00699,22,RJ6,CROYDON HEALTH SERVICES NHS TRUST,38,*,5.6282
I00699,22,RJ7,ST GEORGE'S HEALTHCARE NHS TRUST,317,14,13.7885
I00699,22,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,*,0,0.0073
I00699,22,RJD,MID STAFFORDSHIRE NHS FOUNDATION TRUST,15,*,2.8528
I00699,22,RJE,UNIVERSITY HOSPITAL OF NORTH STAFFORDSHIRE NHS TRUST,138,8,13.2302
I00699,22,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,43,*,5.1974
I00699,22,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,77,*,5.5679
I00699,22,RJN,EAST CHESHIRE NHS TRUST,*,*,1.3181
I00699,22,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,34,*,2.1029
I00699,22,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,56,7,7.728
I00699,22,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,46,*,3.9868
I00699,22,RK9,PLYMOUTH HOSPITALS NHS TRUST,175,11,10.5257
I00699,22,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,161,17,12.3806
I00699,22,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,16,*,2.3864
I00699,22,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,159,11,14.5816
I00699,22,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,337,14,20.8664
I00699,22,RLQ,WYE VALLEY NHS TRUST,82,*,4.3544
I00699,22,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,27,0,1.1803
I00699,22,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,379,23,18.8326
I00699,22,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,66,*,4.6104
I00699,22,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,77,6,7.0693
I00699,22,RMC,BOLTON NHS FOUNDATION TRUST,59,10,6.8757
I00699,22,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,14,7,3.3592
I00699,22,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,80,14,8.6604
I00699,22,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,218,17,18.5554
I00699,22,RN7,DARTFORD AND GRAVESHAM NHS TRUST,354,7,10.9954
I00699,22,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,53,6,5.1583
I00699,22,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,86,6,10.3174
I00699,22,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,63,6,5.1419
I00699,22,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,150,9,6.6127
I00699,22,RNZ,SALISBURY NHS FOUNDATION TRUST,79,*,6.0435
I00699,22,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,129,10,14.0022
I00699,22,RPA,MEDWAY NHS FOUNDATION TRUST,281,9,9.771
I00699,22,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,181,9,7.8403
I00699,22,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,61,13,8.8345
I00699,22,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,43,*,3.8098
I00699,22,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,*,*,1.272
I00699,22,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,64,*,3.5258
I00699,22,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,22,*,3.8745
I00699,22,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,250,9,6.3012
I00699,22,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,18,*,5.2802
I00699,22,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,553,16,21.0527
I00699,22,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",68,13,11.1072
I00699,22,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,580,9,8.6274
I00699,22,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,739,7,10.2465
I00699,22,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,548,17,26.7748
I00699,22,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,336,39,32.9795
I00699,22,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,49,13,11.7142
I00699,22,RTG,DERBY HOSPITALS NHS FOUNDATION TRUST,231,36,30.7707
I00699,22,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,243,28,24.5258
I00699,22,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,73,10,10.0149
I00699,22,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,72,*,8.2194
I00699,22,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,192,14,7.74
I00699,22,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,68,11,10.1173
I00699,22,RV8,NORTH WEST LONDON HOSPITALS NHS TRUST,80,8,6.734
I00699,22,RVJ,NORTH BRISTOL NHS TRUST,481,17,13.9335
I00699,22,RVL,BARNET AND CHASE FARM HOSPITALS NHS TRUST,77,7,6.6083
I00699,22,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,45,*,7.0365
I00699,22,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,409,18,17.7879
I00699,22,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,52,*,5.6733
I00699,22,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,59,*,4.1685
I00699,22,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,140,7,7.7184
I00699,22,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,194,16,21.353
I00699,22,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,316,19,27.5459
I00699,22,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,248,14,13.6075
I00699,22,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,273,34,28.3893
I00699,22,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,127,11,11.5475
I00699,22,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,101,13,9.3953
I00699,22,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,738,29,26.7035
I00699,22,RWJ,STOCKPORT NHS FOUNDATION TRUST,250,8,12.885
I00699,22,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,183,*,6.7248
I00699,22,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,54,*,2.8195
I00699,22,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,71,8,6.4723
I00699,22,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,332,21,24.1484
I00699,22,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,208,24,19.7506
I00699,22,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,242,19,20.1858
I00699,22,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,68,7,7.6292
I00699,22,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,153,17,25.3134
I00699,22,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,97,14,10.1381
I00699,22,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,239,9,8.8022
I00699,22,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,48,9,7.0783
I00699,22,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,136,16,10.6956
I00699,22,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,107,17,8.0384
I00699,22,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,135,11,7.4319
I00699,22,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,415,17,21.8386
I00699,22,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,116,13,15.2428
I00699,23,R1F,ISLE OF WIGHT NHS TRUST,121,*,2.6166
I00699,23,R1H,BARTS HEALTH NHS TRUST,374,14,21.4754
I00699,23,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,254,*,5.0308
I00699,23,RA3,WESTON AREA HEALTH NHS TRUST,119,*,1.6417
I00699,23,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,98,*,2.9824
I00699,23,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,128,6,3.481
I00699,23,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,106,6,6.5239
I00699,23,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,177,*,5.9931
I00699,23,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,256,10,11.695
I00699,23,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,90,*,3.6552
I00699,23,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,101,7,8.5534
I00699,23,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,87,*,3.7129
I00699,23,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,148,*,3.556
I00699,23,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,146,*,2.745
I00699,23,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,135,0,2.3934
I00699,23,RBK,WALSALL HEALTHCARE NHS TRUST,168,7,5.4397
I00699,23,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,216,7,6.433
I00699,23,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,248,6,7.0128
I00699,23,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,119,*,3.0335
I00699,23,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,125,9,7.0581
I00699,23,RC1,BEDFORD HOSPITAL NHS TRUST,111,*,2.6722
I00699,23,RC3,EALING HOSPITAL NHS TRUST,*,*,0.3573
I00699,23,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,146,0,3.2515
I00699,23,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,353,14,9.5519
I00699,23,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,158,*,2.872
I00699,23,RCF,AIREDALE NHS FOUNDATION TRUST,105,*,3.8879
I00699,23,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",114,*,5.4961
I00699,23,RD1,ROYAL UNITED HOSPITAL BATH NHS TRUST,180,8,7.7921
I00699,23,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,25,10,5.9334
I00699,23,RD7,HEATHERWOOD AND WEXHAM PARK HOSPITALS NHS FOUNDATION TRUST,206,*,4.107
I00699,23,RD8,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,127,*,4.7384
I00699,23,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,147,7,4.8192
I00699,23,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,313,7,8.1247
I00699,23,RDU,FRIMLEY PARK HOSPITAL NHS FOUNDATION TRUST,106,7,3.8137
I00699,23,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,440,11,8.2277
I00699,23,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,*,*,0.2987
I00699,23,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,283,7,8.7029
I00699,23,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,167,7,6.6851
I00699,23,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",243,13,11.779
I00699,23,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,67,*,3.7207
I00699,23,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,154,10,6.2381
I00699,23,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,112,*,3.3492
I00699,23,RFW,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,85,*,2.0669
I00699,23,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,210,*,5.6026
I00699,23,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,110,7,5.99
I00699,23,RGQ,IPSWICH HOSPITAL NHS TRUST,187,6,8.1915
I00699,23,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,188,6,7.37
I00699,23,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,350,15,11.7673
I00699,23,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,294,6,5.4381
I00699,23,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,286,23,15.8064
I00699,23,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,529,22,19.8962
I00699,23,RHU,PORTSMOUTH HOSPITALS NHS TRUST,191,13,9.2777
I00699,23,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,385,15,9.3164
I00699,23,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,288,10,10.4501
I00699,23,RJ2,LEWISHAM AND GREENWICH NHS TRUST,59,*,1.7748
I00699,23,RJ6,CROYDON HEALTH SERVICES NHS TRUST,120,*,1.7996
I00699,23,RJ7,ST GEORGE'S HEALTHCARE NHS TRUST,518,13,12.9011
I00699,23,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,6,0,0.0377
I00699,23,RJD,MID STAFFORDSHIRE NHS FOUNDATION TRUST,102,*,2.3662
I00699,23,RJE,UNIVERSITY HOSPITAL OF NORTH STAFFORDSHIRE NHS TRUST,352,12,13.1821
I00699,23,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,152,7,6.334
I00699,23,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,299,*,8.7459
I00699,23,RJN,EAST CHESHIRE NHS TRUST,*,*,0.6932
I00699,23,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,141,0,1.7053
I00699,23,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,171,*,8.9293
I00699,23,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,163,*,4.7011
I00699,23,RK9,PLYMOUTH HOSPITALS NHS TRUST,222,9,6.6748
I00699,23,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,265,13,8.2687
I00699,23,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,31,0,0.9001
I00699,23,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,214,*,6.0524
I00699,23,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,538,15,12.8719
I00699,23,RLQ,WYE VALLEY NHS TRUST,133,*,1.8068
I00699,23,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,86,*,2.5818
I00699,23,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,511,15,11.1376
I00699,23,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,161,*,4.623
I00699,23,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,208,7,7.8171
I00699,23,RMC,BOLTON NHS FOUNDATION TRUST,129,6,4.6975
I00699,23,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,*,*,1.2982
I00699,23,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,149,8,6.5373
I00699,23,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,217,*,6.8286
I00699,23,RN7,DARTFORD AND GRAVESHAM NHS TRUST,216,*,3.072
I00699,23,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,114,0,4.6255
I00699,23,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,280,*,6.3666
I00699,23,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,146,*,6.2483
I00699,23,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,182,9,5.7874
I00699,23,RNZ,SALISBURY NHS FOUNDATION TRUST,115,*,6.1918
I00699,23,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,238,7,7.8004
I00699,23,RPA,MEDWAY NHS FOUNDATION TRUST,243,9,7.5924
I00699,23,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,227,6,6.4698
I00699,23,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,220,7,6.3104
I00699,23,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,83,0,2.5749
I00699,23,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,23,0,0.8622
I00699,23,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,129,*,3.4048
I00699,23,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,51,*,0.7255
I00699,23,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,422,14,9.3311
I00699,23,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,*,0,0.0093
I00699,23,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,397,10,14.7419
I00699,23,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",206,*,5.1215
I00699,23,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,236,7,6.4801
I00699,23,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,242,7,8.9668
I00699,23,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,546,12,15.287
I00699,23,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,349,15,17.0704
I00699,23,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,87,14,7.7451
I00699,23,RTG,DERBY HOSPITALS NHS FOUNDATION TRUST,444,13,12.6232
I00699,23,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,369,19,12.7829
I00699,23,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,179,*,5.0909
I00699,23,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,237,7,9.2629
I00699,23,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,326,7,8.4909
I00699,23,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,269,11,11.8372
I00699,23,RV8,NORTH WEST LONDON HOSPITALS NHS TRUST,262,*,3.3287
I00699,23,RVJ,NORTH BRISTOL NHS TRUST,511,13,15.5589
I00699,23,RVL,BARNET AND CHASE FARM HOSPITALS NHS TRUST,265,7,11.4209
I00699,23,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,157,*,3.2995
I00699,23,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,510,16,16.8411
I00699,23,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,187,*,4.2953
I00699,23,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,143,7,4.8272
I00699,23,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,194,*,6.552
I00699,23,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,423,11,16.3243
I00699,23,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,390,18,18.9978
I00699,23,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,382,16,13.8688
I00699,23,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,401,12,14.4938
I00699,23,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,315,11,13.7923
I00699,23,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,167,*,5.8842
I00699,23,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,312,17,12.5032
I00699,23,RWJ,STOCKPORT NHS FOUNDATION TRUST,490,14,11.534
I00699,23,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,365,9,8.7736
I00699,23,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,226,*,5.8546
I00699,23,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,235,6,7.1706
I00699,23,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,391,13,14.6844
I00699,23,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,273,9,10.5847
I00699,23,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,371,14,12.0413
I00699,23,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,223,*,3.9921
I00699,23,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,210,*,6.2243
I00699,23,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,302,*,6.5359
I00699,23,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,298,6,7.2338
I00699,23,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,129,12,8.4838
I00699,23,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,231,13,11.4849
I00699,23,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,274,8,7.793
I00699,23,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,304,10,8.5491
I00699,23,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,298,14,14.4474
I00699,23,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,355,10,10.8599
I00699,24,R1F,ISLE OF WIGHT NHS TRUST,12,*,3.1971
I00699,24,R1H,BARTS HEALTH NHS TRUST,123,9,16.1475
I00699,24,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,34,*,2.5438
I00699,24,RA3,WESTON AREA HEALTH NHS TRUST,*,*,0.9339
I00699,24,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,10,*,2.9817
I00699,24,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,36,*,3.1881
I00699,24,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,48,*,3.534
I00699,24,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,82,*,4.7477
I00699,24,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,73,8,8.1232
I00699,24,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,172,6,7.9684
I00699,24,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,13,*,2.3125
I00699,24,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,12,*,3.4305
I00699,24,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,31,*,1.7713
I00699,24,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,34,*,1.8606
I00699,24,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,44,0,2.2885
I00699,24,RBK,WALSALL HEALTHCARE NHS TRUST,35,*,2.9572
I00699,24,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,93,*,3.1375
I00699,24,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,56,*,2.8366
I00699,24,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,31,6,4.1921
I00699,24,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,16,*,3.9754
I00699,24,RC1,BEDFORD HOSPITAL NHS TRUST,20,0,0.2372
I00699,24,RC3,EALING HOSPITAL NHS TRUST,6,*,1.5841
I00699,24,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,42,*,4.3213
I00699,24,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,97,9,9.3243
I00699,24,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,13,0,0.1552
I00699,24,RCF,AIREDALE NHS FOUNDATION TRUST,28,*,2.1306
I00699,24,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",35,*,2.9635
I00699,24,RD1,ROYAL UNITED HOSPITAL BATH NHS TRUST,48,*,6.5237
I00699,24,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,17,8,4.7548
I00699,24,RD7,HEATHERWOOD AND WEXHAM PARK HOSPITALS NHS FOUNDATION TRUST,64,7,4.4617
I00699,24,RD8,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,28,*,2.7815
I00699,24,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,30,*,1.8946
I00699,24,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,75,*,3.5065
I00699,24,RDU,FRIMLEY PARK HOSPITAL NHS FOUNDATION TRUST,116,*,2.4138
I00699,24,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,88,*,4.9715
I00699,24,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,17,8,1.536
I00699,24,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,76,9,7.112
I00699,24,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,48,*,2.7364
I00699,24,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",64,10,9.6362
