INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,SITE_CODE,SITE_NAME,SHMI_VALUE,SHMI_BANDING,SPELLS,OBSERVED,EXPECTED,PO_LL,PO_UL,OD_LL,OD_UL,SITE_TYPE,NO_PROVIDERS_AT_SITE,SITE_OWNER,SITE_POSTCODE
I00699,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,RWH01,LISTER HOSPITAL,0.9878,2,59200,2000,2025,0.9327,1.0706,0.8606,1.1619,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SG1 4AB
I00699,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,RWH04,MOUNT VERNON CANCER CENTRE,0.2526,3,1920,70,275,0.8234,1.2015,0.8301,1.2047,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HA6 2RN
I00699,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,RWH20,QUEEN ELIZABETH I I HOSPITAL,*,*,15,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,AL7 4HQ
I00699,RJN,EAST CHESHIRE NHS TRUST,RJN71,MACCLESFIELD DISTRICT GENERAL HOSPITAL,1.1528,2,17305,865,750,0.891,1.118,0.8518,1.174,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SK10 3BL
I00699,RJN,EAST CHESHIRE NHS TRUST,RJN03,SPIRE REGENCY HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,SK11 8DW
I00699,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,RVV02,BUCKLAND HOSPITAL,*,*,45,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT17 0HD
I00699,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,RVVKC,KENT & CANTERBURY HOSPITAL,0.7268,3,10605,210,290,0.828,1.1955,0.8318,1.2022,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT1 3NG
I00699,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,RVVP1,ONE ASHFORD HOSPITAL,*,*,170,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,TN24 0YS
I00699,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,RVVW1,QUEEN ELIZABETH QUEEN MOTHER HOSPITAL - SPENCER WING,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT9 4AN
I00699,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,RVV09,QUEEN ELIZABETH THE QUEEN MOTHER HOSPITAL,1.1172,2,41485,1795,1605,0.9246,1.0796,0.8592,1.1638,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT9 4AN
I00699,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,RVV10,QUEEN VICTORIA MEMORIAL HOSPITAL (HERNE BAY),*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT6 6EB
I00699,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,RVV03,ROYAL VICTORIA HOSPITAL (FOLKESTONE),*,*,35,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT19 5BN
I00699,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,RVV01,WILLIAM HARVEY HOSPITAL (ASHFORD),1.0725,2,46115,1710,1595,0.9244,1.0799,0.8592,1.1639,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN24 0LZ
I00699,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,XCH,NOT PROVIDED,*,*,125,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,XSWA,NOT PROVIDED,*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,.,NOT PROVIDED,*,*,20,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,RXR78,BLACKBURN BIRTH CENTRE,*,*,615,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB2 3NX
I00699,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,RXR10,BURNLEY GENERAL HOSPITAL,0.6268,3,17875,30,45,0.6064,1.5429,0.7247,1.3798,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,BB10 2PQ
I00699,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,RXR70,CLITHEROE COMMUNITY HOSPITAL,*,*,45,10,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB7 4JX
I00699,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,RXR50,PENDLE COMMUNITY HOSPITAL,*,*,10,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB9 9SZ
I00699,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,RXRE9,ROSSENDALE PRIMARY CARE CENTRE,*,*,25,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB4 7PL
I00699,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,RXR20,ROYAL BLACKBURN HOSPITAL,1.0851,2,64580,2575,2375,0.9378,1.0651,0.8614,1.1608,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB2 3HH
I00699,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,.,NOT PROVIDED,*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,RDE83,ALDEBURGH HOSPITAL,1.2178,2,190,15,10,0.3107,2.353,0.5397,1.853,COMMUNITY HEALTH - NHS & INDEPENDENT,MULTIPLE,TRUST,IP15 5ES
I00699,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,RDE78,BLUEBIRD LODGE,0.863,2,315,15,15,0.3872,2.0799,0.5916,1.6905,COMMUNITY HEALTH - NHS & INDEPENDENT,MULTIPLE,TRUST,IP3 9GJ
I00699,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,RDEP1,CAPIO OAKS HOSPITAL,*,*,650,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO4 5XR
I00699,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,RDEE2,CLACTON AND DISTRICT HOSPITAL,*,*,210,0,*,*,*,*,*,UNDETERMINED,MULTIPLE,TRUST,CO15 1LH
I00699,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,RDEE4,COLCHESTER GENERAL HOSPITAL,1.1143,2,50895,2175,1950,0.9315,1.072,0.8604,1.1622,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CO4 5JL
I00699,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,RDEEV,COLCHESTER PRIMARY CARE TREATMENT CENTRE,*,*,90,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO4 5JR
I00699,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,RDE05,FELIXSTOWE HOSPITAL,*,*,115,10,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,MULTIPLE,TRUST,IP11 7HJ
I00699,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,RDEEK,HALSTEAD HOSPITAL,*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO9 2DL
I00699,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,RDE03,IPSWICH HOSPITAL,1.0157,2,49300,1865,1835,0.9294,1.0742,0.8601,1.1627,ACUTE HOSPITAL - INDEPENDENT SPECIALIST,ONE,PRIVATE,IP4 5PD
I00699,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,RDEEE,THE FRYATT HOSPITAL AND MAYFLOWER MEDICAL CENTRE,*,*,30,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO12 4EX
I00699,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,RXC03,BEXHILL HOSPITAL,*,*,60,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN40 2DZ
I00699,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,RXC01,CONQUEST HOSPITAL,0.9836,2,34980,1145,1165,0.9118,1.094,0.8567,1.1673,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN37 7RD
I00699,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,RXC02,EASTBOURNE DISTRICT GENERAL HOSPITAL,0.9468,2,23975,1315,1390,0.9191,1.0858,0.8582,1.1653,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BN21 2UD
I00699,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,RXC42,RYE MEMORIAL CARE CENTRE,*,*,45,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,TN31 7NJ
I00699,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,NT309,SPIRE SUSSEX HOSPITAL,*,*,40,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,TN37 7RE
I00699,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,RXC18,UCKFIELD HOSPITAL,*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN22 5AW
I00699,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,RVRC3,ASHTEAD HOSPITAL,*,*,100,0,*,*,*,*,*,UNDETERMINED,MULTIPLE,TRUST,KT21 2SB
I00699,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,RVR50,EPSOM HOSPITAL,0.886,2,20945,680,770,0.8922,1.1166,0.8521,1.1736,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,KT18 7EG
I00699,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,RVRP3,HEADLEY COURT,*,*,*,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,KT18 6JW
I00699,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,RVRD9,ROYAL MARSDEN HOSPITAL,*,*,15,0,*,*,*,*,*,ACUTE HOSPITAL - NHS SPECIALIST,ONE,TRUST,SM2 5PT
I00699,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,RVRTC,SOUTH WEST LONDON ELECTIVE ORTHOPAEDIC CENTRE,*,*,2985,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,KT18 7EG
I00699,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,RVRJ6,ST ANTHONY'S HOSPITAL,*,*,30,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,SM3 9DW
I00699,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,RVR05,ST HELIER HOSPITAL,0.9082,2,30075,950,1045,0.9071,1.0993,0.8557,1.1687,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SM5 1AA
I00699,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,RDU06,CLARE PARK BUPA HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,GU10 5XX
I00699,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,RDU02,FARNHAM HOSPITAL,*,*,55,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GU9 9QL
I00699,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,RDU03,FLEET HOSPITAL,*,*,30,*,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,GU51 4LZ
I00699,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,RDU01,FRIMLEY PARK HOSPITAL,0.978,2,52565,1710,1750,0.9277,1.0761,0.8598,1.1631,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GU16 7UJ
I00699,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,RDU52,HEATHERWOOD HOSPITAL,*,*,1625,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SL5 8AA
I00699,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,RDU22,ROYAL SURREY COUNTY HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,GU2 7XX
I00699,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,RDU54,ST MARK'S HOSPITAL,*,*,15,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SL6 6DU
I00699,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,RDU50,WEXHAM PARK HOSPITAL,1.0413,2,53495,1725,1655,0.9257,1.0783,0.8594,1.1636,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SL2 4HL
I00699,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,RR738,GATESHEAD & CARLISLE HAND SERVICE,*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CA1 2NS
I00699,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,RR746,QE ENDOSCOPY AT COBALT,*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,NE27 0BY
I00699,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,RR747,QE SURGERY AT SPIRE WASHINGTON,*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,NE38 9JZ
I00699,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,RR7EN,QUEEN ELIZABETH HOSPITAL,1.0496,2,29960,1395,1330,0.9174,1.0877,0.8578,1.1657,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,NE9 6SX
I00699,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,.,NOT PROVIDED,*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,RLT01,GEORGE ELIOT HOSPITAL - ACUTE SERVICES,1.131,2,22030,1045,925,0.9015,1.1058,0.8544,1.1705,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CV10 7DJ
I00699,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,RTE61,CHELTENHAM & GLOUCESTER NUFFIELD,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,GL51 6SY
I00699,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,RTE01,CHELTENHAM GENERAL HOSPITAL,0.9983,2,19710,955,960,0.9032,1.1039,0.8547,1.1699,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL53 7AN
I00699,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,RTE23,CIRENCESTER HOSPITAL,*,*,145,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL7 1UY
I00699,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,RTE03,GLOUCESTERSHIRE ROYAL HOSPITAL,1.0863,2,64050,1845,1700,0.9267,1.0773,0.8596,1.1633,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL1 3NN
I00699,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,RTE83,HEREFORD COUNTY HOSPITAL,*,*,65,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,HR1 2ER
I00699,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,RTE26,STROUD GENERAL HOSPITAL,*,*,270,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL5 2HY
I00699,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,RTE27,STROUD MATERNITY HOSPITAL,*,*,1155,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL5 2JB
I00699,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,RTE95,TEWKESBURY COMMUNITY HOSPITAL,*,*,20,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,GL20 5QN
I00699,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,RTE62,WINFIELD MEDICAL CENTRE,*,*,45,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,GL2 9WH
I00699,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,RN3G2,SWINDON INTERMEDIATE CARE CENTRE (GWH),0.4479,3,855,25,60,0.6487,1.4655,0.7479,1.337,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SN3 6BB
I00699,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,RN325,THE GREAT WESTERN HOSPITAL,1.0196,2,54665,1710,1675,0.9262,1.0778,0.8595,1.1634,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SN3 6BB
I00699,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,RJ1A0,BOROUGH KIDNEY TREATMENT CENTRE,*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - NHS SPECIALIST,ONE,TRUST,SE1 4AU
I00699,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,RJ1A1,CAMBERWELL DIAYSIS UNIT,*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE5 9HW
I00699,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,RJ1A3,FOREST HILL DIALYSIS UNIT,*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,SE23 1HH
I00699,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,RJ121,GUY'S HOSPITAL,0.6342,3,16020,315,495,0.8666,1.1471,0.8449,1.1836,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE1 9RT
I00699,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,RJ128,KING'S COLLEGE HOSPITAL (DENMARK HILL),*,*,40,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,SE5 9RS
I00699,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,RJ1A2,LANE FOX REMEO CENTRE,*,*,30,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,RH1 5GW
I00699,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,RJ1A4,NEW CROSS GATE DIALYSIS UNIT,*,*,*,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE14 6BL
I00699,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,RJ122,ST THOMAS' HOSPITAL,0.7784,3,67700,1035,1330,0.9174,1.0877,0.8578,1.1657,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE1 7EH
I00699,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,RJ137,TUNBRIDGE WELLS KIDNEY TREATMENT CENTRE,*,*,*,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN4 9TF
I00699,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,RN542,ANDOVER WAR MEMORIAL HOSPITAL,*,*,205,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SP10 3LB
I00699,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,RN506,BASINGSTOKE AND NORTH HAMPSHIRE HOSPITAL,1.0548,2,35280,1065,1010,0.9056,1.1011,0.8553,1.1692,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,RG24 9NA
I00699,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,RN525,FIRVALE,*,*,130,0,*,*,*,*,*,RESIDENTIAL SOCIAL CARE,ONE,TRUST,RG24 9SE
I00699,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,RN5T1,NORTH HAMPSHIRE HOSPITALS NHS TRUST TREATMENT CENTRE,*,*,715,0,10,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,RG24 9NA
I00699,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,RN541,ROYAL HAMPSHIRE COUNTY HOSPITAL,0.9898,2,25505,1005,1015,0.9059,1.1008,0.8554,1.1691,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SO22 5DG
I00699,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,RN543,WINCHESTER NHS TREATMENT CENTRE,0.5956,3,1415,10,20,0.4311,1.9484,0.6199,1.6131,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SO22 5DG
I00699,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,.,NOT PROVIDED,*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,RCD01,HARROGATE DISTRICT HOSPITAL,0.9384,2,25605,855,910,0.9008,1.1066,0.8542,1.1707,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HG2 7SX
I00699,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,RCD08,LASCELLES YOUNGER DISABLED UNIT,*,*,*,0,*,*,*,*,*,MENTAL HEALTH - COMMUNITY & RESIDENTIAL - NHS,ONE,TRUST,HG1 4PA
I00699,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,RCD02,RIPON AND DISTRICT COMMUNITY HOSPITAL,*,*,30,10,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HG4 2PR
I00699,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,RQXM1,HOMERTON UNIVERSITY HOSPITAL,0.7883,3,41545,510,645,0.8828,1.1277,0.8496,1.1771,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,E9 6SR
I00699,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,UNK01,NOT PROVIDED,*,*,15,*,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,.,NOT PROVIDED,*,*,20,*,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,RWA16,CASTLE HILL HOSPITAL,0.9752,2,17945,775,795,0.8938,1.1147,0.8525,1.173,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HU16 5JQ
I00699,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,RWA06,DIANA PRINCESS OF WALES HOSPITAL - GRIMSBY,*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DN33 2BA
I00699,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,RWA01,HULL ROYAL INFIRMARY,1.1252,2,57600,2455,2180,0.9351,1.0679,0.861,1.1614,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HU3 2JZ
I00699,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,RWA07,SCARBOROUGH HOSPITAL,*,*,*,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,YO12 6QL
I00699,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,RWA28,SCUNTHORPE GENERAL HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,DN15 7BH
I00699,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,RWA73,YORK TEACHING HOSPITAL,*,*,30,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,YO31 8HE
I00699,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ02,CHARING CROSS HOSPITAL,0.6806,3,21550,785,1155,0.9115,1.0944,0.8566,1.1674,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,W6 8RF
I00699,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ03,HAMMERSMITH HOSPITAL,0.694,3,11415,320,465,0.8627,1.1519,0.8437,1.1853,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,W12 0HS
I00699,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ04,QUEEN CHARLOTTE'S HOSPITAL,1.0979,2,22975,45,40,0.5818,1.5909,0.7109,1.4068,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,W12 0HS
I00699,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ05,ST CHARLES HOSPITAL,*,*,*,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,W10 6DZ
I00699,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ01,ST MARY'S HOSPITAL (HQ),0.7055,3,38265,655,930,0.9018,1.1055,0.8544,1.1704,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,W2 1NY
I00699,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ07,WESTERN EYE HOSPITAL,*,*,375,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NW1 5QH
I00699,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RJY01,NOT PROVIDED,*,*,20,0,*,*,*,*,*,NOT PROVIDED,ONE,TRUST,NOT PROVIDED
I00699,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,.,NOT PROVIDED,0.864,2,3125,210,240,0.813,1.2151,0.8261,1.2105,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
