INDICATOR_CODE,DIAGNOSIS_GROUP,PREDICTOR,PARAMETER_ESTIMATE,STANDARD_ERROR,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE
I00699,32,GENDER_2,0,,,0,
I00699,32,GENDER_3,0,,,0,
I00699,32,Intercept,-5.8778,0.1378,1818.7242,1,0
I00699,32,YEAR_INDEX_1,0,,,0,
I00699,32,YEAR_INDEX_2,0.0725,0.0711,1.0393,1,0.308
I00699,32,YEAR_INDEX_3,0.0597,0.0714,0.6986,1,0.4033
I00699,33,ADMIMETH_1,0,,,0,
I00699,33,ADMIMETH_2,0,,,0,
I00699,33,ADMIMETH_3,2.1767,0.0983,490.1293,1,0
I00699,33,AGE_GROUP_1,-1.3249,0.7933,2.7893,1,0.0949
I00699,33,AGE_GROUP_2,-12.5273,790.0325,0.0003,1,0.9873
I00699,33,AGE_GROUP_3,-12.502,914.7744,0.0002,1,0.9891
I00699,33,AGE_GROUP_4,0.8641,1.0626,0.6613,1,0.4161
I00699,33,AGE_GROUP_5,-12.5916,606.9597,0.0004,1,0.9834
I00699,33,AGE_GROUP_6,-12.6722,487.858,0.0007,1,0.9793
I00699,33,AGE_GROUP_7,0.4122,0.6778,0.3699,1,0.543
I00699,33,AGE_GROUP_8,-0.387,0.7911,0.2393,1,0.6247
I00699,33,AGE_GROUP_9,-0.6437,0.7909,0.6623,1,0.4158
I00699,33,AGE_GROUP_10,1.1556,0.4253,7.3815,1,0.0066
I00699,33,AGE_GROUP_11,0,,,0,
I00699,33,AGE_GROUP_12,0.8926,0.4437,4.0473,1,0.0442
I00699,33,AGE_GROUP_13,1.4424,0.4344,11.026,1,0.0009
I00699,33,AGE_GROUP_14,2.0546,0.4015,26.1852,1,0
I00699,33,AGE_GROUP_15,2.5601,0.3791,45.6006,1,0
I00699,33,AGE_GROUP_16,2.6614,0.3787,49.4008,1,0
I00699,33,AGE_GROUP_17,3.0147,0.3738,65.0331,1,0
I00699,33,AGE_GROUP_18,3.0476,0.3767,65.4466,1,0
I00699,33,AGE_GROUP_19,3.5746,0.3774,89.6983,1,0
I00699,33,AGE_GROUP_20,4.1717,0.3855,117.1058,1,0
I00699,33,AGE_GROUP_21,0,,,0,
I00699,33,CHARLSON_INDEX_1,0,,,0,
I00699,33,CHARLSON_INDEX_2,0.436,0.1332,10.7182,1,0.0011
I00699,33,CHARLSON_INDEX_3,1.2813,0.1085,139.4994,1,0
I00699,33,GENDER_1,0.1061,0.0926,1.313,1,0.2518
I00699,33,GENDER_2,0,,,0,
I00699,33,GENDER_3,0,,,0,
I00699,33,Intercept,-8.9916,0.3654,605.6398,1,0
I00699,33,YEAR_INDEX_1,0,,,0,
I00699,33,YEAR_INDEX_2,0.0646,0.11,0.3446,1,0.5572
I00699,33,YEAR_INDEX_3,0.0446,0.1099,0.1647,1,0.6849
I00699,34,ADMIMETH_1,-0.1596,0.3419,0.218,1,0.6406
I00699,34,ADMIMETH_2,0,,,0,
I00699,34,ADMIMETH_3,0,,,0,
I00699,34,AGE_GROUP_1,-11.2324,2790.9062,0,1,0.9968
I00699,34,AGE_GROUP_2,-11.4198,555.8664,0.0004,1,0.9836
I00699,34,AGE_GROUP_3,-11.5082,408.1785,0.0008,1,0.9775
I00699,34,AGE_GROUP_4,0,,,0,
I00699,34,AGE_GROUP_5,-11.5207,360.5356,0.001,1,0.9745
I00699,34,AGE_GROUP_6,-11.4624,411.3479,0.0008,1,0.9778
I00699,34,AGE_GROUP_7,0.6722,1.4147,0.2257,1,0.6347
I00699,34,AGE_GROUP_8,2.0617,1.1188,3.396,1,0.0654
I00699,34,AGE_GROUP_9,1.763,1.1556,2.3276,1,0.1271
I00699,34,AGE_GROUP_10,2.5034,1.0552,5.629,1,0.0177
I00699,34,AGE_GROUP_11,2.9441,1.0302,8.1665,1,0.0043
I00699,34,AGE_GROUP_12,2.7681,1.029,7.2359,1,0.0071
I00699,34,AGE_GROUP_13,3.1309,1.0211,9.4017,1,0.0022
I00699,34,AGE_GROUP_14,3.5907,1.0142,12.5343,1,0.0004
I00699,34,AGE_GROUP_15,3.6744,1.0116,13.1921,1,0.0003
I00699,34,AGE_GROUP_16,3.889,1.0094,14.8432,1,0.0001
I00699,34,AGE_GROUP_17,4.0545,1.0077,16.189,1,0.0001
I00699,34,AGE_GROUP_18,4.3876,1.0066,18.9976,1,0
I00699,34,AGE_GROUP_19,4.5046,1.0075,19.9905,1,0
I00699,34,AGE_GROUP_20,5.1234,1.0084,25.8133,1,0
I00699,34,AGE_GROUP_21,0,,,0,
I00699,34,CHARLSON_INDEX_1,0,,,0,
I00699,34,CHARLSON_INDEX_2,-0.1215,0.1909,0.4049,1,0.5246
I00699,34,CHARLSON_INDEX_3,1.4308,0.105,185.5328,1,0
I00699,34,GENDER_1,0,,,0,
I00699,34,GENDER_2,0.0105,0.0718,0.0212,1,0.8841
I00699,34,GENDER_3,0,,,0,
I00699,34,Intercept,-8.4851,1.0025,71.6425,1,0
I00699,34,YEAR_INDEX_1,0,,,0,
I00699,34,YEAR_INDEX_2,-0.0318,0.0851,0.1395,1,0.7088
I00699,34,YEAR_INDEX_3,-0.0715,0.087,0.6749,1,0.4113
I00699,35,ADMIMETH_1,-1.4867,0.1862,63.7475,1,0
I00699,35,ADMIMETH_2,0,,,0,
I00699,35,ADMIMETH_3,0,,,0,
I00699,35,AGE_GROUP_1,-10.8237,692.9307,0.0002,1,0.9875
I00699,35,AGE_GROUP_2,-11.0189,207.2332,0.0028,1,0.9576
I00699,35,AGE_GROUP_3,-11.1104,168.3068,0.0044,1,0.9474
I00699,35,AGE_GROUP_4,-0.6912,0.624,1.2267,1,0.268
I00699,35,AGE_GROUP_5,-1.2749,0.5531,5.3134,1,0.0212
I00699,35,AGE_GROUP_6,0,,,0,
I00699,35,AGE_GROUP_7,0.1441,0.3645,0.1564,1,0.6925
I00699,35,AGE_GROUP_8,0.5879,0.3296,3.1811,1,0.0745
I00699,35,AGE_GROUP_9,0.8328,0.3259,6.5306,1,0.0106
I00699,35,AGE_GROUP_10,1.1963,0.2874,17.3272,1,0
I00699,35,AGE_GROUP_11,1.448,0.2694,28.8846,1,0
I00699,35,AGE_GROUP_12,1.629,0.2604,39.148,1,0
I00699,35,AGE_GROUP_13,1.8477,0.257,51.7107,1,0
I00699,35,AGE_GROUP_14,2.1849,0.2536,74.2569,1,0
I00699,35,AGE_GROUP_15,2.3866,0.2504,90.8652,1,0
I00699,35,AGE_GROUP_16,2.8084,0.2477,128.5342,1,0
I00699,35,AGE_GROUP_17,2.9506,0.2466,143.2,1,0
I00699,35,AGE_GROUP_18,3.1693,0.2462,165.7563,1,0
I00699,35,AGE_GROUP_19,3.5324,0.2476,203.4809,1,0
I00699,35,AGE_GROUP_20,4.0452,0.2528,256.0917,1,0
I00699,35,AGE_GROUP_21,0,,,0,
I00699,35,CHARLSON_INDEX_1,0,,,0,
I00699,35,CHARLSON_INDEX_2,0.2873,0.0951,9.1223,1,0.0025
I00699,35,CHARLSON_INDEX_3,1.1827,0.062,364.4091,1,0
I00699,35,GENDER_1,0,,,0,
I00699,35,GENDER_2,0.1369,0.0455,9.0412,1,0.0026
I00699,35,GENDER_3,0,,,0,
I00699,35,Intercept,-6.359,0.2399,702.8369,1,0
I00699,35,YEAR_INDEX_1,0,,,0,
I00699,35,YEAR_INDEX_2,0.0826,0.0527,2.4546,1,0.1172
I00699,35,YEAR_INDEX_3,-0.0438,0.0558,0.6158,1,0.4326
I00699,36,ADMIMETH_1,-3.2996,0.2472,178.1133,1,0
I00699,36,ADMIMETH_2,0,,,0,
I00699,36,ADMIMETH_3,0,,,0,
I00699,36,AGE_GROUP_1,-14.5239,269.1705,0.0029,1,0.957
I00699,36,AGE_GROUP_2,-3.6077,0.7123,25.6547,1,0
I00699,36,AGE_GROUP_3,-14.3957,231.6809,0.0039,1,0.9505
I00699,36,AGE_GROUP_4,-14.4462,232.0228,0.0039,1,0.9504
I00699,36,AGE_GROUP_5,-2.7928,0.5818,23.0402,1,0
I00699,36,AGE_GROUP_6,-3.0353,0.5818,27.2172,1,0
I00699,36,AGE_GROUP_7,-2.7585,0.5051,29.8268,1,0
I00699,36,AGE_GROUP_8,-2.5101,0.4527,30.741,1,0
I00699,36,AGE_GROUP_9,-1.8891,0.3402,30.8384,1,0
I00699,36,AGE_GROUP_10,-1.8776,0.2955,40.3657,1,0
I00699,36,AGE_GROUP_11,-1.7441,0.2503,48.558,1,0
I00699,36,AGE_GROUP_12,-0.8849,0.1547,32.7188,1,0
I00699,36,AGE_GROUP_13,-0.7369,0.1386,28.2601,1,0
I00699,36,AGE_GROUP_14,-0.4702,0.1144,16.8874,1,0
I00699,36,AGE_GROUP_15,-0.2688,0.096,7.8324,1,0.0051
I00699,36,AGE_GROUP_16,-0.2602,0.089,8.5472,1,0.0035
I00699,36,AGE_GROUP_17,0,,,0,
I00699,36,AGE_GROUP_18,0.2094,0.0704,8.8357,1,0.003
I00699,36,AGE_GROUP_19,0.5384,0.0709,57.6002,1,0
I00699,36,AGE_GROUP_20,0.8814,0.0789,124.8709,1,0
I00699,36,AGE_GROUP_21,0,,,0,
I00699,36,CHARLSON_INDEX_1,0,,,0,
I00699,36,CHARLSON_INDEX_2,-0.0221,0.095,0.0543,1,0.8157
I00699,36,CHARLSON_INDEX_3,0.9971,0.0816,149.2992,1,0
I00699,36,GENDER_1,0.0834,0.0435,3.6741,1,0.0553
I00699,36,GENDER_2,0,,,0,
I00699,36,GENDER_3,0,,,0,
I00699,36,Intercept,-3.7032,0.0989,1401.593,1,0
I00699,36,YEAR_INDEX_1,0,,,0,
I00699,36,YEAR_INDEX_2,0.0328,0.0527,0.3881,1,0.5333
I00699,36,YEAR_INDEX_3,0.0503,0.0527,0.9103,1,0.34
I00699,37,ADMIMETH_1,-0.8361,0.1239,45.5537,1,0
I00699,37,ADMIMETH_2,0,,,0,
I00699,37,ADMIMETH_3,0,,,0,
I00699,37,AGE_GROUP_1,-1.4194,0.3058,21.5372,1,0
I00699,37,AGE_GROUP_2,-2.6477,0.4495,34.695,1,0
I00699,37,AGE_GROUP_3,-2.2348,0.503,19.7382,1,0
I00699,37,AGE_GROUP_4,-2.5822,0.7099,13.2316,1,0.0003
I00699,37,AGE_GROUP_5,-3.0039,0.5791,26.9048,1,0
I00699,37,AGE_GROUP_6,-2.8743,0.4102,49.1082,1,0
I00699,37,AGE_GROUP_7,-2.8543,0.3555,64.4675,1,0
I00699,37,AGE_GROUP_8,-2.3578,0.2698,76.3931,1,0
I00699,37,AGE_GROUP_9,-1.9106,0.2073,84.9798,1,0
I00699,37,AGE_GROUP_10,-1.4894,0.1467,103.0419,1,0
I00699,37,AGE_GROUP_11,-1.4325,0.1146,156.1401,1,0
I00699,37,AGE_GROUP_12,-1.0949,0.0865,160.0415,1,0
I00699,37,AGE_GROUP_13,-0.8436,0.0696,146.8483,1,0
I00699,37,AGE_GROUP_14,-0.662,0.0581,129.7503,1,0
I00699,37,AGE_GROUP_15,-0.6045,0.0491,151.5403,1,0
I00699,37,AGE_GROUP_16,-0.4626,0.044,110.5911,1,0
I00699,37,AGE_GROUP_17,-0.3023,0.0388,60.8238,1,0
I00699,37,AGE_GROUP_18,0,,,0,
I00699,37,AGE_GROUP_19,0.2648,0.034,60.8493,1,0
I00699,37,AGE_GROUP_20,0.7162,0.034,444.7042,1,0
I00699,37,AGE_GROUP_21,0,,,0,
I00699,37,CHARLSON_INDEX_1,0,,,0,
I00699,37,CHARLSON_INDEX_2,0.075,0.0466,2.5965,1,0.1071
I00699,37,CHARLSON_INDEX_3,0.9201,0.031,879.4587,1,0
I00699,37,GENDER_1,0.0943,0.0222,18.0181,1,0
I00699,37,GENDER_2,0,,,0,
I00699,37,GENDER_3,0,,,0,
I00699,37,Intercept,-2.9261,0.0399,5377.2375,1,0
I00699,37,YEAR_INDEX_1,0,,,0,
I00699,37,YEAR_INDEX_2,0.0042,0.0261,0.026,1,0.8719
I00699,37,YEAR_INDEX_3,0.0371,0.0262,2.002,1,0.1571
I00699,38,ADMIMETH_1,-2.1618,0.0933,536.6881,1,0
I00699,38,ADMIMETH_2,0,,,0,
I00699,38,ADMIMETH_3,0,,,0,
I00699,38,AGE_GROUP_1,0,,,0,
I00699,38,AGE_GROUP_2,0.4043,0.3133,1.665,1,0.1969
I00699,38,AGE_GROUP_3,0.701,0.4127,2.8852,1,0.0894
I00699,38,AGE_GROUP_4,1.0523,0.3908,7.25,1,0.0071
I00699,38,AGE_GROUP_5,0.6346,0.4772,1.7685,1,0.1836
I00699,38,AGE_GROUP_6,1.0768,0.391,7.5852,1,0.0059
I00699,38,AGE_GROUP_7,0.2117,0.5271,0.1613,1,0.688
I00699,38,AGE_GROUP_8,0.9929,0.3447,8.2978,1,0.004
I00699,38,AGE_GROUP_9,1.5203,0.2794,29.6066,1,0
I00699,38,AGE_GROUP_10,1.8215,0.2318,61.7621,1,0
I00699,38,AGE_GROUP_11,1.9632,0.2062,90.6806,1,0
I00699,38,AGE_GROUP_12,2.3155,0.1904,147.885,1,0
I00699,38,AGE_GROUP_13,2.4252,0.1853,171.3678,1,0
I00699,38,AGE_GROUP_14,2.8359,0.178,253.9402,1,0
I00699,38,AGE_GROUP_15,2.9263,0.175,279.6267,1,0
I00699,38,AGE_GROUP_16,3.0148,0.1746,298.3124,1,0
I00699,38,AGE_GROUP_17,3.1492,0.174,327.4925,1,0
I00699,38,AGE_GROUP_18,3.3604,0.1736,374.6997,1,0
I00699,38,AGE_GROUP_19,3.6746,0.1744,444.0113,1,0
I00699,38,AGE_GROUP_20,3.8802,0.178,475.0293,1,0
I00699,38,AGE_GROUP_21,0,,,0,
I00699,38,CHARLSON_INDEX_1,0,,,0,
I00699,38,CHARLSON_INDEX_2,0.2653,0.0706,14.1307,1,0.0002
I00699,38,CHARLSON_INDEX_3,1.1419,0.0502,517.7144,1,0
I00699,38,GENDER_1,0.3297,0.0358,85.031,1,0
I00699,38,GENDER_2,0,,,0,
I00699,38,GENDER_3,0,,,0,
I00699,38,Intercept,-6.2824,0.1657,1438.2561,1,0
I00699,38,YEAR_INDEX_1,0,,,0,
I00699,38,YEAR_INDEX_2,0.0386,0.0426,0.8174,1,0.3659
I00699,38,YEAR_INDEX_3,0.0445,0.0432,1.0582,1,0.3036
I00699,39,ADMIMETH_1,-1.2689,0.0635,399.6993,1,0
I00699,39,ADMIMETH_2,0,,,0,
I00699,39,ADMIMETH_3,0,,,0,
I00699,39,AGE_GROUP_1,-1.9134,0.5803,10.8708,1,0.001
I00699,39,AGE_GROUP_2,-2.6106,0.4497,33.6956,1,0
I00699,39,AGE_GROUP_3,-1.9506,0.4112,22.5013,1,0
I00699,39,AGE_GROUP_4,-2.271,0.5025,20.4297,1,0
I00699,39,AGE_GROUP_5,-2.5718,0.5023,26.2167,1,0
I00699,39,AGE_GROUP_6,-3.1802,0.7083,20.1565,1,0
I00699,39,AGE_GROUP_7,-1.9917,0.3566,31.1865,1,0
I00699,39,AGE_GROUP_8,-1.2464,0.2132,34.1721,1,0
I00699,39,AGE_GROUP_9,-1.4268,0.2045,48.7,1,0
I00699,39,AGE_GROUP_10,-1.2668,0.1614,61.6106,1,0
I00699,39,AGE_GROUP_11,-1.0297,0.1241,68.8501,1,0
I00699,39,AGE_GROUP_12,-0.6732,0.1012,44.2892,1,0
I00699,39,AGE_GROUP_13,-0.2565,0.0788,10.5958,1,0.0011
I00699,39,AGE_GROUP_14,-0.1619,0.0673,5.7911,1,0.0161
I00699,39,AGE_GROUP_15,-0.2085,0.0584,12.742,1,0.0004
I00699,39,AGE_GROUP_16,-0.2302,0.0549,17.559,1,0
I00699,39,AGE_GROUP_17,-0.281,0.0518,29.4068,1,0
I00699,39,AGE_GROUP_18,0,,,0,
I00699,39,AGE_GROUP_19,0.1983,0.0461,18.4771,1,0
I00699,39,AGE_GROUP_20,0.5666,0.0474,142.9843,1,0
I00699,39,AGE_GROUP_21,0,,,0,
I00699,39,CHARLSON_INDEX_1,0,,,0,
I00699,39,CHARLSON_INDEX_2,0.2894,0.0605,22.9002,1,0
I00699,39,CHARLSON_INDEX_3,1.1837,0.0417,804.8932,1,0
I00699,39,GENDER_1,0.1533,0.0284,29.2225,1,0
I00699,39,GENDER_2,0,,,0,
I00699,39,GENDER_3,0,,,0,
I00699,39,Intercept,-3.8487,0.0542,5034.3422,1,0
I00699,39,YEAR_INDEX_1,0,,,0,
I00699,39,YEAR_INDEX_2,-0.0217,0.0339,0.4103,1,0.5218
I00699,39,YEAR_INDEX_3,0.0003,0.0343,0.0001,1,0.9922
I00699,40,ADMIMETH_1,-0.6994,0.2285,9.3655,1,0.0022
I00699,40,ADMIMETH_2,0,,,0,
I00699,40,ADMIMETH_3,0,,,0,
I00699,40,AGE_GROUP_1,-12.8036,899.6815,0.0002,1,0.9886
I00699,40,AGE_GROUP_2,0,,,0,
I00699,40,AGE_GROUP_3,-13.1103,443.1315,0.0009,1,0.9764
I00699,40,AGE_GROUP_4,0.3542,0.8669,0.167,1,0.6828
I00699,40,AGE_GROUP_5,0.151,1.1191,0.0182,1,0.8926
I00699,40,AGE_GROUP_6,1.874,0.7669,5.971,1,0.0145
I00699,40,AGE_GROUP_7,-12.8217,866.0455,0.0002,1,0.9882
I00699,40,AGE_GROUP_8,1.367,0.8684,2.4778,1,0.1155
I00699,40,AGE_GROUP_9,1.1364,0.868,1.7138,1,0.1905
I00699,40,AGE_GROUP_10,2.1024,0.6291,11.1693,1,0.0008
I00699,40,AGE_GROUP_11,2.1996,0.5939,13.7169,1,0.0002
I00699,40,AGE_GROUP_12,2.3461,0.5646,17.2678,1,0
I00699,40,AGE_GROUP_13,2.8258,0.5361,27.7876,1,0
I00699,40,AGE_GROUP_14,2.397,0.5449,19.3522,1,0
I00699,40,AGE_GROUP_15,3.1905,0.5175,38.0167,1,0
I00699,40,AGE_GROUP_16,3.4713,0.5148,45.4693,1,0
I00699,40,AGE_GROUP_17,3.6601,0.5172,50.0813,1,0
I00699,40,AGE_GROUP_18,4.3746,0.5171,71.5794,1,0
I00699,40,AGE_GROUP_19,4.7822,0.5283,81.933,1,0
I00699,40,AGE_GROUP_20,4.9951,0.5566,80.5353,1,0
I00699,40,AGE_GROUP_21,0,,,0,
I00699,40,CHARLSON_INDEX_1,0,,,0,
I00699,40,CHARLSON_INDEX_2,-0.1862,0.2777,0.4495,1,0.5026
I00699,40,CHARLSON_INDEX_3,0.2633,0.1561,2.8438,1,0.0917
I00699,40,GENDER_1,0.1508,0.1021,2.1807,1,0.1398
I00699,40,GENDER_2,0,,,0,
I00699,40,GENDER_3,0,,,0,
I00699,40,Intercept,-6.8842,0.5273,170.4583,1,0
I00699,40,YEAR_INDEX_1,0,,,0,
I00699,40,YEAR_INDEX_2,0.1627,0.1295,1.5797,1,0.2088
I00699,40,YEAR_INDEX_3,0.1944,0.125,2.421,1,0.1197
I00699,41,ADMIMETH_1,-1.307,0.1486,77.4136,1,0
I00699,41,ADMIMETH_2,0,,,0,
I00699,41,ADMIMETH_3,0,,,0,
I00699,41,AGE_GROUP_1,1.8737,0.731,6.5701,1,0.0104
I00699,41,AGE_GROUP_2,1.0684,0.6902,2.3963,1,0.1216
I00699,41,AGE_GROUP_3,0,,,0,
I00699,41,AGE_GROUP_4,0.2572,0.9129,0.0794,1,0.7782
I00699,41,AGE_GROUP_5,0.7761,0.8166,0.9032,1,0.3419
I00699,41,AGE_GROUP_6,1.0601,0.7072,2.2473,1,0.1338
I00699,41,AGE_GROUP_7,1.5091,0.6585,5.2525,1,0.0219
I00699,41,AGE_GROUP_8,1.8093,0.641,7.9657,1,0.0048
I00699,41,AGE_GROUP_9,1.9207,0.667,8.2908,1,0.004
I00699,41,AGE_GROUP_10,2.5509,0.6249,16.6632,1,0
I00699,41,AGE_GROUP_11,2.6827,0.6187,18.799,1,0
I00699,41,AGE_GROUP_12,2.9498,0.6073,23.5959,1,0
I00699,41,AGE_GROUP_13,3.5287,0.6009,34.4795,1,0
I00699,41,AGE_GROUP_14,3.9273,0.5956,43.4848,1,0
I00699,41,AGE_GROUP_15,3.9414,0.5929,44.1952,1,0
I00699,41,AGE_GROUP_16,4.1229,0.5911,48.6545,1,0
I00699,41,AGE_GROUP_17,4.1774,0.5899,50.1467,1,0
I00699,41,AGE_GROUP_18,4.2324,0.5907,51.3292,1,0
I00699,41,AGE_GROUP_19,4.6203,0.5919,60.9232,1,0
I00699,41,AGE_GROUP_20,5.2727,0.5924,79.2333,1,0
I00699,41,AGE_GROUP_21,0,,,0,
I00699,41,CHARLSON_INDEX_1,0,,,0,
I00699,41,CHARLSON_INDEX_2,0.4979,0.1603,9.6504,1,0.0019
I00699,41,CHARLSON_INDEX_3,2.0107,0.1093,338.2866,1,0
I00699,41,GENDER_1,0,,,0,
I00699,41,GENDER_2,-0.1123,0.0767,2.1408,1,0.1434
I00699,41,GENDER_3,0,,,0,
I00699,41,Intercept,-8.2159,0.5814,199.7083,1,0
I00699,41,YEAR_INDEX_1,0,,,0,
I00699,41,YEAR_INDEX_2,-0.1116,0.0927,1.4506,1,0.2284
I00699,41,YEAR_INDEX_3,-0.0375,0.092,0.1664,1,0.6833
I00699,42,ADMIMETH_1,-0.2252,0.1281,3.0919,1,0.0787
I00699,42,ADMIMETH_2,0,,,0,
I00699,42,ADMIMETH_3,0,,,0,
I00699,42,AGE_GROUP_1,-13.2351,2035.8807,0,1,0.9948
I00699,42,AGE_GROUP_2,-13.1212,359.2276,0.0013,1,0.9709
I00699,42,AGE_GROUP_3,-13.1349,253.901,0.0027,1,0.9587
I00699,42,AGE_GROUP_4,-13.1415,162.6377,0.0065,1,0.9356
I00699,42,AGE_GROUP_5,-13.1316,138.2133,0.009,1,0.9243
I00699,42,AGE_GROUP_6,-13.1157,116.4953,0.0127,1,0.9104
I00699,42,AGE_GROUP_7,-13.1197,118.1975,0.0123,1,0.9116
I00699,42,AGE_GROUP_8,-2.9217,0.7099,16.9381,1,0
I00699,42,AGE_GROUP_9,-3.6497,1.0019,13.2689,1,0.0003
I00699,42,AGE_GROUP_10,-3.8116,1.0017,14.4778,1,0.0001
I00699,42,AGE_GROUP_11,-1.7223,0.3061,31.6688,1,0
I00699,42,AGE_GROUP_12,-1.2846,0.2051,39.2351,1,0
I00699,42,AGE_GROUP_13,-1.3106,0.1713,58.5219,1,0
I00699,42,AGE_GROUP_14,-1.0183,0.1196,72.5136,1,0
I00699,42,AGE_GROUP_15,-0.6324,0.0709,79.5458,1,0
I00699,42,AGE_GROUP_16,-0.5239,0.0515,103.43,1,0
I00699,42,AGE_GROUP_17,-0.3921,0.0378,107.502,1,0
I00699,42,AGE_GROUP_18,-0.2008,0.0308,42.5272,1,0
I00699,42,AGE_GROUP_19,0,,,0,
I00699,42,AGE_GROUP_20,0.331,0.0282,137.3597,1,0
I00699,42,AGE_GROUP_21,0,,,0,
I00699,42,CHARLSON_INDEX_1,0,,,0,
I00699,42,CHARLSON_INDEX_2,0.071,0.0394,3.2385,1,0.0719
I00699,42,CHARLSON_INDEX_3,0.3259,0.0255,162.8488,1,0
I00699,42,GENDER_1,0.1914,0.022,75.5634,1,0
I00699,42,GENDER_2,0,,,0,
I00699,42,GENDER_3,0,,,0,
I00699,42,Intercept,-2.1937,0.0325,4549.7547,1,0
I00699,42,YEAR_INDEX_1,0,,,0,
I00699,42,YEAR_INDEX_2,-0.0116,0.0257,0.2041,1,0.6515
I00699,42,YEAR_INDEX_3,-0.0373,0.0264,2.0037,1,0.1569
I00699,43,ADMIMETH_1,-0.6884,0.3361,4.1955,1,0.0405
I00699,43,ADMIMETH_2,0,,,0,
I00699,43,ADMIMETH_3,0,,,0,
I00699,43,AGE_GROUP_1,-12.5615,855.7071,0.0002,1,0.9883
I00699,43,AGE_GROUP_2,-12.423,679.3779,0.0003,1,0.9854
I00699,43,AGE_GROUP_3,-12.5816,488.5902,0.0007,1,0.9795
I00699,43,AGE_GROUP_4,-12.9368,183.2531,0.005,1,0.9437
I00699,43,AGE_GROUP_5,-3.6182,1.0054,12.9521,1,0.0003
I00699,43,AGE_GROUP_6,-1.7783,0.4211,17.8353,1,0
I00699,43,AGE_GROUP_7,-0.9965,0.2702,13.6006,1,0.0002
I00699,43,AGE_GROUP_8,-0.5471,0.2041,7.1829,1,0.0074
I00699,43,AGE_GROUP_9,-0.2688,0.1719,2.4472,1,0.1177
I00699,43,AGE_GROUP_10,-0.1716,0.1566,1.2013,1,0.2731
I00699,43,AGE_GROUP_11,0,,,0,
I00699,43,AGE_GROUP_12,0.141,0.1416,0.9927,1,0.3191
I00699,43,AGE_GROUP_13,0.3863,0.1408,7.5216,1,0.0061
I00699,43,AGE_GROUP_14,0.5446,0.1441,14.2931,1,0.0002
I00699,43,AGE_GROUP_15,0.8508,0.1401,36.8819,1,0
I00699,43,AGE_GROUP_16,0.9256,0.1478,39.2065,1,0
I00699,43,AGE_GROUP_17,1.0543,0.153,47.5025,1,0
I00699,43,AGE_GROUP_18,1.3536,0.1515,79.821,1,0
I00699,43,AGE_GROUP_19,1.5888,0.1543,106.0659,1,0
I00699,43,AGE_GROUP_20,1.7623,0.1686,109.1986,1,0
I00699,43,AGE_GROUP_21,0,,,0,
I00699,43,CHARLSON_INDEX_1,0,,,0,
I00699,43,CHARLSON_INDEX_2,0.4267,0.088,23.4951,1,0
I00699,43,CHARLSON_INDEX_3,1.1551,0.073,250.0841,1,0
I00699,43,GENDER_1,0,,,0,
I00699,43,GENDER_2,-0.2809,0.0655,18.407,1,0
I00699,43,GENDER_3,0,,,0,
I00699,43,Intercept,-5.6205,0.1151,2385.8196,1,0
I00699,43,YEAR_INDEX_1,0,,,0,
I00699,43,YEAR_INDEX_2,0.0939,0.0739,1.6143,1,0.2039
I00699,43,YEAR_INDEX_3,0.0041,0.076,0.0028,1,0.9574
I00699,44,ADMIMETH_1,0.2107,0.2672,0.6219,1,0.4304
I00699,44,ADMIMETH_2,0,,,0,
I00699,44,ADMIMETH_3,0,,,0,
I00699,44,AGE_GROUP_1,-14.6709,3598.7101,0,1,0.9967
I00699,44,AGE_GROUP_2,-14.6527,1614.132,0.0001,1,0.9928
I00699,44,AGE_GROUP_3,-14.6179,967.1605,0.0002,1,0.9879
I00699,44,AGE_GROUP_4,-14.6477,486.569,0.0009,1,0.976
I00699,44,AGE_GROUP_5,-14.6266,344.824,0.0018,1,0.9662
I00699,44,AGE_GROUP_6,-14.6366,323.3126,0.002,1,0.9639
I00699,44,AGE_GROUP_7,-14.6526,317.8104,0.0021,1,0.9632
I00699,44,AGE_GROUP_8,-3.1954,1.0029,10.1513,1,0.0014
I00699,44,AGE_GROUP_9,-2.1666,0.5821,13.8552,1,0.0002
I00699,44,AGE_GROUP_10,-1.1264,0.3092,13.2712,1,0.0003
I00699,44,AGE_GROUP_11,-0.996,0.251,15.746,1,0.0001
I00699,44,AGE_GROUP_12,-0.9204,0.2091,19.3762,1,0
I00699,44,AGE_GROUP_13,-0.4167,0.1532,7.3981,1,0.0065
I00699,44,AGE_GROUP_14,-0.3577,0.1332,7.2174,1,0.0072
I00699,44,AGE_GROUP_15,-0.4287,0.1145,14.0134,1,0.0002
I00699,44,AGE_GROUP_16,-0.3198,0.0968,10.9174,1,0.001
I00699,44,AGE_GROUP_17,-0.3836,0.0872,19.3734,1,0
I00699,44,AGE_GROUP_18,-0.2532,0.0771,10.773,1,0.001
I00699,44,AGE_GROUP_19,0,,,0,
I00699,44,AGE_GROUP_20,0.2079,0.0727,8.1723,1,0.0043
I00699,44,AGE_GROUP_21,0,,,0,
I00699,44,CHARLSON_INDEX_1,0,,,0,
I00699,44,CHARLSON_INDEX_2,0.3538,0.0999,12.5508,1,0.0004
I00699,44,CHARLSON_INDEX_3,1.1916,0.0681,305.9215,1,0
