INDICATOR_CODE,DIAGNOSIS_GROUP,PROVIDER_CODE,PROVIDER_NAME,SPELLS,OBSERVED,EXPECTED
I00699,14,RCF,AIREDALE NHS FOUNDATION TRUST,17,*,2.7883
I00699,14,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6,*,1.6586
I00699,14,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,13,*,1.7315
I00699,14,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,18,*,3.8546
I00699,14,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,16,*,3.5333
I00699,14,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,15,6,5.1372
I00699,14,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,20,*,4.0584
I00699,14,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,27,*,4.8606
I00699,14,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,33,13,6.8649
I00699,14,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,*,*,1.4594
I00699,14,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,35,8,4.9428
I00699,14,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,41,*,4.7774
I00699,14,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",45,10,10.643
I00699,14,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,12,*,2.0344
I00699,14,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,11,6,3.5084
I00699,14,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,14,*,4.2803
I00699,14,RFW,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,6,*,1.6301
I00699,14,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,6,*,1.4022
I00699,14,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,31,9,8.3229
I00699,14,RGQ,IPSWICH HOSPITAL NHS TRUST,22,7,5.595
I00699,14,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,9,*,2.7797
I00699,14,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,90,*,11.8905
I00699,14,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,64,8,7.2807
I00699,14,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,76,9,9.9768
I00699,14,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,116,14,15.5859
I00699,14,RHU,PORTSMOUTH HOSPITALS NHS TRUST,26,8,6.3421
I00699,14,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,36,7,6.3079
I00699,14,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,83,*,10.4393
I00699,14,RJ2,LEWISHAM AND GREENWICH NHS TRUST,10,*,2.5273
I00699,14,RJ6,CROYDON HEALTH SERVICES NHS TRUST,9,*,2.7001
I00699,14,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,15,*,2.4371
I00699,14,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,17,6,4.0372
I00699,14,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,64,15,10.2202
I00699,14,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,28,*,6.2783
I00699,14,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,27,*,5.5864
I00699,14,RJN,EAST CHESHIRE NHS TRUST,11,*,2.013
I00699,14,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,*,*,1.1137
I00699,14,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,102,13,9.97
I00699,14,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,18,6,4.2375
I00699,14,RK9,PLYMOUTH HOSPITALS NHS TRUST,71,*,6.4297
I00699,14,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,72,11,11.9854
I00699,14,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,*,*,0.4174
I00699,14,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,26,*,4.9396
I00699,14,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,13,*,3.3614
I00699,14,RLQ,WYE VALLEY NHS TRUST,15,*,2.253
I00699,14,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,17,*,3.9452
I00699,14,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,64,16,12.4012
I00699,14,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,27,*,2.5873
I00699,14,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,9,*,1.7624
I00699,14,RMC,BOLTON NHS FOUNDATION TRUST,12,*,2.7986
I00699,14,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,13,6,3.6187
I00699,14,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,21,6,6.2041
I00699,14,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,23,6,4.7229
I00699,14,RN7,DARTFORD AND GRAVESHAM NHS TRUST,106,*,4.1373
I00699,14,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,9,0,1.862
I00699,14,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,15,*,3.7096
I00699,14,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,6,*,1.7171
I00699,14,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,18,*,1.9123
I00699,14,RNZ,SALISBURY NHS FOUNDATION TRUST,13,7,3.138
I00699,14,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,23,*,5.2648
I00699,14,RPA,MEDWAY NHS FOUNDATION TRUST,19,*,2.3966
I00699,14,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,43,*,6.5751
I00699,14,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,17,*,2.814
I00699,14,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,*,*,1.7258
I00699,14,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,12,*,3.8347
I00699,14,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8,*,2.1218
I00699,14,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7,0,1.2643
I00699,14,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,176,*,10.522
I00699,14,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,23,*,2.242
I00699,14,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,123,13,17.0667
I00699,14,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",*,*,1.9163
I00699,14,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,129,9,11.6491
I00699,14,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,44,7,7.2585
I00699,14,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,126,11,13.273
I00699,14,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,68,11,11.5327
I00699,14,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,29,8,7.4385
I00699,14,RTG,DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST,79,15,14.0176
I00699,14,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,92,23,13.612
I00699,14,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,13,0,2.7687
I00699,14,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,13,*,2.5473
I00699,14,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,34,12,5.4305
I00699,14,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,22,6,6.2377
I00699,14,RVJ,NORTH BRISTOL NHS TRUST,30,6,6.2074
I00699,14,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,18,0,4.3012
I00699,14,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,38,*,6.7139
I00699,14,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,10,*,2.0217
I00699,14,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,11,*,3.3272
I00699,14,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,82,12,11.1494
I00699,14,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,49,13,9.4209
I00699,14,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,65,7,11.5214
I00699,14,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,40,9,8.7015
I00699,14,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,102,14,18.2371
I00699,14,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,54,9,7.5216
I00699,14,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,32,6,6.6382
I00699,14,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,36,*,5.4043
I00699,14,RWJ,STOCKPORT NHS FOUNDATION TRUST,18,*,3.1409
I00699,14,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,18,6,5.0335
I00699,14,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,*,*,1.0359
I00699,14,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,25,*,4.7404
I00699,14,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,121,15,16.9216
I00699,14,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,13,*,2.0351
I00699,14,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,104,*,11.4203
I00699,14,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,22,*,3.9329
I00699,14,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,32,*,3.7677
I00699,14,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,15,6,3.2615
I00699,14,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,38,7,7.1526
I00699,14,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,27,*,7.234
I00699,14,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,17,*,3.0634
I00699,14,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,37,*,5.0026
I00699,14,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,30,*,4.5449
I00699,14,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,93,7,13.1577
I00699,14,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,22,6,4.9551
I00699,15,R1F,ISLE OF WIGHT NHS TRUST,62,26,29.4867
I00699,15,R1H,BARTS HEALTH NHS TRUST,450,123,120.6915
I00699,15,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,119,64,48.646
I00699,15,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,324,41,42.5472
I00699,15,RA3,WESTON AREA HEALTH NHS TRUST,18,8,6.2503
I00699,15,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,74,20,28.9413
I00699,15,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,513,45,60.3334
I00699,15,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,95,22,29.682
I00699,15,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,133,40,40.1457
I00699,15,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,255,53,58.8061
I00699,15,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,133,53,54.4476
I00699,15,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,190,57,70.8008
I00699,15,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,78,39,34.0916
I00699,15,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,67,24,26.7647
I00699,15,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,101,40,37.8271
I00699,15,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,53,23,18
I00699,15,RBK,WALSALL HEALTHCARE NHS TRUST,63,23,23.6615
I00699,15,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,96,47,40.8568
I00699,15,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,118,48,45.1695
I00699,15,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,100,50,38.6697
I00699,15,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,79,41,32.3987
I00699,15,RC1,BEDFORD HOSPITAL NHS TRUST,46,20,19.1756
I00699,15,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,119,36,32.3036
I00699,15,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,213,85,79.5098
I00699,15,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,67,24,29.4938
I00699,15,RCF,AIREDALE NHS FOUNDATION TRUST,97,30,35.3451
I00699,15,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",77,25,29.7213
I00699,15,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,119,50,46.144
I00699,15,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,102,51,43.2239
I00699,15,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,103,48,40.5239
I00699,15,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,227,66,57.1822
I00699,15,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,102,37,36.4555
I00699,15,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,123,46,44.071
I00699,15,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,135,78,58.4805
I00699,15,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,104,52,26.9153
I00699,15,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,217,50,45.1942
I00699,15,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,149,63,56.8719
I00699,15,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",245,77,95.8651
I00699,15,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,95,40,34.4577
I00699,15,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,172,78,67.7095
I00699,15,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,136,63,56.6181
I00699,15,RFW,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,34,20,14.1785
I00699,15,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,112,44,36.8797
I00699,15,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,138,54,50.0309
I00699,15,RGQ,IPSWICH HOSPITAL NHS TRUST,125,37,34.0014
I00699,15,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,81,41,32.8923
I00699,15,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,178,57,59.6953
I00699,15,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,231,41,48.8057
I00699,15,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,591,115,115.8473
I00699,15,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,694,119,136.8175
I00699,15,RHU,PORTSMOUTH HOSPITALS NHS TRUST,141,57,53.8548
I00699,15,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,277,49,47.3441
I00699,15,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,736,65,98.9192
I00699,15,RJ2,LEWISHAM AND GREENWICH NHS TRUST,139,60,53.7967
I00699,15,RJ6,CROYDON HEALTH SERVICES NHS TRUST,57,18,20.3785
I00699,15,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,429,47,63.3192
I00699,15,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,66,29,25.0921
I00699,15,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,435,120,96.7482
I00699,15,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,75,24,24.9188
I00699,15,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,141,42,44.6176
I00699,15,RJN,EAST CHESHIRE NHS TRUST,36,15,13.6841
I00699,15,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,61,26,22.0842
I00699,15,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,101,35,39.2763
I00699,15,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,170,65,61.9292
I00699,15,RK9,PLYMOUTH HOSPITALS NHS TRUST,258,52,49.0117
I00699,15,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,317,94,83.2928
I00699,15,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,51,18,21.729
I00699,15,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,264,70,72.0478
I00699,15,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,237,72,85.6857
I00699,15,RLQ,WYE VALLEY NHS TRUST,38,12,13.7114
I00699,15,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,58,31,21.9778
I00699,15,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,386,114,92.8216
I00699,15,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,904,92,115.155
I00699,15,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,63,19,23.1596
I00699,15,RMC,BOLTON NHS FOUNDATION TRUST,129,46,50.1948
I00699,15,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,164,92,65.223
I00699,15,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,105,43,41.5712
I00699,15,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,160,75,60.955
I00699,15,RN7,DARTFORD AND GRAVESHAM NHS TRUST,714,38,53.3609
I00699,15,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,87,30,31.5948
I00699,15,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,151,50,55.232
I00699,15,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,68,36,27.2677
I00699,15,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,94,42,34.1027
I00699,15,RNZ,SALISBURY NHS FOUNDATION TRUST,49,28,20.7319
I00699,15,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,181,77,62.6678
I00699,15,RPA,MEDWAY NHS FOUNDATION TRUST,122,64,51.8163
I00699,15,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,95,47,38.9598
I00699,15,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,95,37,37.5484
I00699,15,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,39,8,14.7586
I00699,15,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,34,17,15.1243
I00699,15,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,65,24,25.7181
I00699,15,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,53,22,21.1158
I00699,15,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,1181,67,107.79
I00699,15,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,132,48,40.3408
I00699,15,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,622,98,109.8986
I00699,15,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",130,66,52.7333
I00699,15,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,101,31,35.7833
I00699,15,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,377,62,68.1966
I00699,15,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,731,100,112.3398
I00699,15,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,219,83,82.9342
I00699,15,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,417,203,154.2099
I00699,15,RTG,DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST,246,97,87.1637
I00699,15,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,346,101,84.8007
I00699,15,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,59,28,23.357
I00699,15,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,120,43,44.441
I00699,15,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,376,65,68.5605
I00699,15,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,145,49,56.7058
I00699,15,RVJ,NORTH BRISTOL NHS TRUST,101,49,43.0574
I00699,15,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,75,33,27.3012
I00699,15,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,206,105,82.8829
I00699,15,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,145,56,50.073
I00699,15,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,68,31,26.6181
I00699,15,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,117,30,43.5967
I00699,15,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,230,91,84.4845
I00699,15,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,657,150,185.6711
I00699,15,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,272,86,86.7385
I00699,15,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,605,90,137.2115
I00699,15,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,123,38,34.9361
I00699,15,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,132,56,52.9863
I00699,15,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,288,69,66.9247
I00699,15,RWJ,STOCKPORT NHS FOUNDATION TRUST,97,35,32.0769
I00699,15,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,133,64,54.5215
I00699,15,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,67,27,23.3962
I00699,15,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,191,54,61.6265
I00699,15,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,688,148,174.9309
I00699,15,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,221,67,68.7539
I00699,15,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,1636,94,177.5992
I00699,15,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,110,54,45.7746
I00699,15,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,137,60,54.7403
I00699,15,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,301,57,57.5295
I00699,15,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,205,81,71.7711
I00699,15,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,160,61,65.1445
I00699,15,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,70,33,31.1693
I00699,15,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,211,100,82.7262
I00699,15,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,219,63,65.1003
I00699,15,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,488,75,104.9316
I00699,15,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,159,58,63.3426
I00699,16,R1F,ISLE OF WIGHT NHS TRUST,*,*,0.2802
I00699,16,R1H,BARTS HEALTH NHS TRUST,46,*,6.6702
I00699,16,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,*,0,0.3316
I00699,16,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,31,*,0.8421
I00699,16,RA3,WESTON AREA HEALTH NHS TRUST,*,0,1.2125
I00699,16,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,40,*,4.4993
I00699,16,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,6,*,1.6709
I00699,16,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,*,*,0.9452
I00699,16,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,19,*,2.9602
I00699,16,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,*,0,0.9221
I00699,16,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,*,*,1.5949
I00699,16,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,6,*,1.0638
I00699,16,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,11,*,1.5448
I00699,16,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,6,*,1.0398
I00699,16,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,*,*,1.3569
I00699,16,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,*,*,0.9151
I00699,16,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,*,0,0.3677
I00699,16,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,*,*,0.4431
I00699,16,RC1,BEDFORD HOSPITAL NHS TRUST,*,0,0.9028
I00699,16,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,*,*,0.2416
I00699,16,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,13,6,4.0848
I00699,16,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,*,*,0.6278
I00699,16,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",15,0,4.2347
I00699,16,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,*,*,0.8708
I00699,16,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,*,*,0.8531
I00699,16,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,*,*,1.1161
I00699,16,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,28,6,5.1842
