INDICATOR_CODE,DIAGNOSIS GROUP,PROVIDER,PROVIDER_NAME,DENOMINATOR,OBSERVED,EXPECTED
I00699,10,RHU,PORTSMOUTH HOSPITALS NHS TRUST,189,24,19.1803
I00699,10,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,435,18,17.5002
I00699,10,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,140,10,13.1302
I00699,10,RJ2,LEWISHAM AND GREENWICH NHS TRUST,153,21,17.3642
I00699,10,RJ6,CROYDON HEALTH SERVICES NHS TRUST,81,9,10.1111
I00699,10,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,159,*,10.0915
I00699,10,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,110,9,11.3143
I00699,10,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,302,32,29.7802
I00699,10,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,103,7,12.5392
I00699,10,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,199,20,18.8833
I00699,10,RJN,EAST CHESHIRE NHS TRUST,77,*,9.3429
I00699,10,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,111,11,9.8242
I00699,10,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,240,22,28.0609
I00699,10,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,130,18,13.5033
I00699,10,RK9,PLYMOUTH HOSPITALS NHS TRUST,169,16,15.503
I00699,10,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,187,23,21.6213
I00699,10,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,48,*,5.4357
I00699,10,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,236,17,34.0933
I00699,10,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,164,27,23.0884
I00699,10,RLQ,WYE VALLEY NHS TRUST,104,13,9.986
I00699,10,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,53,6,4.9352
I00699,10,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,252,35,26.778
I00699,10,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,117,17,13.723
I00699,10,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,80,14,9.5299
I00699,10,RMC,BOLTON NHS FOUNDATION TRUST,98,12,10.0473
I00699,10,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,110,11,9.2158
I00699,10,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,128,10,10.2143
I00699,10,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,280,25,27.1955
I00699,10,RN7,DARTFORD AND GRAVESHAM NHS TRUST,545,16,18.9878
I00699,10,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,136,19,15.3669
I00699,10,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,183,18,22.7132
I00699,10,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,121,15,13.9268
I00699,10,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,105,9,9.0442
I00699,10,RNZ,SALISBURY NHS FOUNDATION TRUST,75,8,11.1856
I00699,10,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,181,18,15.0147
I00699,10,RPA,MEDWAY NHS FOUNDATION TRUST,128,24,15.9527
I00699,10,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,108,10,10.9334
I00699,10,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,127,18,14.2797
I00699,10,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,34,*,4.3734
I00699,10,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,68,9,7.6694
I00699,10,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,83,9,8.7838
I00699,10,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,53,7,5.5126
I00699,10,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,865,20,33.042
I00699,10,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,131,11,10.7631
I00699,10,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,225,21,20.2157
I00699,10,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",99,21,14.6449
I00699,10,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,148,15,14.0339
I00699,10,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,92,8,7.8694
I00699,10,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,178,13,15.7219
I00699,10,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,405,34,53.7587
I00699,10,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,251,35,29.6255
I00699,10,RTG,DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST,238,36,30.8105
I00699,10,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,260,38,30.7171
I00699,10,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,108,12,12.6216
I00699,10,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,123,16,13.772
I00699,10,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,191,20,17.5341
I00699,10,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,171,20,20.247
I00699,10,RVJ,NORTH BRISTOL NHS TRUST,166,19,17.488
I00699,10,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,116,9,8.1637
I00699,10,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,243,25,24.5639
I00699,10,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,134,16,11.3573
I00699,10,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,75,*,6.3719
I00699,10,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,97,14,9.7189
I00699,10,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,256,36,27.9918
I00699,10,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,281,38,33.9716
I00699,10,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,287,26,31.5789
I00699,10,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,323,39,38.5686
I00699,10,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,278,18,19.3959
I00699,10,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,129,16,14.9346
I00699,10,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,592,29,29.3651
I00699,10,RWJ,STOCKPORT NHS FOUNDATION TRUST,156,14,16.3894
I00699,10,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,284,32,29.7055
I00699,10,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,105,13,10.8032
I00699,10,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,120,23,11.2162
I00699,10,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,236,37,30.1324
I00699,10,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,215,22,25.104
I00699,10,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,1145,24,49.4371
I00699,10,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,135,19,14.1395
I00699,10,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,128,17,11.4081
I00699,10,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,118,17,12.2091
I00699,10,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,156,19,19.7395
I00699,10,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,197,22,24.0136
I00699,10,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,145,11,13.152
I00699,10,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,172,21,17.389
I00699,10,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,282,19,26.3697
I00699,10,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,265,19,28.1671
I00699,10,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,229,34,29.699
I00699,11,R1F,ISLE OF WIGHT NHS TRUST,30,*,1.2582
I00699,11,R1H,BARTS HEALTH NHS TRUST,225,25,27.6515
I00699,11,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,157,14,8.7355
I00699,11,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,920,9,25.8708
I00699,11,RA3,WESTON AREA HEALTH NHS TRUST,48,*,3.7632
I00699,11,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,33,*,3.2944
I00699,11,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,85,8,5.8014
I00699,11,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,78,*,5.9624
I00699,11,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,130,*,7.6756
I00699,11,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,113,10,6.6207
I00699,11,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,103,11,7.2806
I00699,11,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,93,13,14.0439
I00699,11,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,47,13,6.4647
I00699,11,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,55,*,4.6698
I00699,11,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,86,*,4.4567
I00699,11,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,47,*,3.4381
I00699,11,RBK,WALSALL HEALTHCARE NHS TRUST,79,12,9.201
I00699,11,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,83,6,5.591
I00699,11,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,98,10,8.6495
I00699,11,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,51,*,3.8283
I00699,11,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,55,7,4.9489
I00699,11,RC1,BEDFORD HOSPITAL NHS TRUST,52,*,4.5382
I00699,11,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,94,6,5.4527
I00699,11,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,125,13,12.669
I00699,11,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,39,*,1.1762
I00699,11,RCF,AIREDALE NHS FOUNDATION TRUST,44,*,3.8232
I00699,11,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",50,*,2.324
I00699,11,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,114,8,9.0849
I00699,11,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,67,16,8.4209
I00699,11,RD8,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,63,*,5.012
I00699,11,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,82,14,9.3477
I00699,11,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,108,6,8.1446
I00699,11,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,139,12,9.0375
I00699,11,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,76,7,7.4869
I00699,11,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,43,6,3.5002
I00699,11,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,148,8,7.9782
I00699,11,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,71,6,4.6313
I00699,11,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",154,13,15.838
I00699,11,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,42,*,4.4438
I00699,11,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,83,6,7.4138
I00699,11,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,72,*,5.5902
I00699,11,RFW,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,50,*,4.0741
I00699,11,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,65,12,8.2874
I00699,11,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,49,*,5.9986
I00699,11,RGQ,IPSWICH HOSPITAL NHS TRUST,90,*,6.0492
I00699,11,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,71,8,7.7259
I00699,11,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,131,7,10.0124
I00699,11,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,129,*,5.5492
I00699,11,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,172,37,22.4811
I00699,11,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,386,20,25.1498
I00699,11,RHU,PORTSMOUTH HOSPITALS NHS TRUST,142,11,9.2282
I00699,11,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,241,10,6.6609
I00699,11,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,148,13,14.3671
I00699,11,RJ2,LEWISHAM AND GREENWICH NHS TRUST,99,10,8.4726
I00699,11,RJ6,CROYDON HEALTH SERVICES NHS TRUST,50,*,2.8756
I00699,11,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,98,7,8.5284
I00699,11,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,53,*,4.2006
I00699,11,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,240,14,10.6863
I00699,11,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,93,6,8.4644
I00699,11,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,108,*,6.4746
I00699,11,RJN,EAST CHESHIRE NHS TRUST,27,*,0.8913
I00699,11,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,70,*,3.7049
I00699,11,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,138,6,9.7488
I00699,11,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,70,*,3.5601
I00699,11,RK9,PLYMOUTH HOSPITALS NHS TRUST,115,6,7.3813
I00699,11,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,108,*,6.8045
I00699,11,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,26,*,1.9191
I00699,11,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,133,15,17.9858
I00699,11,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,131,8,13.9288
I00699,11,RLQ,WYE VALLEY NHS TRUST,59,*,2.6184
I00699,11,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,33,*,2.5517
I00699,11,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,175,12,8.0595
I00699,11,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,77,8,5.9457
I00699,11,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,63,*,3.8494
I00699,11,RMC,BOLTON NHS FOUNDATION TRUST,70,*,5.9186
I00699,11,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,49,*,2.5981
I00699,11,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,103,10,8.587
I00699,11,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,101,11,9.0919
I00699,11,RN7,DARTFORD AND GRAVESHAM NHS TRUST,423,*,10.862
I00699,11,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,62,*,4.0547
I00699,11,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,92,*,7.5745
I00699,11,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,61,*,4.4618
I00699,11,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,115,10,10.2075
I00699,11,RNZ,SALISBURY NHS FOUNDATION TRUST,71,6,4.1066
I00699,11,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,116,9,9.8448
I00699,11,RPA,MEDWAY NHS FOUNDATION TRUST,82,6,6.8126
I00699,11,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,70,6,3.0285
I00699,11,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,64,8,4.6147
I00699,11,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,20,*,3.117
I00699,11,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,40,*,3.1362
I00699,11,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,51,*,3.7222
I00699,11,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,42,*,3.1427
I00699,11,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,521,12,18.3363
I00699,11,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,73,7,6.9217
I00699,11,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,239,13,14.4661
I00699,11,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",61,8,5.9528
I00699,11,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,133,7,7.2328
I00699,11,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,76,7,7.4654
I00699,11,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,159,17,11.8949
I00699,11,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,235,22,22.4423
I00699,11,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,137,21,14.6598
I00699,11,RTG,DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST,107,18,15.2914
I00699,11,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,211,21,19.0566
I00699,11,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,72,*,5.3541
I00699,11,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,59,9,6.9019
I00699,11,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,97,12,7.7273
I00699,11,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,76,8,4.96
I00699,11,RVJ,NORTH BRISTOL NHS TRUST,93,8,6.289
I00699,11,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,54,*,4.8287
I00699,11,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,191,13,13.9622
I00699,11,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,99,*,4.3232
I00699,11,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,52,*,2.9181
I00699,11,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,101,7,5.1322
I00699,11,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,160,18,12.2706
I00699,11,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,260,24,23.4679
I00699,11,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,165,17,11.5912
I00699,11,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,231,15,17.643
I00699,11,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,184,*,6.5044
I00699,11,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,104,10,9.0728
I00699,11,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,406,13,20.281
I00699,11,RWJ,STOCKPORT NHS FOUNDATION TRUST,74,8,7.0757
I00699,11,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,141,17,12.3354
I00699,11,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,55,*,2.6385
I00699,11,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,76,7,5.6798
I00699,11,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,221,21,18.448
I00699,11,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,86,15,12.4576
I00699,11,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,699,13,30.167
I00699,11,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,113,8,11.4395
I00699,11,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,95,6,6.4283
I00699,11,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,72,8,7.477
I00699,11,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,145,13,8.8693
I00699,11,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,97,8,6.5573
I00699,11,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,86,9,6.312
I00699,11,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,104,7,8.5522
I00699,11,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,221,*,11.0055
I00699,11,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,199,9,16.5689
I00699,11,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,128,6,7.8035
I00699,12,R1F,ISLE OF WIGHT NHS TRUST,6,*,2.5281
I00699,12,R1H,BARTS HEALTH NHS TRUST,140,20,22.3184
I00699,12,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,18,8,7.6759
I00699,12,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,98,7,11.3382
I00699,12,RA3,WESTON AREA HEALTH NHS TRUST,13,*,3.0473
I00699,12,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,12,7,4.1324
I00699,12,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,83,9,8.3749
I00699,12,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,21,7,8.1348
I00699,12,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,30,14,10.9337
I00699,12,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,23,6,5.5912
I00699,12,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,280,18,26.0361
I00699,12,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,16,7,6.9833
I00699,12,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,15,8,5.2288
I00699,12,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,18,*,5.3719
I00699,12,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,13,*,2.7265
I00699,12,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,9,*,3.8133
I00699,12,RBK,WALSALL HEALTHCARE NHS TRUST,7,*,3.4639
I00699,12,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,9,*,4.2891
I00699,12,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,8,*,1.8602
I00699,12,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,10,7,3.5668
I00699,12,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,10,*,4.4088
I00699,12,RC1,BEDFORD HOSPITAL NHS TRUST,6,*,2.9266
I00699,12,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,11,*,2.2241
I00699,12,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,42,15,12.832
I00699,12,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,*,*,1.7112
I00699,12,RCF,AIREDALE NHS FOUNDATION TRUST,6,*,2.3438
I00699,12,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",10,*,4.2577
I00699,12,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,10,*,2.9159
I00699,12,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,10,*,4.0191
I00699,12,RD8,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,14,*,4.5088
I00699,12,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,34,18,15.6495
I00699,12,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,12,6,4.7482
I00699,12,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,27,10,10.2558
I00699,12,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,52,16,11.817
I00699,12,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,14,8,4.1612
I00699,12,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,38,8,6.1692
I00699,12,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,229,19,19.8711
I00699,12,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",50,22,18.4193
I00699,12,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,14,9,5.4571
I00699,12,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,15,*,5.5676
I00699,12,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,17,*,7.378
I00699,12,RFW,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,*,*,2.1327
I00699,12,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,18,8,6.5009
I00699,12,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,18,8,6.8948
I00699,12,RGQ,IPSWICH HOSPITAL NHS TRUST,25,6,8.9438
I00699,12,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,6,*,3.1167
I00699,12,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,276,14,30.2263
I00699,12,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,27,7,4.3084
I00699,12,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,210,27,30.9389
I00699,12,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,87,17,20.0123
I00699,12,RHU,PORTSMOUTH HOSPITALS NHS TRUST,20,*,5.9543
I00699,12,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,28,12,9.2813
I00699,12,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,30,9,9.8207
