INDICATOR_CODE,DIAGNOSIS_GROUP,PROVIDER_CODE,PROVIDER_NAME,SPELLS,OBSERVED,EXPECTED
I00699,19,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",30,*,1.7354
I00699,19,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",19,*,0.3024
I00699,19,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",70,*,2.3686
I00699,19,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",22,*,2.2365
I00699,19,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",102,10,4.5951
I00699,19,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",*,*,1.1940
I00699,19,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",43,*,3.3101
I00699,19,RJN,"EAST CHESHIRE NHS TRUST",16,*,2.5129
I00699,19,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",18,*,1.0835
I00699,19,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",37,*,1.3421
I00699,19,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",65,*,4.0872
I00699,19,RK9,"PLYMOUTH HOSPITALS NHS TRUST",77,*,4.1675
I00699,19,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",121,*,5.1445
I00699,19,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",12,0,0.2391
I00699,19,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",110,8,6.6900
I00699,19,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",33,*,2.1753
I00699,19,RLQ,"WYE VALLEY NHS TRUST",19,*,1.1333
I00699,19,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",23,*,1.7846
I00699,19,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",139,*,5.0692
I00699,19,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",44,*,1.7897
I00699,19,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",17,*,1.5620
I00699,19,RMC,"BOLTON NHS FOUNDATION TRUST",18,*,0.4481
I00699,19,RMP,"TAMESIDE HOSPITAL NHS FOUNDATION TRUST",17,*,1.4623
I00699,19,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",33,*,1.6640
I00699,19,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",35,*,2.2834
I00699,19,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",24,*,2.0543
I00699,19,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",31,0,1.3686
I00699,19,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",33,*,2.1520
I00699,19,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",21,*,2.7548
I00699,19,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",93,*,1.8419
I00699,19,RNZ,"SALISBURY NHS FOUNDATION TRUST",33,*,1.8709
I00699,19,RP5,"DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST",52,0,1.8778
I00699,19,RPA,"MEDWAY NHS FOUNDATION TRUST",38,*,2.7610
I00699,19,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",*,*,1.9527
I00699,19,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",27,*,0.2533
I00699,19,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",25,*,3.7201
I00699,19,RQQ,"HINCHINGBROOKE HEALTH CARE NHS TRUST",19,0,0.7149
I00699,19,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",19,*,0.9888
I00699,19,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",15,*,1.3733
I00699,19,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",196,*,2.7660
I00699,19,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",127,*,2.2410
I00699,19,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",185,*,3.7913
I00699,19,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",15,*,2.0766
I00699,19,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",6,*,0.9425
I00699,19,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",166,10,5.8635
I00699,19,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",49,*,2.2882
I00699,19,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",119,6,5.1173
I00699,19,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",31,*,1.5935
I00699,19,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",139,8,7.9749
I00699,19,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",125,*,3.5333
I00699,19,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",*,*,0.5593
I00699,19,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",20,*,3.0525
I00699,19,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",121,*,4.4286
I00699,19,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",33,*,2.6400
I00699,19,RVJ,"NORTH BRISTOL NHS TRUST",12,*,2.2003
I00699,19,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",26,*,1.6477
I00699,19,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",110,*,3.7316
I00699,19,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",27,*,2.8324
I00699,19,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",12,*,2.0011
I00699,19,RW3,"CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",131,*,4.8437
I00699,19,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",55,*,3.4644
I00699,19,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",112,8,5.3750
I00699,19,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",91,*,4.2520
I00699,19,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",140,*,6.7180
I00699,19,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",97,0,2.1192
I00699,19,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",97,*,1.7733
I00699,19,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",39,6,4.0740
I00699,19,RWJ,"STOCKPORT NHS FOUNDATION TRUST",26,0,0.8729
I00699,19,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",46,*,3.4963
I00699,19,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",*,*,1.0912
I00699,19,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",26,*,1.6999
I00699,19,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",199,*,6.6399
I00699,19,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",50,*,3.0021
I00699,19,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",53,*,3.3593
I00699,19,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",69,*,1.3619
I00699,19,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",211,12,8.2598
I00699,19,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",32,*,2.0951
I00699,19,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",129,*,3.1898
I00699,19,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",43,*,2.0610
I00699,19,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",31,0,0.1047
I00699,19,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",50,*,2.0337
I00699,19,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",45,*,3.5880
I00699,19,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",201,10,14.8643
I00699,19,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",60,*,2.7285
I00699,20,R1F,"ISLE OF WIGHT NHS TRUST",*,0,0.0217
I00699,20,R1H,"BARTS HEALTH NHS TRUST",117,8,9.1525
I00699,20,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",16,*,0.7540
I00699,20,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",203,*,2.4695
I00699,20,RA3,"WESTON AREA HEALTH NHS TRUST",*,0,0.0056
I00699,20,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",*,*,0.3948
I00699,20,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",131,7,5.4405
I00699,20,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",19,0,0.2419
I00699,20,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",19,0,0.6749
I00699,20,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",77,*,3.4627
I00699,20,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",*,0,0.0668
I00699,20,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",24,*,2.8410
I00699,20,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",9,*,1.8264
I00699,20,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",23,*,0.6762
I00699,20,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",48,*,1.9335
I00699,20,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",6,0,0.4520
I00699,20,RBK,"WALSALL HEALTHCARE NHS TRUST",22,*,1.2584
I00699,20,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",12,0,0.7916
I00699,20,RBN,"ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST",9,0,0.3142
I00699,20,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",19,0,0.4676
I00699,20,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",11,*,1.1758
I00699,20,RC1,"BEDFORD HOSPITAL NHS TRUST",10,0,0.3133
I00699,20,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",6,0,0.0228
I00699,20,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",29,8,3.7846
I00699,20,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",6,*,1.1681
I00699,20,RCF,"AIREDALE NHS FOUNDATION TRUST",16,*,1.1167
I00699,20,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",10,0,0.0570
I00699,20,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",43,*,1.8023
I00699,20,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",67,*,1.4150
I00699,20,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",17,*,1.2036
I00699,20,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",9,*,0.9313
I00699,20,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",21,*,1.2600
I00699,20,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",22,*,2.7693
I00699,20,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",11,*,1.3605
I00699,20,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",11,*,0.9541
I00699,20,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",50,0,1.2776
I00699,20,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",*,*,0.7955
I00699,20,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",42,*,4.0083
I00699,20,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",12,*,1.6821
I00699,20,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",20,*,1.3636
I00699,20,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",*,*,0.2651
I00699,20,RGN,"PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST",14,*,2.0400
I00699,20,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",*,*,0.4758
I00699,20,RGQ,"IPSWICH HOSPITAL NHS TRUST",52,*,1.3799
I00699,20,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",13,*,0.9833
I00699,20,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",172,*,4.4497
I00699,20,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",103,*,1.8414
I00699,20,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",146,8,3.6742
I00699,20,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",156,6,6.2648
I00699,20,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",96,*,1.8186
I00699,20,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",10,*,1.4269
I00699,20,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",170,7,9.9645
I00699,20,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",16,*,0.6966
I00699,20,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",7,0,0.0268
I00699,20,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",38,*,1.3478
I00699,20,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",6,0,0.3216
I00699,20,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",74,*,3.6483
I00699,20,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",14,0,1.6164
I00699,20,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",22,0,0.7442
I00699,20,RJN,"EAST CHESHIRE NHS TRUST",*,0,0.5025
I00699,20,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",12,0,0.7137
I00699,20,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",25,*,2.3602
I00699,20,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",11,0,0.6486
I00699,20,RK9,"PLYMOUTH HOSPITALS NHS TRUST",60,*,1.5759
I00699,20,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",148,*,4.4681
I00699,20,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",*,0,0.4079
I00699,20,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",88,*,4.0028
I00699,20,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",*,*,0.8385
I00699,20,RLQ,"WYE VALLEY NHS TRUST",*,*,0.4634
I00699,20,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",11,0,0.5627
I00699,20,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",132,*,3.1049
I00699,20,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",21,*,1.3316
I00699,20,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",19,*,2.1871
I00699,20,RMC,"BOLTON NHS FOUNDATION TRUST",16,0,1.1256
I00699,20,RMP,"TAMESIDE HOSPITAL NHS FOUNDATION TRUST",18,*,2.5319
I00699,20,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",15,*,1.5886
I00699,20,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",20,0,2.8472
I00699,20,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",14,0,0.3578
I00699,20,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",*,0,0.0057
I00699,20,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",17,*,1.5116
I00699,20,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",17,*,1.6834
I00699,20,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",86,*,2.4954
I00699,20,RNZ,"SALISBURY NHS FOUNDATION TRUST",9,*,0.6859
I00699,20,RP5,"DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST",25,*,2.3393
I00699,20,RPA,"MEDWAY NHS FOUNDATION TRUST",9,0,0.4712
I00699,20,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",8,*,0.5058
I00699,20,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",8,*,1.9518
I00699,20,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",32,*,2.5119
I00699,20,RQQ,"HINCHINGBROOKE HEALTH CARE NHS TRUST",7,*,0.4745
I00699,20,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",9,0,0.7012
I00699,20,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",6,*,1.0816
I00699,20,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",81,*,1.3905
I00699,20,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",189,0,1.5634
I00699,20,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",157,6,5.2704
I00699,20,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",11,*,1.3525
I00699,20,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",46,*,1.0679
I00699,20,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",151,6,5.5059
I00699,20,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",78,*,3.2154
I00699,20,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",94,*,3.9877
I00699,20,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",9,*,1.2822
I00699,20,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",93,*,4.1377
I00699,20,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",108,7,5.1061
I00699,20,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",*,*,0.6716
I00699,20,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",9,0,0.2997
I00699,20,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",88,*,3.2323
I00699,20,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",26,*,2.4895
I00699,20,RVJ,"NORTH BRISTOL NHS TRUST",12,*,0.6445
I00699,20,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",16,*,1.5824
I00699,20,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",78,*,2.7420
I00699,20,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",16,0,0.9376
I00699,20,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",6,0,0.1686
I00699,20,RW3,"CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",95,*,2.0540
I00699,20,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",74,*,5.0749
I00699,20,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",124,*,4.3008
I00699,20,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",60,*,4.7854
I00699,20,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",140,*,5.0977
I00699,20,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",71,*,2.0665
I00699,20,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",32,*,1.1069
I00699,20,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",104,6,5.8249
I00699,20,RWJ,"STOCKPORT NHS FOUNDATION TRUST",24,*,1.3348
I00699,20,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",21,*,1.7601
I00699,20,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",12,*,1.0189
I00699,20,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",19,*,1.6363
I00699,20,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",135,*,3.2716
I00699,20,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",23,*,1.3712
I00699,20,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",18,*,3.2648
I00699,20,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",52,6,2.5301
I00699,20,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",193,*,3.8942
I00699,20,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",16,0,1.2229
I00699,20,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",98,*,2.6852
I00699,20,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",17,*,1.0845
I00699,20,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",7,*,1.3518
I00699,20,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",24,*,1.7435
I00699,20,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",33,*,3.3855
I00699,20,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",229,*,14.3704
I00699,20,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",22,*,1.3835
I00699,21,R1F,"ISLE OF WIGHT NHS TRUST",11,*,1.8789
I00699,21,R1H,"BARTS HEALTH NHS TRUST",203,14,24.0433
I00699,21,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",15,6,4.1159
I00699,21,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",422,6,15.4245
I00699,21,RA3,"WESTON AREA HEALTH NHS TRUST",*,*,1.0287
I00699,21,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",11,*,1.5727
I00699,21,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",135,7,12.0588
I00699,21,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",21,*,3.6083
I00699,21,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",58,6,4.5698
I00699,21,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",124,8,7.2253
I00699,21,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",20,*,3.8427
I00699,21,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",14,*,4.1650
I00699,21,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",9,*,2.4261
I00699,21,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",*,*,1.3928
I00699,21,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",44,*,2.6901
I00699,21,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",17,*,1.7559
I00699,21,RBK,"WALSALL HEALTHCARE NHS TRUST",19,*,3.4854
I00699,21,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",20,*,4.6320
I00699,21,RBN,"ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST",19,6,3.8571
I00699,21,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",14,6,2.7330
I00699,21,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",31,11,6.5457
I00699,21,RC1,"BEDFORD HOSPITAL NHS TRUST",20,*,3.1752
I00699,21,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",10,*,2.5041
I00699,21,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",38,8,6.2056
I00699,21,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",6,*,2.0133
I00699,21,RCF,"AIREDALE NHS FOUNDATION TRUST",34,*,4.2775
I00699,21,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",40,11,8.1268
I00699,21,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",56,14,6.7195
I00699,21,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",94,16,11.0748
I00699,21,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",9,*,1.4200
I00699,21,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",26,9,7.2765
I00699,21,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",23,7,5.9038
I00699,21,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",32,6,6.2918
I00699,21,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",17,*,3.9595
I00699,21,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",7,*,0.5733
I00699,21,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",69,6,7.5236
I00699,21,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",10,*,2.2745
I00699,21,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",78,6,16.2501
I00699,21,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",14,*,1.0517
I00699,21,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",27,6,5.1261
I00699,21,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",22,*,3.4738
I00699,21,RGN,"PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST",62,6,8.2737
I00699,21,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",23,6,6.0554
I00699,21,RGQ,"IPSWICH HOSPITAL NHS TRUST",98,*,4.0908
I00699,21,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",16,7,3.8784
I00699,21,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",207,8,15.9478
I00699,21,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",78,*,5.0886
I00699,21,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",97,17,11.3625
I00699,21,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",160,12,12.2618
I00699,21,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",96,14,9.5165
I00699,21,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",76,6,5.0851
