INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,SITE_CODE,SITE_NAME,SHMI_VALUE,SHMI_BANDING,SPELLS,OBSERVED,EXPECTED,PO_LL,PO_UL,OD_LL,OD_UL,SITE_TYPE,NO_PROVIDERS_AT_SITE,SITE_OWNER,SITE_POSTCODE
I00699,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",RP5RH,"ROTHERHAM DISTRICT HOSPITAL",*,*,285,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,S60 2UD
I00699,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",.,"NOT PROVIDED",*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",RBD42,"BRIDPORT COMMUNITY HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DT6 5DR
I00699,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",RBD01,"DORSET COUNTY HOSPITAL",1.1878,1,29245,1110,935.0000,0.9020,1.1052,0.8460,1.1820,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DT1 2JY
I00699,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",RBD05,"WEYMOUTH COMMUNITY HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DT4 7TB
I00699,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",RBD46,"YEOVIL DISTRICT HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,BA21 4AT
I00699,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",RWH01,"LISTER HOSPITAL",0.9805,2,65745,2075,2115.0000,0.9342,1.0690,0.8520,1.1737,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SG1 4AB
I00699,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",RWH04,"MOUNT VERNON CANCER CENTRE",0.3473,3,2260,105,305.0000,0.8324,1.1898,0.8262,1.2103,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HA6 2RN
I00699,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",RWH20,"QUEEN ELIZABETH I I HOSPITAL",*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,AL7 4HQ
I00699,RJN,"EAST CHESHIRE NHS TRUST",RJN71,"MACCLESFIELD DISTRICT GENERAL HOSPITAL",1.1263,2,19970,910,810.0000,0.8949,1.1135,0.8444,1.1842,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SK10 3BL
I00699,RJN,"EAST CHESHIRE NHS TRUST",RJN03,"SPIRE REGENCY HOSPITAL",*,*,45,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,SK11 8DW
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",RVV02,"BUCKLAND HOSPITAL",*,*,95,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT17 0HD
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",RVVKC,"KENT & CANTERBURY HOSPITAL",0.7734,3,12240,200,255.0000,0.8179,1.2086,0.8211,1.2179,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT1 3NG
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",RVVP1,"ONE ASHFORD HOSPITAL",*,*,60,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,TN24 0YS
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",RVVW1,"QUEEN ELIZABETH QUEEN MOTHER HOSPITAL - SPENCER WING",*,*,45,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT9 4AN
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",RVV09,"QUEEN ELIZABETH THE QUEEN MOTHER HOSPITAL",1.0757,2,45320,1850,1720.0000,0.9271,1.0768,0.8509,1.1753,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT9 4AN
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",RVV10,"QUEEN VICTORIA MEMORIAL HOSPITAL (HERNE BAY)",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT6 6EB
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",RVV03,"ROYAL VICTORIA HOSPITAL (FOLKESTONE)",*,*,110,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT19 5BN
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",RVV01,"WILLIAM HARVEY HOSPITAL (ASHFORD)",1.1403,2,51795,1990,1745.0000,0.9277,1.0762,0.8510,1.1751,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN24 0LZ
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",XCH,"NOT PROVIDED",*,*,10,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",XSWA,"NOT PROVIDED",*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",.,"NOT PROVIDED",*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",RXR78,"BLACKBURN BIRTH CENTRE",*,*,785,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB2 3NX
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",RXR10,"BURNLEY GENERAL HOSPITAL",0.7818,2,19095,35,45.0000,0.5959,1.5631,0.7154,1.3978,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,BB10 2PQ
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",RXR70,"CLITHEROE COMMUNITY HOSPITAL",2.0190,2,60,15,10.0000,0.2443,2.6553,0.4901,2.0404,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB7 4JX
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",RXR50,"PENDLE COMMUNITY HOSPITAL",*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB9 9SZ
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",RXRE9,"ROSSENDALE PRIMARY CARE CENTRE",*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB4 7PL
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",RXR20,"ROYAL BLACKBURN HOSPITAL",1.0248,2,68065,2580,2520.0000,0.9395,1.0631,0.8528,1.1727,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB2 3HH
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDE83,"ALDEBURGH HOSPITAL",*,*,70,*,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,MULTIPLE,TRUST,IP15 5ES
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDE78,"BLUEBIRD LODGE",1.2881,2,160,10,10.0000,0.2608,2.5726,0.5025,1.9902,COMMUNITY HEALTH - NHS & INDEPENDENT,MULTIPLE,TRUST,IP3 9GJ
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDEP1,"CAPIO OAKS HOSPITAL",*,*,725,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO4 5XR
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDEE2,"CLACTON AND DISTRICT HOSPITAL",*,*,160,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO15 1LH
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDEE4,"COLCHESTER GENERAL HOSPITAL",1.1443,2,55830,2370,2070.0000,0.9335,1.0698,0.8519,1.1739,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CO4 5JL
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDEEV,"COLCHESTER PRIMARY CARE TREATMENT CENTRE",*,*,65,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO4 5JR
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDEEB,"ESSEX COUNTY HOSPITAL",*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CO3 3NB
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDE05,"FELIXSTOWE HOSPITAL",*,*,35,*,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,MULTIPLE,TRUST,IP11 7HJ
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDEEK,"HALSTEAD HOSPITAL",*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO9 2DL
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDE03,"IPSWICH HOSPITAL",1.0292,2,53650,2000,1940.0000,0.9313,1.0721,0.8515,1.1743,ACUTE HOSPITAL - INDEPENDENT SPECIALIST,ONE,PRIVATE,IP4 5PD
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDE57,"ST ELIZABETH HOSPICE (HOSPICE AT HOME)",*,*,*,0,*,*,*,*,*,UNDETERMINED,MULTIPLE,TRUST,IP3 8LX
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDEEE,"THE FRYATT HOSPITAL AND MAYFLOWER MEDICAL CENTRE",*,*,25,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO12 4EX
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",RXC03,"BEXHILL HOSPITAL",*,*,60,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN40 2DZ
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",RXC01,"CONQUEST HOSPITAL",0.9440,2,37255,1160,1225.0000,0.9141,1.0914,0.8485,1.1785,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN37 7RD
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",RXC02,"EASTBOURNE DISTRICT GENERAL HOSPITAL",0.9428,2,26715,1365,1450.0000,0.9208,1.0838,0.8498,1.1768,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BN21 2UD
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",RXCLF,"FIRWOOD",*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,BN22 9QJ
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",RXC42,"RYE MEMORIAL CARE CENTRE",*,*,55,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,TN31 7NJ
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",NT309,"SPIRE SUSSEX HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,TN37 7RE
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",RXC18,"UCKFIELD HOSPITAL",*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN22 5AW
I00699,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",RVR50,"EPSOM HOSPITAL",0.9511,2,24075,770,810.0000,0.8950,1.1133,0.8445,1.1842,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,KT18 7EG
I00699,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",RVRTC,"SOUTH WEST LONDON ELECTIVE ORTHOPAEDIC CENTRE",*,*,3830,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,KT18 7EG
I00699,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",RVRJ6,"ST ANTHONY'S HOSPITAL",*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,SM3 9DW
I00699,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",RVR05,"ST HELIER HOSPITAL",0.9622,2,36455,1090,1135.0000,0.9107,1.0953,0.8479,1.1794,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SM5 1AA
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",RDU02,"FARNHAM HOSPITAL OUTPATIENTS DEPARTMENT",*,*,30,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GU9 9QL
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",RDU03,"FLEET HOSPITAL OUTPATIENTS DEPARTMENT",*,*,50,15,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,GU51 4LZ
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",RDU01,"FRIMLEY PARK HOSPITAL",0.9486,2,64185,1790,1890.0000,0.9304,1.0732,0.8514,1.1745,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GU16 7UJ
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",RDU52,"HEATHERWOOD HOSPITAL",*,*,2015,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SL5 8AA
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",RDU22,"ROYAL SURREY COUNTY HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,GU2 7XX
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",RDU54,"ST MARK'S HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SL6 6DU
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",RDU68,"THE PRINCESS MARGARET HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,MULTIPLE,PRIVATE,SL4 3SJ
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",RDU50,"WEXHAM PARK HOSPITAL",0.9952,2,61810,1790,1800.0000,0.9287,1.0750,0.8511,1.1749,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SL2 4HL
I00699,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",RR738,"GATESHEAD & CARLISLE HAND SERVICE",*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CA1 2NS
I00699,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",RR7EN,"QUEEN ELIZABETH HOSPITAL",1.0546,2,32890,1395,1320.0000,0.9171,1.0880,0.8491,1.1777,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,NE9 6SX
I00699,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",RR7DH,"SOUTH TYNESIDE DISTRICT HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,NE34 0PL
I00699,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",RLT01,"GEORGE ELIOT HOSPITAL - ACUTE SERVICES",1.1247,2,24325,1120,1000.0000,0.9050,1.1018,0.8467,1.1811,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CV10 7DJ
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",RTE01,"CHELTENHAM GENERAL HOSPITAL",1.0423,2,22805,1085,1040.0000,0.9069,1.0996,0.8471,1.1805,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL53 7AN
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",RTE23,"CIRENCESTER HOSPITAL",*,*,140,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL7 1UY
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",RTE03,"GLOUCESTERSHIRE ROYAL HOSPITAL",1.0902,2,68360,1920,1760.0000,0.9279,1.0759,0.8510,1.1751,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL1 3NN
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",RTE83,"HEREFORD COUNTY HOSPITAL",*,*,50,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,HR1 2ER
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",RTE26,"STROUD GENERAL HOSPITAL",*,*,250,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL5 2HY
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",RTE27,"STROUD MATERNITY HOSPITAL",*,*,1075,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL5 2JB
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",RTE64,"TETBURY HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL8 8XB
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",RTE95,"TEWKESBURY COMMUNITY HOSPITAL",*,*,55,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,GL20 5QN
I00699,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",RN3G2,"SWINDON INTERMEDIATE CARE CENTRE (GWH)",0.5382,3,945,35,65.0000,0.6558,1.4531,0.7476,1.3377,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SN3 6BB
I00699,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",RN325,"THE GREAT WESTERN HOSPITAL",0.9525,2,62325,1735,1825.0000,0.9292,1.0745,0.8512,1.1748,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SN3 6BB
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ1A0,"BOROUGH KIDNEY TREATMENT CENTRE",*,*,25,0,*,*,*,*,*,ACUTE HOSPITAL - NHS SPECIALIST,ONE,TRUST,SE1 4AU
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ1A1,"CAMBERWELL DIAYSIS UNIT",*,*,15,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE5 9HW
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ1A3,"FOREST HILL DIALYSIS UNIT",*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,SE23 1HH
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ121,"GUY'S HOSPITAL",0.6193,3,19875,360,585.0000,0.8769,1.1347,0.8399,1.1906,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE1 9RT
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ128,"KING'S COLLEGE HOSPITAL (DENMARK HILL)",*,*,30,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,SE5 9RS
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ1A2,"LANE FOX REMEO CENTRE",*,*,35,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,RH1 5GW
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ1A4,"NEW CROSS GATE DIALYSIS UNIT",*,*,15,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE14 6BL
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ144,"PULROSS COMMUNITY CENTRE",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS SPECIALIST,ONE,TRUST,SW9 8AE
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ122,"ST THOMAS' HOSPITAL",0.7859,3,76570,1095,1395.0000,0.9193,1.0855,0.8495,1.1771,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE1 7EH
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ137,"TUNBRIDGE WELLS KIDNEY TREATMENT CENTRE",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN4 9TF
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",RN542,"ANDOVER WAR MEMORIAL HOSPITAL",*,*,175,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SP10 3LB
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",RN506,"BASINGSTOKE AND NORTH HAMPSHIRE HOSPITAL",1.0221,2,37815,1055,1030.0000,0.9066,1.1000,0.8470,1.1806,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,RG24 9NA
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",RN525,"FIRVALE",*,*,175,*,*,*,*,*,*,RESIDENTIAL SOCIAL CARE,ONE,TRUST,RG24 9SE
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",RN5T1,"NORTH HAMPSHIRE HOSPITALS NHS TRUST TREATMENT CENTRE",*,*,875,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,RG24 9NA
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",RN541,"ROYAL HAMPSHIRE COUNTY HOSPITAL",1.0182,2,26105,1050,1030.0000,0.9065,1.1001,0.8470,1.1806,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SO22 5DG
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",RN543,"WINCHESTER NHS TREATMENT CENTRE",0.5839,3,2160,10,20.0000,0.4536,1.8868,0.6319,1.5826,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SO22 5DG
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",.,"NOT PROVIDED",*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",RTR45,"FRIARAGE HOSPITAL SITE",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DL6 1JG
I00699,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",RCD01,"HARROGATE DISTRICT HOSPITAL",0.9469,2,28065,935,985.0000,0.9044,1.1024,0.8466,1.1812,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HG2 7SX
I00699,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",RCD08,"LASCELLES YOUNGER DISABLED UNIT",*,*,15,0,*,*,*,*,*,MENTAL HEALTH - COMMUNITY & RESIDENTIAL - NHS,ONE,TRUST,HG1 4PA
I00699,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",RCD02,"RIPON AND DISTRICT COMMUNITY HOSPITAL",*,*,40,15,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HG4 2PR
I00699,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",RQXM1,"HOMERTON UNIVERSITY HOSPITAL",0.7945,3,45505,535,670.0000,0.8850,1.1250,0.8420,1.1876,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,E9 6SR
I00699,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",UNK01,"NOT PROVIDED",*,*,25,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",.,"NOT PROVIDED",*,*,40,*,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",RWA16,"CASTLE HILL HOSPITAL",0.9989,2,20565,860,865.0000,0.8981,1.1097,0.8452,1.1832,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HU16 5JQ
I00699,RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",RWA06,"DIANA PRINCESS OF WALES HOSPITAL - GRIMSBY",*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DN33 2BA
I00699,RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",RWA01,"HULL ROYAL INFIRMARY",1.0511,2,64815,2475,2355.0000,0.9375,1.0653,0.8525,1.1731,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HU3 2JZ
I00699,RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",RWA07,"SCARBOROUGH HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,YO12 6QL
I00699,RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",RWA28,"SCUNTHORPE GENERAL HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,DN15 7BH
I00699,RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",RWA66,"SPIRE HULL AND EAST RIDING HOSPITALS",*,*,100,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,HU10 7AZ
