INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,SITE_CODE,SITE_NAME,SHMI_VALUE,SHMI_BANDING,SPELLS,OBSERVED,EXPECTED,PO_LL,PO_UL,OD_LL,OD_UL,SITE_TYPE,NO_PROVIDERS_AT_SITE,SITE_OWNER,SITE_POSTCODE
I00699,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",RJ611,"CROYDON UNIVERSITY HOSPITAL",0.9100,2,37280,1225,1345.0000,0.9179,1.0872,0.8524,1.1731,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CR7 7YE
I00699,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",RJ600,"NOT PROVIDED",*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,TRUST,NOT PROVIDED
I00699,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",RN707,"DARENT VALLEY HOSPITAL",1.0580,2,56805,1510,1430.0000,0.9202,1.0845,0.8529,1.1725,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,DA2 8DA
I00699,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",RN7QM,"QUEEN MARY'S HOSPITAL SIDCUP",*,*,1075,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DA14 6LT
I00699,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",RP5BA,"BASSETLAW HOSPITAL",1.0471,2,18010,660,630.0000,0.8812,1.1295,0.8440,1.1848,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,S81 0BD
I00699,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",RP5DR,"DONCASTER ROYAL INFIRMARY",1.0665,2,55280,1995,1870.0000,0.9301,1.0735,0.8546,1.1702,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DN2 5LT
I00699,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",RP5MM,"MONTAGU HOSPITAL",*,*,55,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,S64 0AZ
I00699,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",RP5RH,"ROTHERHAM DISTRICT HOSPITAL",*,*,330,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,S60 2UD
I00699,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",.,"NOT PROVIDED",*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",RBD42,"BRIDPORT COMMUNITY HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DT6 5DR
I00699,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",RBD01,"DORSET COUNTY HOSPITAL",1.1888,1,29255,1075,905.0000,0.9004,1.1071,0.8488,1.1782,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DT1 2JY
I00699,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",RBD05,"WEYMOUTH COMMUNITY HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DT4 7TB
I00699,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",RWH01,"LISTER HOSPITAL",0.9840,2,65170,2075,2105.0000,0.9340,1.0692,0.8552,1.1693,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SG1 4AB
I00699,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",RWH04,"MOUNT VERNON CANCER CENTRE",0.4273,3,2255,125,295.0000,0.8303,1.1925,0.8281,1.2075,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HA6 2RN
I00699,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",RWH20,"QUEEN ELIZABETH I I HOSPITAL",*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,AL7 4HQ
I00699,RJN,"EAST CHESHIRE NHS TRUST",RJN71,"MACCLESFIELD DISTRICT GENERAL HOSPITAL",1.1362,2,19680,905,795.0000,0.8940,1.1145,0.8473,1.1803,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SK10 3BL
I00699,RJN,"EAST CHESHIRE NHS TRUST",RJN03,"SPIRE REGENCY HOSPITAL",*,*,35,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,SK11 8DW
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",RVV02,"BUCKLAND HOSPITAL",*,*,105,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT17 0HD
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",RVVKC,"KENT & CANTERBURY HOSPITAL",0.8129,3,12160,210,255.0000,0.8183,1.2081,0.8238,1.2139,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT1 3NG
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",RVVP1,"ONE ASHFORD HOSPITAL",*,*,75,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,TN24 0YS
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",RVVW1,"QUEEN ELIZABETH QUEEN MOTHER HOSPITAL - SPENCER WING",*,*,40,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT9 4AN
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",RVV09,"QUEEN ELIZABETH THE QUEEN MOTHER HOSPITAL",1.0778,2,43750,1840,1710.0000,0.9269,1.0770,0.8541,1.1709,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT9 4AN
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",RVV10,"QUEEN VICTORIA MEMORIAL HOSPITAL (HERNE BAY)",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT6 6EB
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",RVV03,"ROYAL VICTORIA HOSPITAL (FOLKESTONE)",*,*,75,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT19 5BN
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",RVV01,"WILLIAM HARVEY HOSPITAL (ASHFORD)",1.1437,2,51255,1960,1715.0000,0.9270,1.0769,0.8541,1.1709,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN24 0LZ
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",8G326,"NOT PROVIDED",*,*,435,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",AVQ,"NOT PROVIDED",*,*,25,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",XCH,"NOT PROVIDED",*,*,10,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",XSW,"NOT PROVIDED",*,*,160,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",XSWA,"NOT PROVIDED",*,*,20,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",.,"NOT PROVIDED",*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",RXR60,"ACCRINGTON VICTORIA HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB5 6AS
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",RXR78,"BLACKBURN BIRTH CENTRE",*,*,860,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB2 3NX
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",RXR10,"BURNLEY GENERAL HOSPITAL",0.8462,2,19235,40,45.0000,0.6014,1.5525,0.7197,1.3895,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,BB10 2PQ
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",RXR70,"CLITHEROE COMMUNITY HOSPITAL",2.6159,1,60,20,10.0000,0.2364,2.6967,0.4845,2.0640,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB7 4JX
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",RXR50,"PENDLE COMMUNITY HOSPITAL",*,*,20,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB9 9SZ
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",RXRE9,"ROSSENDALE PRIMARY CARE CENTRE",*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB4 7PL
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",RXR20,"ROYAL BLACKBURN HOSPITAL",1.0466,2,62640,2620,2505.0000,0.9394,1.0633,0.8560,1.1682,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB2 3HH
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDE83,"ALDEBURGH HOSPITAL",*,*,95,*,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,MULTIPLE,TRUST,IP15 5ES
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDE78,"BLUEBIRD LODGE",1.4485,2,170,15,10.0000,0.3183,2.3227,0.5441,1.8379,COMMUNITY HEALTH - NHS & INDEPENDENT,MULTIPLE,TRUST,IP3 9GJ
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDEP1,"CAPIO OAKS HOSPITAL",*,*,725,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO4 5XR
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDEE2,"CLACTON AND DISTRICT HOSPITAL",*,*,145,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO15 1LH
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDEE4,"COLCHESTER GENERAL HOSPITAL",1.1750,1,55795,2405,2050.0000,0.9331,1.0702,0.8551,1.1695,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CO4 5JL
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDEEV,"COLCHESTER PRIMARY CARE TREATMENT CENTRE",*,*,30,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO4 5JR
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDEEB,"ESSEX COUNTY HOSPITAL",*,*,40,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CO3 3NB
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDE05,"FELIXSTOWE HOSPITAL",*,*,25,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,MULTIPLE,TRUST,IP11 7HJ
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDEEK,"HALSTEAD HOSPITAL",*,*,10,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO9 2DL
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDE03,"IPSWICH HOSPITAL",1.0336,2,39640,1470,1420.0000,0.9200,1.0847,0.8528,1.1726,ACUTE HOSPITAL - INDEPENDENT SPECIALIST,ONE,PRIVATE,IP4 5PD
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDE57,"ST ELIZABETH HOSPICE (HOSPICE AT HOME)",*,*,*,0,*,*,*,*,*,UNDETERMINED,MULTIPLE,TRUST,IP3 8LX
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDEEE,"THE FRYATT HOSPITAL AND MAYFLOWER MEDICAL CENTRE",*,*,15,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO12 4EX
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RGQ02,"THE IPSWICH HOSPITAL NHS TRUST",1.1113,2,13160,540,485.0000,0.8654,1.1486,0.8396,1.1911,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,IP4 5PD
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",RXC03,"BEXHILL HOSPITAL",*,*,45,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN40 2DZ
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",NT413,"BMI - THE ESPERANCE HOSPITAL",*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,BN21 3BG
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",RXC01,"CONQUEST HOSPITAL",1.1827,1,35795,1135,960.0000,0.9032,1.1038,0.8494,1.1773,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN37 7RD
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",RXC02,"EASTBOURNE DISTRICT GENERAL HOSPITAL",1.2139,1,26210,1335,1100.0000,0.9093,1.0968,0.8507,1.1755,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BN21 2UD
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",RXCLF,"FIRWOOD",*,*,15,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,BN22 9QJ
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",RXC42,"RYE MEMORIAL CARE CENTRE",*,*,55,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,TN31 7NJ
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",NT309,"SPIRE SUSSEX HOSPITAL",*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,TN37 7RE
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",RXC18,"UCKFIELD HOSPITAL",*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN22 5AW
I00699,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",RVR50,"EPSOM HOSPITAL",0.9653,2,22325,780,810.0000,0.8949,1.1135,0.8475,1.1800,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,KT18 7EG
I00699,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",RVRTC,"SOUTH WEST LONDON ELECTIVE ORTHOPAEDIC CENTRE",*,*,3860,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,KT18 7EG
I00699,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",RVRJ6,"ST ANTHONY'S HOSPITAL",*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,SM3 9DW
I00699,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",RVR05,"ST HELIER HOSPITAL",1.0022,2,36705,1140,1140.0000,0.9109,1.0950,0.8510,1.1750,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SM5 1AA
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",RDU02,"FARNHAM HOSPITAL OUTPATIENTS DEPARTMENT",*,*,35,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GU9 9QL
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",RDU03,"FLEET HOSPITAL OUTPATIENTS DEPARTMENT",*,*,60,10,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,GU51 4LZ
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",RDU01,"FRIMLEY PARK HOSPITAL",0.9466,2,65050,1760,1860.0000,0.9299,1.0738,0.8545,1.1702,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GU16 7UJ
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",RDU52,"HEATHERWOOD HOSPITAL",*,*,2025,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SL5 8AA
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",RDU54,"ST MARK'S HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SL6 6DU
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",RDU68,"THE PRINCESS MARGARET HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,MULTIPLE,PRIVATE,SL4 3SJ
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",RDU50,"WEXHAM PARK HOSPITAL",0.9419,2,63755,1745,1855.0000,0.9298,1.0739,0.8545,1.1702,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SL2 4HL
I00699,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",RR738,"GATESHEAD & CARLISLE HAND SERVICE",*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CA1 2NS
I00699,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",RR7EN,"QUEEN ELIZABETH HOSPITAL",1.0484,2,32965,1400,1335.0000,0.9176,1.0875,0.8524,1.1732,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,NE9 6SX
I00699,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",RR7DH,"SOUTH TYNESIDE DISTRICT HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,NE34 0PL
I00699,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",RLT01,"GEORGE ELIOT HOSPITAL - ACUTE SERVICES",1.1212,2,24180,1090,975.0000,0.9039,1.1030,0.8496,1.1771,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CV10 7DJ
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",RTE01,"CHELTENHAM GENERAL HOSPITAL",1.0145,2,23170,1050,1035.0000,0.9066,1.0999,0.8501,1.1763,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL53 7AN
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",RTE23,"CIRENCESTER HOSPITAL",*,*,35,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL7 1UY
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",RTE03,"GLOUCESTERSHIRE ROYAL HOSPITAL",1.0655,2,65615,1850,1740.0000,0.9275,1.0764,0.8542,1.1707,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL1 3NN
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",RTE83,"HEREFORD COUNTY HOSPITAL",*,*,25,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,HR1 2ER
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",RTE26,"STROUD GENERAL HOSPITAL",*,*,30,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL5 2HY
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",RTE27,"STROUD MATERNITY HOSPITAL",*,*,1115,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL5 2JB
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",RTE64,"TETBURY HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL8 8XB
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",RTE95,"TEWKESBURY COMMUNITY HOSPITAL",*,*,45,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,GL20 5QN
I00699,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",RN3G2,"SWINDON INTERMEDIATE CARE CENTRE (GWH)",0.4653,3,955,30,65.0000,0.6637,1.4395,0.7532,1.3276,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SN3 6BB
I00699,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",RN325,"THE GREAT WESTERN HOSPITAL",0.9009,2,62675,1645,1830.0000,0.9293,1.0744,0.8545,1.1703,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SN3 6BB
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ1A0,"BOROUGH KIDNEY TREATMENT CENTRE",*,*,25,0,*,*,*,*,*,ACUTE HOSPITAL - NHS SPECIALIST,ONE,TRUST,SE1 4AU
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ1A1,"CAMBERWELL DIAYSIS UNIT",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE5 9HW
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ1A3,"FOREST HILL DIALYSIS UNIT",*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,SE23 1HH
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ121,"GUY'S HOSPITAL",0.6013,3,19900,350,580.0000,0.8765,1.1352,0.8427,1.1866,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE1 9RT
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ128,"KING'S COLLEGE HOSPITAL (DENMARK HILL)",*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,SE5 9RS
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ1A2,"LANE FOX REMEO CENTRE",*,*,40,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,RH1 5GW
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ1A4,"NEW CROSS GATE DIALYSIS UNIT",*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE14 6BL
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ144,"PULROSS COMMUNITY CENTRE",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS SPECIALIST,ONE,TRUST,SW9 8AE
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ122,"ST THOMAS' HOSPITAL",0.7597,3,73975,1075,1415.0000,0.9199,1.0849,0.8528,1.1726,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE1 7EH
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ137,"TUNBRIDGE WELLS KIDNEY TREATMENT CENTRE",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN4 9TF
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",RN542,"ANDOVER WAR MEMORIAL HOSPITAL",*,*,170,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SP10 3LB
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",RN506,"BASINGSTOKE AND NORTH HAMPSHIRE HOSPITAL",1.0126,2,35400,980,970.0000,0.9037,1.1033,0.8495,1.1772,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,RG24 9NA
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",RN525,"FIRVALE",*,*,190,0,*,*,*,*,*,RESIDENTIAL SOCIAL CARE,ONE,TRUST,RG24 9SE
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",RN5T1,"NORTH HAMPSHIRE HOSPITALS NHS TRUST TREATMENT CENTRE",*,*,935,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,RG24 9NA
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",RN541,"ROYAL HAMPSHIRE COUNTY HOSPITAL",1.0171,2,25910,1030,1015.0000,0.9057,1.1010,0.8499,1.1765,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SO22 5DG
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",RN543,"WINCHESTER NHS TREATMENT CENTRE",*,*,1945,*,15.0000,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SO22 5DG
I00699,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",RCD01,"HARROGATE DISTRICT HOSPITAL",0.9180,2,27050,880,955.0000,0.9030,1.1040,0.8494,1.1774,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HG2 7SX
I00699,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",RCD08,"LASCELLES YOUNGER DISABLED UNIT",*,*,20,0,*,*,*,*,*,MENTAL HEALTH - COMMUNITY & RESIDENTIAL - NHS,ONE,TRUST,HG1 4PA
I00699,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",RCD02,"RIPON AND DISTRICT COMMUNITY HOSPITAL",*,*,35,15,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HG4 2PR
