INDICATOR_CODE,DIAGNOSIS GROUP,PROVIDER,PROVIDER_NAME,DENOMINATOR,OBSERVED,EXPECTED
I00699,43,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,239,*,1.2339
I00699,43,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,651,*,3.9852
I00699,43,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,448,*,2.5055
I00699,43,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,632,*,2.6371
I00699,43,RMC,BOLTON NHS FOUNDATION TRUST,505,*,2.7274
I00699,43,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,559,*,2.5327
I00699,43,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,328,*,1.8255
I00699,43,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,248,*,1.1629
I00699,43,RN7,DARTFORD AND GRAVESHAM NHS TRUST,289,*,1.4677
I00699,43,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,440,0,2.2961
I00699,43,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,389,*,2.3904
I00699,43,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,385,*,1.8032
I00699,43,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,338,0,1.6836
I00699,43,RNZ,SALISBURY NHS FOUNDATION TRUST,100,*,0.4729
I00699,43,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,478,*,2.5345
I00699,43,RPA,MEDWAY NHS FOUNDATION TRUST,153,*,0.8369
I00699,43,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,794,*,3.5465
I00699,43,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,225,0,1.0997
I00699,43,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,264,0,1.4623
I00699,43,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,100,*,0.5758
I00699,43,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,360,*,1.8076
I00699,43,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,389,*,2.525
I00699,43,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,950,*,5.4322
I00699,43,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,374,*,2.269
I00699,43,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,648,*,3.2643
I00699,43,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",531,*,2.1505
I00699,43,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,356,*,1.9337
I00699,43,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,439,0,1.8398
I00699,43,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,552,*,2.3373
I00699,43,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,507,*,2.7748
I00699,43,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,952,6,6.1712
I00699,43,RTG,DERBY HOSPITALS NHS FOUNDATION TRUST,671,*,3.4388
I00699,43,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,495,*,2.9962
I00699,43,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,170,*,1.1521
I00699,43,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,391,*,2.0899
I00699,43,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,483,*,2.7158
I00699,43,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,452,*,2.4946
I00699,43,RVJ,NORTH BRISTOL NHS TRUST,431,0,1.9537
I00699,43,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,460,*,2.343
I00699,43,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,950,*,4.9124
I00699,43,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,352,*,1.9679
I00699,43,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,461,*,2.1585
I00699,43,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,984,*,4.0818
I00699,43,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,1001,7,5.5999
I00699,43,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,587,*,3.551
I00699,43,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,364,0,2.3298
I00699,43,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,667,10,4.7707
I00699,43,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,356,0,1.943
I00699,43,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,443,8,2.3338
I00699,43,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,236,*,1.2149
I00699,43,RWJ,STOCKPORT NHS FOUNDATION TRUST,553,*,3.1884
I00699,43,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,361,*,1.7697
I00699,43,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,509,*,2.361
I00699,43,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,302,*,1.7653
I00699,43,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,1001,6,5.6979
I00699,43,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,430,*,2.6523
I00699,43,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,655,6,3.1192
I00699,43,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,608,*,2.857
I00699,43,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,820,*,3.3463
I00699,43,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,580,*,2.9434
I00699,43,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,357,*,1.8105
I00699,43,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,496,*,2.5574
I00699,43,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,180,0,1.0126
I00699,43,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,860,*,4.1972
I00699,43,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,380,6,2.2845
I00699,43,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,454,*,2.1914
I00699,43,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,499,6,3.1125
I00699,44,R1F,ISLE OF WIGHT NHS TRUST,70,*,1.7104
I00699,44,R1H,BARTS HEALTH NHS TRUST,324,*,8.8709
I00699,44,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,217,6,7.2594
I00699,44,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,135,*,4.0842
I00699,44,RA3,WESTON AREA HEALTH NHS TRUST,64,*,2.1076
I00699,44,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,62,*,2.1895
I00699,44,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,90,*,2.8806
I00699,44,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,143,*,5.2771
I00699,44,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,149,*,4.4478
I00699,44,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,215,12,7.4601
I00699,44,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,258,10,8.4268
I00699,44,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,55,0,1.7112
I00699,44,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,103,*,2.9612
I00699,44,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,50,0,1.5687
I00699,44,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,125,*,3.9238
I00699,44,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,72,*,2.3694
I00699,44,RBK,WALSALL HEALTHCARE NHS TRUST,62,0,2.1454
I00699,44,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,157,*,5.0777
I00699,44,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,232,10,6.6522
I00699,44,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,89,*,2.4007
I00699,44,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,97,*,3.923
I00699,44,RC1,BEDFORD HOSPITAL NHS TRUST,41,*,1.3856
I00699,44,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,109,*,2.654
I00699,44,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,174,*,6.849
I00699,44,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,67,0,2.165
I00699,44,RCF,AIREDALE NHS FOUNDATION TRUST,45,*,1.4699
I00699,44,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",100,*,3.8119
I00699,44,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,104,*,3.5156
I00699,44,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,84,*,2.6152
I00699,44,RD8,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,70,*,2.3155
I00699,44,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,51,*,1.6687
I00699,44,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,104,*,3.312
I00699,44,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,254,9,8.2222
I00699,44,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,80,*,2.4923
I00699,44,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,54,0,1.8678
I00699,44,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,157,12,5.4481
I00699,44,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,126,*,4.1524
I00699,44,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",144,*,4.9513
I00699,44,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,113,0,3.7581
I00699,44,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,61,*,1.7104
I00699,44,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,130,*,4.8532
I00699,44,RFW,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,152,*,4.9787
I00699,44,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,128,*,4.0468
I00699,44,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,67,*,2.1605
I00699,44,RGQ,IPSWICH HOSPITAL NHS TRUST,57,*,1.9624
I00699,44,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,99,10,4.3022
I00699,44,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,150,*,3.2574
I00699,44,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,153,6,5.3753
I00699,44,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,210,10,6.6878
I00699,44,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,169,8,5.5519
I00699,44,RHU,PORTSMOUTH HOSPITALS NHS TRUST,189,11,5.8056
I00699,44,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,98,*,3.0751
I00699,44,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,149,*,2.8337
I00699,44,RJ2,LEWISHAM AND GREENWICH NHS TRUST,173,*,5.7968
I00699,44,RJ6,CROYDON HEALTH SERVICES NHS TRUST,138,*,3.7772
I00699,44,RJ7,ST GEORGE'S HEALTHCARE NHS FOUNDATION TRUST,109,0,3.5597
I00699,44,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,81,*,2.9503
I00699,44,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,222,*,6.3498
I00699,44,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,83,*,2.6986
I00699,44,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,36,*,1.1824
I00699,44,RJN,EAST CHESHIRE NHS TRUST,71,*,2.3199
I00699,44,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,154,11,5.1073
I00699,44,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,289,*,9.4943
I00699,44,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,80,*,2.5822
I00699,44,RK9,PLYMOUTH HOSPITALS NHS TRUST,128,*,3.9891
I00699,44,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,231,*,6.6192
I00699,44,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,98,0,2.5061
I00699,44,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,145,11,5.028
I00699,44,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,77,*,2.1421
I00699,44,RLQ,WYE VALLEY NHS TRUST,70,*,2.4476
I00699,44,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,58,*,1.9109
I00699,44,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,128,6,3.9495
I00699,44,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,64,*,2.0954
I00699,44,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,93,*,2.2245
I00699,44,RMC,BOLTON NHS FOUNDATION TRUST,104,6,3.4505
I00699,44,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,73,*,2.4604
I00699,44,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,103,*,3.5142
I00699,44,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,88,*,2.5117
I00699,44,RN7,DARTFORD AND GRAVESHAM NHS TRUST,146,9,4.7092
I00699,44,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,183,*,6.3073
I00699,44,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,31,0,0.9844
I00699,44,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,101,*,3.8569
I00699,44,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,91,*,2.6286
I00699,44,RNZ,SALISBURY NHS FOUNDATION TRUST,55,*,2.009
I00699,44,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,262,16,10.365
I00699,44,RPA,MEDWAY NHS FOUNDATION TRUST,52,0,1.6371
I00699,44,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,144,*,3.9864
I00699,44,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,122,7,4.3277
I00699,44,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,72,0,1.814
I00699,44,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,28,*,0.8556
I00699,44,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,116,*,4.1233
I00699,44,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,58,*,1.9953
I00699,44,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,409,17,14.5385
I00699,44,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,118,*,4.1741
I00699,44,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,299,7,10.8607
I00699,44,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",148,*,4.2797
I00699,44,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,132,*,4.9325
I00699,44,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,105,0,2.6551
I00699,44,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,265,7,8.285
I00699,44,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,206,9,6.798
I00699,44,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,143,*,4.4786
I00699,44,RTG,DERBY HOSPITALS NHS FOUNDATION TRUST,278,12,10.3245
I00699,44,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,242,11,7.5163
I00699,44,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,79,*,2.9242
I00699,44,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,139,*,4.035
I00699,44,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,218,13,7.5271
I00699,44,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,95,7,3.4609
I00699,44,RVJ,NORTH BRISTOL NHS TRUST,104,*,3.2102
I00699,44,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,141,*,4.8276
I00699,44,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,264,12,8.5187
I00699,44,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,81,6,2.7174
I00699,44,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,100,*,2.6386
I00699,44,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,93,*,2.3755
I00699,44,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,162,*,5.0867
I00699,44,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,175,7,5.942
I00699,44,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,210,10,8.426
I00699,44,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,206,9,7.3688
I00699,44,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,234,*,7.892
I00699,44,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,122,*,3.395
I00699,44,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,204,9,7.6223
I00699,44,RWJ,STOCKPORT NHS FOUNDATION TRUST,100,*,3.7422
I00699,44,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,141,*,4.4853
I00699,44,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,128,7,4.233
I00699,44,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,188,9,6.5899
I00699,44,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,194,8,7.2414
I00699,44,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,153,6,5.2496
I00699,44,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,214,8,7.8453
I00699,44,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,219,10,6.6088
I00699,44,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,150,7,5.2007
I00699,44,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,149,*,3.6478
I00699,44,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,150,*,5.4082
I00699,44,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,237,*,8.2204
I00699,44,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,106,7,3.6586
I00699,44,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,139,*,4.1137
I00699,44,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,166,10,5.678
I00699,44,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,233,*,7.4618
I00699,44,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,248,9,8.7881
I00699,45,R1F,ISLE OF WIGHT NHS TRUST,130,*,0.4717
I00699,45,R1H,BARTS HEALTH NHS TRUST,198,*,0.8323
I00699,45,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,102,*,0.4242
I00699,45,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,38,0,0.1912
I00699,45,RA3,WESTON AREA HEALTH NHS TRUST,21,0,0.1551
I00699,45,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,32,0,0.077
I00699,45,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,53,0,0.24
I00699,45,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,59,0,0.3484
I00699,45,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,67,*,0.215
I00699,45,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,71,*,0.4659
I00699,45,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,185,*,0.5492
I00699,45,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,32,0,0.1635
I00699,45,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,17,0,0.059
I00699,45,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,20,0,0.0511
I00699,45,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,41,0,0.2563
I00699,45,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,14,*,0.1282
I00699,45,RBK,WALSALL HEALTHCARE NHS TRUST,20,0,0.1889
I00699,45,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,43,*,0.2191
I00699,45,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,82,0,0.3468
I00699,45,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,21,0,0.1591
I00699,45,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,33,0,0.3712
I00699,45,RC1,BEDFORD HOSPITAL NHS TRUST,13,0,0.0899
I00699,45,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,99,*,0.3192
I00699,45,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,64,*,0.3361
I00699,45,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,19,0,0.069
I00699,45,RCF,AIREDALE NHS FOUNDATION TRUST,28,0,0.1815
I00699,45,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",18,0,0.0161
I00699,45,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,38,0,0.2764
I00699,45,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,31,0,0.081
I00699,45,RD8,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,21,0,0.181
I00699,45,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12,0,0.0913
I00699,45,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,37,0,0.1419
I00699,45,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,88,0,0.2894
I00699,45,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,29,0,0.2257
I00699,45,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,8,*,0.051
I00699,45,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,52,0,0.2143
I00699,45,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,26,0,0.114
I00699,45,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",66,*,0.3343
I00699,45,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,20,0,0.1382
I00699,45,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,30,0,0.2693
I00699,45,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,47,*,0.2318
I00699,45,RFW,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,75,0,0.3724
I00699,45,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,58,0,0.3046
I00699,45,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,15,0,0.1124
I00699,45,RGQ,IPSWICH HOSPITAL NHS TRUST,36,0,0.1638
I00699,45,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,24,0,0.0954
I00699,45,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,121,0,0.4177
I00699,45,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,101,*,0.6576
I00699,45,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,101,*,0.2437
I00699,45,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,73,0,0.3563
I00699,45,RHU,PORTSMOUTH HOSPITALS NHS TRUST,72,0,0.2775
I00699,45,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,34,0,0.097
I00699,45,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,157,0,0.9908
I00699,45,RJ2,LEWISHAM AND GREENWICH NHS TRUST,50,0,0.2144
I00699,45,RJ6,CROYDON HEALTH SERVICES NHS TRUST,129,0,0.4709
I00699,45,RJ7,ST GEORGE'S HEALTHCARE NHS FOUNDATION TRUST,134,0,0.364
I00699,45,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,27,0,0.1952
I00699,45,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,80,0,0.4794
I00699,45,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,22,0,0.1731
I00699,45,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,38,*,0.106
I00699,45,RJN,EAST CHESHIRE NHS TRUST,19,*,0.0753
I00699,45,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,24,0,0.0986
I00699,45,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,94,0,0.6366
I00699,45,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,20,0,0.0867
I00699,45,RK9,PLYMOUTH HOSPITALS NHS TRUST,59,0,0.1406
I00699,45,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,96,0,0.4129
I00699,45,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,76,0,0.2665
I00699,45,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,37,*,0.3432
I00699,45,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,44,0,0.14
I00699,45,RLQ,WYE VALLEY NHS TRUST,25,0,0.0227
I00699,45,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,22,0,0.0912
I00699,45,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,77,0,0.3977
I00699,45,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,28,*,0.0856
