INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,SITE_CODE,SITE_NAME,SHMI_VALUE,SHMI_BANDING,SPELLS,OBSERVED,EXPECTED,PO_LL,PO_UL,OD_LL,OD_UL,SITE_TYPE,NO_PROVIDERS_AT_SITE,SITE_OWNER,SITE_POSTCODE
I00699,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",RXPCP,"UNIVERSITY HOSPITAL OF NORTH DURHAM",1.1324,2,46105,1780,1570.0000,0.9238,1.0804,0.8575,1.1662,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DH1 5TW
I00699,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",RXPDU,"NOT PROVIDED",*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,TRUST,NOT PROVIDED
I00699,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",RJ611,"CROYDON UNIVERSITY HOSPITAL",0.9584,2,38320,1330,1390.0000,0.9191,1.0858,0.8566,1.1675,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CR7 7YE
I00699,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",RJ600,"NOT PROVIDED",*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,TRUST,NOT PROVIDED
I00699,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",RN707,"DARENT VALLEY HOSPITAL",1.0730,2,56760,1570,1460.0000,0.9211,1.0835,0.8569,1.1669,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,DA2 8DA
I00699,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",RN7QM,"QUEEN MARY'S HOSPITAL SIDCUP",*,*,1035,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DA14 6LT
I00699,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",RP5BA,"BASSETLAW HOSPITAL",1.0021,2,17825,660,655.0000,0.8837,1.1266,0.8483,1.1788,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,S81 0BD
I00699,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",RP5DR,"DONCASTER ROYAL INFIRMARY",1.0407,2,55295,2040,1960.0000,0.9317,1.0718,0.8588,1.1644,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DN2 5LT
I00699,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",RP5MM,"MONTAGU HOSPITAL",*,*,60,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,S64 0AZ
I00699,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",RP5RH,"ROTHERHAM DISTRICT HOSPITAL",*,*,330,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,S60 2UD
I00699,RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",.,"NOT PROVIDED",*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",RBD42,"BRIDPORT COMMUNITY HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DT6 5DR
I00699,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",RBD01,"DORSET COUNTY HOSPITAL",1.2033,1,29360,1130,935.0000,0.9021,1.1051,0.8529,1.1724,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DT1 2JY
I00699,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",RBD05,"WEYMOUTH COMMUNITY HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DT4 7TB
I00699,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",RWH01,"LISTER HOSPITAL",0.9961,2,64675,2175,2185.0000,0.9352,1.0679,0.8594,1.1636,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SG1 4AB
I00699,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",RWH04,"MOUNT VERNON CANCER CENTRE",0.5384,3,2285,160,300.0000,0.8308,1.1919,0.8315,1.2027,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HA6 2RN
I00699,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",RWH20,"QUEEN ELIZABETH I I HOSPITAL",*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,AL7 4HQ
I00699,RJN,"EAST CHESHIRE NHS TRUST",RJN71,"MACCLESFIELD DISTRICT GENERAL HOSPITAL",1.1282,2,19420,930,825.0000,0.8959,1.1123,0.8515,1.1745,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SK10 3BL
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",RVV02,"BUCKLAND HOSPITAL",*,*,90,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT17 0HD
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",RVVKC,"KENT & CANTERBURY HOSPITAL",0.8708,2,11740,235,270.0000,0.8228,1.2023,0.8285,1.2069,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT1 3NG
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",RVVP1,"ONE ASHFORD HOSPITAL",*,*,60,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,MULTIPLE,PRIVATE,TN24 0YS
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",RVVW1,"QUEEN ELIZABETH QUEEN MOTHER HOSPITAL - SPENCER WING",*,*,35,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT9 4AN
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",RVV09,"QUEEN ELIZABETH THE QUEEN MOTHER HOSPITAL",1.0875,2,42905,1970,1810.0000,0.9290,1.0747,0.8584,1.1650,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT9 4AN
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",RVV10,"QUEEN VICTORIA MEMORIAL HOSPITAL (HERNE BAY)",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT6 6EB
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",RVV03,"ROYAL VICTORIA HOSPITAL (FOLKESTONE)",*,*,90,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CT19 5BN
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",RVV01,"WILLIAM HARVEY HOSPITAL (ASHFORD)",1.1043,2,51455,1980,1790.0000,0.9286,1.0752,0.8583,1.1651,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN24 0LZ
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",5LM05,"NOT PROVIDED",*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",8G326,"NOT PROVIDED",*,*,755,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",AVQ,"NOT PROVIDED",*,*,65,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",XCH,"NOT PROVIDED",*,*,10,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",XSW,"NOT PROVIDED",*,*,160,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",XSWA,"NOT PROVIDED",*,*,20,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",.,"NOT PROVIDED",*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",RXR60,"ACCRINGTON VICTORIA HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB5 6AS
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",RXR78,"BLACKBURN BIRTH CENTRE",*,*,885,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB2 3NX
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",RXR10,"BURNLEY GENERAL HOSPITAL",0.7548,2,19190,35,50.0000,0.6159,1.5249,0.7294,1.3710,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,BB10 2PQ
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",RXR70,"CLITHEROE COMMUNITY HOSPITAL",*,*,55,15,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB7 4JX
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",RXR50,"PENDLE COMMUNITY HOSPITAL",*,*,20,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB9 9SZ
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",RXRE9,"ROSSENDALE PRIMARY CARE CENTRE",*,*,15,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB4 7PL
I00699,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",RXR20,"ROYAL BLACKBURN HOSPITAL",1.0521,2,60850,2720,2585.0000,0.9403,1.0623,0.8602,1.1626,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BB2 3HH
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDE83,"ALDEBURGH HOSPITAL",*,*,110,10,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,MULTIPLE,TRUST,IP15 5ES
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDE78,"BLUEBIRD LODGE",1.4173,2,210,15,10.0000,0.3368,2.2525,0.5575,1.7938,COMMUNITY HEALTH - NHS & INDEPENDENT,MULTIPLE,TRUST,IP3 9GJ
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDEP1,"CAPIO OAKS HOSPITAL",*,*,550,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO4 5XR
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDEE2,"CLACTON AND DISTRICT HOSPITAL",*,*,155,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO15 1LH
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDEE4,"COLCHESTER GENERAL HOSPITAL",1.1645,1,55465,2450,2105.0000,0.9340,1.0692,0.8592,1.1639,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CO4 5JL
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDEEV,"COLCHESTER PRIMARY CARE TREATMENT CENTRE",*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO4 5JR
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDEEB,"ESSEX COUNTY HOSPITAL",*,*,60,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CO3 3NB
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDE05,"FELIXSTOWE HOSPITAL",*,*,30,*,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,MULTIPLE,TRUST,IP11 7HJ
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDEEK,"HALSTEAD HOSPITAL",*,*,15,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO9 2DL
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDE03,"IPSWICH HOSPITAL",1.0724,2,25365,905,845.0000,0.8970,1.1110,0.8517,1.1741,ACUTE HOSPITAL - INDEPENDENT SPECIALIST,ONE,PRIVATE,IP4 5PD
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDE57,"ST ELIZABETH HOSPICE (HOSPICE AT HOME)",*,*,*,0,*,*,*,*,*,UNDETERMINED,MULTIPLE,TRUST,IP3 8LX
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDEEE,"THE FRYATT HOSPITAL AND MAYFLOWER MEDICAL CENTRE",*,*,20,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CO12 4EX
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RGQ02,"THE IPSWICH HOSPITAL NHS TRUST",1.1212,2,25935,1195,1065.0000,0.9080,1.0984,0.8543,1.1706,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,IP4 5PD
I00699,RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",RDEXX,"NOT PROVIDED",*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,TRUST,NOT PROVIDED
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",RXC03,"BEXHILL HOSPITAL",*,*,40,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN40 2DZ
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",NT413,"BMI - THE ESPERANCE HOSPITAL",*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,BN21 3BG
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",RXC01,"CONQUEST HOSPITAL",0.9640,2,35575,1175,1220.0000,0.9138,1.0917,0.8555,1.1689,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN37 7RD
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",RXC02,"EASTBOURNE DISTRICT GENERAL HOSPITAL",0.9741,2,25680,1415,1450.0000,0.9209,1.0838,0.8569,1.1670,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BN21 2UD
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",RXCLF,"FIRWOOD",*,*,25,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,BN22 9QJ
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",RXC42,"RYE MEMORIAL CARE CENTRE",*,*,60,10,*,*,*,*,*,UNDETERMINED,ONE,TRUST,TN31 7NJ
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",NT309,"SPIRE SUSSEX HOSPITAL",*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,TN37 7RE
I00699,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",RXC18,"UCKFIELD HOSPITAL",*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN22 5AW
I00699,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",RVR50,"EPSOM HOSPITAL",0.9846,2,22210,830,840.0000,0.8968,1.1112,0.8517,1.1741,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,KT18 7EG
I00699,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",RVRTC,"SOUTH WEST LONDON ELECTIVE ORTHOPAEDIC CENTRE",*,*,3840,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,KT18 7EG
I00699,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",RVR05,"ST HELIER HOSPITAL",1.0009,2,35995,1190,1185.0000,0.9127,1.0930,0.8553,1.1692,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SM5 1AA
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",RDU02,"FARNHAM HOSPITAL OUTPATIENTS DEPARTMENT",*,*,20,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GU9 9QL
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",RDU03,"FLEET HOSPITAL OUTPATIENTS DEPARTMENT",*,*,80,15,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,GU51 4LZ
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",RDU01,"FRIMLEY PARK HOSPITAL",0.9107,2,64560,1770,1945.0000,0.9314,1.0721,0.8588,1.1644,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GU16 7UJ
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",RDU52,"HEATHERWOOD HOSPITAL",*,*,2050,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SL5 8AA
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",RDU54,"ST MARK'S HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SL6 6DU
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",RDU68,"THE PRINCESS MARGARET HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,MULTIPLE,PRIVATE,SL4 3SJ
I00699,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",RDU50,"WEXHAM PARK HOSPITAL",0.9300,2,63565,1795,1930.0000,0.9312,1.0723,0.8587,1.1645,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SL2 4HL
I00699,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",RR738,"GATESHEAD & CARLISLE HAND SERVICE",*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CA1 2NS
I00699,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",RR7EN,"QUEEN ELIZABETH HOSPITAL",1.0508,2,33205,1485,1415.0000,0.9198,1.0850,0.8567,1.1673,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,NE9 6SX
I00699,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",RR7DH,"SOUTH TYNESIDE DISTRICT HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,NE34 0PL
I00699,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",RLT01,"GEORGE ELIOT HOSPITAL - ACUTE SERVICES",1.1577,2,23105,1095,950.0000,0.9026,1.1045,0.8531,1.1723,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CV10 7DJ
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",RTE01,"CHELTENHAM GENERAL HOSPITAL",0.9790,2,23665,1055,1075.0000,0.9085,1.0978,0.8544,1.1705,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL53 7AN
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",RTE23,"CIRENCESTER HOSPITAL",*,*,25,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL7 1UY
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",RTE03,"GLOUCESTERSHIRE ROYAL HOSPITAL",1.0856,2,66600,1955,1800.0000,0.9287,1.0750,0.8583,1.1651,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL1 3NN
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",RTE83,"HEREFORD COUNTY HOSPITAL",*,*,25,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,HR1 2ER
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",RTE26,"STROUD GENERAL HOSPITAL",*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL5 2HY
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",RTE27,"STROUD MATERNITY HOSPITAL",*,*,1145,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL5 2JB
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",RTE64,"TETBURY HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,GL8 8XB
I00699,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",RTE95,"TEWKESBURY COMMUNITY HOSPITAL",*,*,35,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,GL20 5QN
I00699,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",RN333,"CHIPPENHAM COMMUNITY HOSPITAL",*,*,90,*,10.0000,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SN15 2AJ
I00699,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",RN313,"SAVERNAKE HOSPITAL",1.1425,2,100,10,10.0000,0.2876,2.4499,0.5230,1.9121,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SN8 3HL
I00699,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",RN3G2,"SWINDON INTERMEDIATE CARE CENTRE (GWH)",0.3968,3,980,30,70.0000,0.6721,1.4253,0.7595,1.3166,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SN3 6BB
I00699,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",RN325,"THE GREAT WESTERN HOSPITAL",0.8812,2,62695,1695,1920.0000,0.9310,1.0725,0.8587,1.1645,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SN3 6BB
I00699,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",RN3C5,"WARMINSTER COMMUNITY HOSPITAL",*,*,70,10,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BA12 8QS
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ1A0,"BOROUGH KIDNEY TREATMENT CENTRE",*,*,30,0,*,*,*,*,*,ACUTE HOSPITAL - NHS SPECIALIST,ONE,TRUST,SE1 4AU
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ1A1,"CAMBERWELL DIAYSIS UNIT",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE5 9HW
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ1A3,"FOREST HILL DIALYSIS UNIT",*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,SE23 1HH
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ121,"GUY'S HOSPITAL",0.5683,3,19920,330,580.0000,0.8767,1.1350,0.8464,1.1815,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE1 9RT
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ128,"KING'S COLLEGE HOSPITAL (DENMARK HILL)",*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,SE5 9RS
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ1A2,"LANE FOX REMEO CENTRE",*,*,30,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,RH1 5GW
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ1A4,"NEW CROSS GATE DIALYSIS UNIT",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE14 6BL
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ144,"PULROSS COMMUNITY CENTRE",*,*,40,*,*,*,*,*,*,ACUTE HOSPITAL - NHS SPECIALIST,ONE,TRUST,SW9 8AE
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ122,"ST THOMAS' HOSPITAL",0.7538,3,73155,1100,1460.0000,0.9211,1.0835,0.8570,1.1669,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SE1 7EH
I00699,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",RJ137,"TUNBRIDGE WELLS KIDNEY TREATMENT CENTRE",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TN4 9TF
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",RN542,"ANDOVER WAR MEMORIAL HOSPITAL",*,*,185,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SP10 3LB
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",RN506,"BASINGSTOKE AND NORTH HAMPSHIRE HOSPITAL",1.0399,2,34705,1010,970.0000,0.9037,1.1033,0.8533,1.1719,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,RG24 9NA
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",RN525,"FIRVALE",*,*,150,0,*,*,*,*,*,RESIDENTIAL SOCIAL CARE,ONE,TRUST,RG24 9SE
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",RN5T1,"NORTH HAMPSHIRE HOSPITALS NHS TRUST TREATMENT CENTRE",*,*,900,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,RG24 9NA
I00699,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",RN541,"ROYAL HAMPSHIRE COUNTY HOSPITAL",1.0289,2,25785,1050,1020.0000,0.9061,1.1005,0.8539,1.1712,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SO22 5DG
