INDICATOR_CODE,DIAGNOSIS_GROUP,PREDICTOR,PARAMETER_ESTIMATE,STANDARD_ERROR,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE
I00699,34,AGE_GROUP_17,16.1367,436.8414,0.0014,1,0.9705
I00699,34,AGE_GROUP_18,16.4328,436.8414,0.0014,1,0.97
I00699,34,AGE_GROUP_19,16.6449,436.8414,0.0015,1,0.9696
I00699,34,AGE_GROUP_20,17.0307,436.8414,0.0015,1,0.9689
I00699,34,AGE_GROUP_21,0,,,0,
I00699,34,CHARLSON_INDEX_1,0,,,0,
I00699,34,CHARLSON_INDEX_2,-0.2946,0.2247,1.7193,1,0.1898
I00699,34,CHARLSON_INDEX_3,1.4361,0.1151,155.6244,1,0
I00699,34,GENDER_1,0,,,0,
I00699,34,GENDER_2,-0.0269,0.0775,0.1201,1,0.729
I00699,34,GENDER_3,0,,,0,
I00699,34,Intercept,-20.9903,436.8414,0.0023,1,0.9617
I00699,34,YEAR_INDEX_1,0,,,0,
I00699,34,YEAR_INDEX_2,0.2984,0.0986,9.1583,1,0.0025
I00699,34,YEAR_INDEX_3,0.373,0.0963,14.9948,1,0.0001
I00699,35,ADMIMETH_1,-1.116,0.1499,55.4282,1,0
I00699,35,ADMIMETH_2,0,,,0,
I00699,35,ADMIMETH_3,0,,,0,
I00699,35,AGE_GROUP_1,-10.0208,458.9246,0.0005,1,0.9826
I00699,35,AGE_GROUP_2,-10.2126,126.9272,0.0065,1,0.9359
I00699,35,AGE_GROUP_3,-1.0788,1.0203,1.1178,1,0.2904
I00699,35,AGE_GROUP_4,-0.8377,0.6115,1.8767,1,0.1707
I00699,35,AGE_GROUP_5,-1.7465,0.6113,8.163,1,0.0043
I00699,35,AGE_GROUP_6,0,,,0,
I00699,35,AGE_GROUP_7,-0.2657,0.3517,0.5707,1,0.45
I00699,35,AGE_GROUP_8,0.4335,0.293,2.1882,1,0.1391
I00699,35,AGE_GROUP_9,0.7621,0.2786,7.4828,1,0.0062
I00699,35,AGE_GROUP_10,0.8018,0.2664,9.0578,1,0.0026
I00699,35,AGE_GROUP_11,1.094,0.2409,20.6274,1,0
I00699,35,AGE_GROUP_12,1.3338,0.2264,34.7062,1,0
I00699,35,AGE_GROUP_13,1.3708,0.2253,37.0091,1,0
I00699,35,AGE_GROUP_14,2.0063,0.2166,85.8152,1,0
I00699,35,AGE_GROUP_15,2.1886,0.2141,104.5025,1,0
I00699,35,AGE_GROUP_16,2.4949,0.2122,138.2395,1,0
I00699,35,AGE_GROUP_17,2.6406,0.2115,155.8817,1,0
I00699,35,AGE_GROUP_18,2.9341,0.2103,194.5709,1,0
I00699,35,AGE_GROUP_19,3.3482,0.2114,250.8946,1,0
I00699,35,AGE_GROUP_20,3.701,0.217,291.002,1,0
I00699,35,AGE_GROUP_21,0,,,0,
I00699,35,CHARLSON_INDEX_1,0,,,0,
I00699,35,CHARLSON_INDEX_2,0.3068,0.0916,11.217,1,0.0008
I00699,35,CHARLSON_INDEX_3,1.2299,0.0602,416.8878,1,0
I00699,35,GENDER_1,0,,,0,
I00699,35,GENDER_2,0.1341,0.0423,10.0344,1,0.0015
I00699,35,GENDER_3,0,,,0,
I00699,35,Intercept,-6.2178,0.2045,924.4531,1,0
I00699,35,YEAR_INDEX_1,0,,,0,
I00699,35,YEAR_INDEX_2,0.0913,0.0494,3.4092,1,0.0648
I00699,35,YEAR_INDEX_3,0.1068,0.0515,4.304,1,0.038
I00699,36,ADMIMETH_1,-3.0902,0.2228,192.3557,1,0
I00699,36,ADMIMETH_2,0,,,0,
I00699,36,ADMIMETH_3,0,,,0,
I00699,36,AGE_GROUP_1,-2.4846,0.7136,12.1228,1,0.0005
I00699,36,AGE_GROUP_2,-3.5862,0.7124,25.3409,1,0
I00699,36,AGE_GROUP_3,-14.3341,223.17,0.0041,1,0.9488
I00699,36,AGE_GROUP_4,-14.3818,219.2134,0.0043,1,0.9477
I00699,36,AGE_GROUP_5,-2.7471,0.5819,22.2865,1,0
I00699,36,AGE_GROUP_6,-3.0268,0.5819,27.0543,1,0
I00699,36,AGE_GROUP_7,-2.238,0.3847,33.845,1,0
I00699,36,AGE_GROUP_8,-2.1023,0.3606,33.9969,1,0
I00699,36,AGE_GROUP_9,-1.853,0.3235,32.8136,1,0
I00699,36,AGE_GROUP_10,-1.5102,0.2584,34.1681,1,0
I00699,36,AGE_GROUP_11,-1.6475,0.2441,45.5694,1,0
I00699,36,AGE_GROUP_12,-1.0293,0.164,39.3716,1,0
I00699,36,AGE_GROUP_13,-0.7357,0.1392,27.9391,1,0
I00699,36,AGE_GROUP_14,-0.3526,0.1108,10.1205,1,0.0015
I00699,36,AGE_GROUP_15,-0.1478,0.0942,2.4631,1,0.1165
I00699,36,AGE_GROUP_16,-0.0294,0.0852,0.1195,1,0.7296
I00699,36,AGE_GROUP_17,0,,,0,
I00699,36,AGE_GROUP_18,0.2576,0.0726,12.5977,1,0.0004
I00699,36,AGE_GROUP_19,0.6769,0.0713,90.1459,1,0
I00699,36,AGE_GROUP_20,0.8923,0.081,121.3768,1,0
I00699,36,AGE_GROUP_21,0,,,0,
I00699,36,CHARLSON_INDEX_1,0,,,0,
I00699,36,CHARLSON_INDEX_2,0.1021,0.0955,1.1417,1,0.2853
I00699,36,CHARLSON_INDEX_3,1.0776,0.0823,171.3536,1,0
I00699,36,GENDER_1,0.0336,0.0431,0.6064,1,0.4361
I00699,36,GENDER_2,0,,,0,
I00699,36,GENDER_3,0,,,0,
I00699,36,Intercept,-3.7764,0.0997,1434.9053,1,0
I00699,36,YEAR_INDEX_1,0,,,0,
I00699,36,YEAR_INDEX_2,-0.0683,0.0523,1.7032,1,0.1919
I00699,36,YEAR_INDEX_3,0.0008,0.0514,0.0002,1,0.9882
I00699,37,ADMIMETH_1,-0.7739,0.1158,44.63,1,0
I00699,37,ADMIMETH_2,0,,,0,
I00699,37,ADMIMETH_3,0,,,0,
I00699,37,AGE_GROUP_1,-1.5694,0.337,21.6856,1,0
I00699,37,AGE_GROUP_2,-2.3907,0.4496,28.2688,1,0
I00699,37,AGE_GROUP_3,-2.5396,0.5797,19.1902,1,0
I00699,37,AGE_GROUP_4,-3.2318,1.0016,10.41,1,0.0013
I00699,37,AGE_GROUP_5,-3.0109,0.579,27.0445,1,0
I00699,37,AGE_GROUP_6,-3.227,0.5014,41.4275,1,0
I00699,37,AGE_GROUP_7,-2.779,0.3555,61.1229,1,0
I00699,37,AGE_GROUP_8,-2.6758,0.3182,70.6996,1,0
I00699,37,AGE_GROUP_9,-1.8261,0.1955,87.2352,1,0
I00699,37,AGE_GROUP_10,-1.6108,0.1578,104.2509,1,0
I00699,37,AGE_GROUP_11,-1.222,0.1065,131.7182,1,0
I00699,37,AGE_GROUP_12,-0.9846,0.0826,142.0767,1,0
I00699,37,AGE_GROUP_13,-0.8332,0.0674,152.6932,1,0
I00699,37,AGE_GROUP_14,-0.6684,0.0576,134.715,1,0
I00699,37,AGE_GROUP_15,-0.549,0.048,130.7696,1,0
I00699,37,AGE_GROUP_16,-0.3443,0.0419,67.5756,1,0
I00699,37,AGE_GROUP_17,-0.2602,0.0384,45.9576,1,0
I00699,37,AGE_GROUP_18,0,,,0,
I00699,37,AGE_GROUP_19,0.3201,0.0335,91.5556,1,0
I00699,37,AGE_GROUP_20,0.7566,0.0336,505.7985,1,0
I00699,37,AGE_GROUP_21,0,,,0,
I00699,37,CHARLSON_INDEX_1,0,,,0,
I00699,37,CHARLSON_INDEX_2,0.2102,0.047,20.0228,1,0
I00699,37,CHARLSON_INDEX_3,1.0537,0.0322,1071.1944,1,0
I00699,37,GENDER_1,0.0415,0.0217,3.6632,1,0.0556
I00699,37,GENDER_2,0,,,0,
I00699,37,GENDER_3,0,,,0,
I00699,37,Intercept,-3.195,0.0409,6103.3683,1,0
I00699,37,YEAR_INDEX_1,0,,,0,
I00699,37,YEAR_INDEX_2,0.058,0.0258,5.0724,1,0.0243
I00699,37,YEAR_INDEX_3,0.1564,0.0258,36.8642,1,0
I00699,38,ADMIMETH_1,-1.9604,0.0873,504.3713,1,0
I00699,38,ADMIMETH_2,0,,,0,
I00699,38,ADMIMETH_3,0,,,0,
I00699,38,AGE_GROUP_1,0,,,0,
I00699,38,AGE_GROUP_2,-0.0412,0.3517,0.0137,1,0.9068
I00699,38,AGE_GROUP_3,0.8208,0.3679,4.9766,1,0.0257
I00699,38,AGE_GROUP_4,0.4359,0.4738,0.8466,1,0.3575
I00699,38,AGE_GROUP_5,1.2522,0.3396,13.5931,1,0.0002
I00699,38,AGE_GROUP_6,1.0274,0.3685,7.7718,1,0.0053
I00699,38,AGE_GROUP_7,0.6957,0.3869,3.2336,1,0.0721
I00699,38,AGE_GROUP_8,0.9756,0.3101,9.9003,1,0.0017
I00699,38,AGE_GROUP_9,1.3964,0.2612,28.5802,1,0
I00699,38,AGE_GROUP_10,1.5003,0.2349,40.7902,1,0
I00699,38,AGE_GROUP_11,1.8441,0.1953,89.1132,1,0
I00699,38,AGE_GROUP_12,2.0238,0.1833,121.8926,1,0
I00699,38,AGE_GROUP_13,2.2108,0.1755,158.6734,1,0
I00699,38,AGE_GROUP_14,2.611,0.1689,239.0355,1,0
I00699,38,AGE_GROUP_15,2.7851,0.1653,283.9243,1,0
I00699,38,AGE_GROUP_16,2.8247,0.1647,294.2816,1,0
I00699,38,AGE_GROUP_17,2.9945,0.1641,333.0241,1,0
I00699,38,AGE_GROUP_18,3.2083,0.1639,382.9933,1,0
I00699,38,AGE_GROUP_19,3.5037,0.1647,452.6658,1,0
I00699,38,AGE_GROUP_20,3.7364,0.1679,495.2612,1,0
I00699,38,AGE_GROUP_21,0,,,0,
I00699,38,CHARLSON_INDEX_1,0,,,0,
I00699,38,CHARLSON_INDEX_2,0.2345,0.0705,11.0575,1,0.0009
I00699,38,CHARLSON_INDEX_3,1.1785,0.0501,552.964,1,0
I00699,38,GENDER_1,0.2202,0.0346,40.4228,1,0
I00699,38,GENDER_2,0,,,0,
I00699,38,GENDER_3,0,,,0,
I00699,38,Intercept,-6.2415,0.156,1601.6236,1,0
I00699,38,YEAR_INDEX_1,0,,,0,
I00699,38,YEAR_INDEX_2,0.1152,0.0414,7.7434,1,0.0054
I00699,38,YEAR_INDEX_3,0.1571,0.0423,13.8118,1,0.0002
I00699,39,ADMIMETH_1,-1.2266,0.0648,358.4192,1,0
I00699,39,ADMIMETH_2,0,,,0,
I00699,39,ADMIMETH_3,0,,,0,
I00699,39,AGE_GROUP_1,-1.8548,0.5803,10.2171,1,0.0014
I00699,39,AGE_GROUP_2,-2.7869,0.5022,30.7983,1,0
I00699,39,AGE_GROUP_3,-1.9258,0.4112,21.9366,1,0
I00699,39,AGE_GROUP_4,-1.9897,0.45,19.5546,1,0
I00699,39,AGE_GROUP_5,-2.4581,0.5023,23.9473,1,0
I00699,39,AGE_GROUP_6,-3.1727,0.708,20.0796,1,0
I00699,39,AGE_GROUP_7,-2.1577,0.3808,32.1132,1,0
I00699,39,AGE_GROUP_8,-1.3437,0.228,34.7442,1,0
I00699,39,AGE_GROUP_9,-1.4957,0.2128,49.3986,1,0
I00699,39,AGE_GROUP_10,-1.2812,0.1673,58.6401,1,0
I00699,39,AGE_GROUP_11,-0.994,0.1241,64.1133,1,0
I00699,39,AGE_GROUP_12,-0.524,0.0958,29.9139,1,0
I00699,39,AGE_GROUP_13,-0.3019,0.0809,13.9125,1,0.0002
I00699,39,AGE_GROUP_14,-0.1371,0.0683,4.0326,1,0.0446
I00699,39,AGE_GROUP_15,-0.1201,0.0583,4.2495,1,0.0393
I00699,39,AGE_GROUP_16,-0.0997,0.0531,3.5227,1,0.0605
I00699,39,AGE_GROUP_17,-0.1744,0.0509,11.738,1,0.0006
I00699,39,AGE_GROUP_18,0,,,0,
I00699,39,AGE_GROUP_19,0.3078,0.0453,46.2025,1,0
I00699,39,AGE_GROUP_20,0.6475,0.0468,191.1092,1,0
I00699,39,AGE_GROUP_21,0,,,0,
I00699,39,CHARLSON_INDEX_1,0,,,0,
I00699,39,CHARLSON_INDEX_2,0.2634,0.0613,18.4432,1,0
I00699,39,CHARLSON_INDEX_3,1.1853,0.0421,792.1624,1,0
I00699,39,GENDER_1,0.2218,0.0279,63.4369,1,0
I00699,39,GENDER_2,0,,,0,
I00699,39,GENDER_3,0,,,0,
I00699,39,Intercept,-4.1007,0.055,5563.068,1,0
I00699,39,YEAR_INDEX_1,0,,,0,
I00699,39,YEAR_INDEX_2,0.0971,0.0336,8.3291,1,0.0039
I00699,39,YEAR_INDEX_3,0.1317,0.0339,15.1404,1,0.0001
I00699,40,ADMIMETH_1,-0.5419,0.2549,4.5179,1,0.0335
I00699,40,ADMIMETH_2,0,,,0,
I00699,40,ADMIMETH_3,0,,,0,
I00699,40,AGE_GROUP_1,-13.2805,930.353,0.0002,1,0.9886
I00699,40,AGE_GROUP_2,0,,,0,
I00699,40,AGE_GROUP_3,-13.7057,482.7195,0.0008,1,0.9773
I00699,40,AGE_GROUP_4,-13.5744,620.9771,0.0005,1,0.9826
I00699,40,AGE_GROUP_5,-0.2179,1.0813,0.0406,1,0.8403
I00699,40,AGE_GROUP_6,1.0124,0.8197,1.5254,1,0.2168
I00699,40,AGE_GROUP_7,0.3331,1.0829,0.0947,1,0.7583
I00699,40,AGE_GROUP_8,0.3892,1.0827,0.1292,1,0.7192
I00699,40,AGE_GROUP_9,1.1641,0.71,2.688,1,0.1011
I00699,40,AGE_GROUP_10,1.2887,0.6484,3.9499,1,0.0469
I00699,40,AGE_GROUP_11,1.4164,0.5801,5.9614,1,0.0146
I00699,40,AGE_GROUP_12,1.8235,0.5024,13.1766,1,0.0003
I00699,40,AGE_GROUP_13,2.0842,0.4736,19.3691,1,0
I00699,40,AGE_GROUP_14,2.0249,0.4674,18.7689,1,0
I00699,40,AGE_GROUP_15,2.6389,0.436,36.6337,1,0
I00699,40,AGE_GROUP_16,2.7305,0.4344,39.5103,1,0
I00699,40,AGE_GROUP_17,2.7953,0.4452,39.4168,1,0
I00699,40,AGE_GROUP_18,3.6719,0.4371,70.5691,1,0
I00699,40,AGE_GROUP_19,4.2868,0.4498,90.8331,1,0
I00699,40,AGE_GROUP_20,4.7938,0.4823,98.7869,1,0
I00699,40,AGE_GROUP_21,0,,,0,
I00699,40,CHARLSON_INDEX_1,0,,,0,
I00699,40,CHARLSON_INDEX_2,-0.0718,0.3183,0.0509,1,0.8216
I00699,40,CHARLSON_INDEX_3,0.4118,0.1877,4.8156,1,0.0282
I00699,40,GENDER_1,0.0262,0.1197,0.0479,1,0.8268
I00699,40,GENDER_2,0,,,0,
I00699,40,GENDER_3,0,,,0,
I00699,40,Intercept,-6.8421,0.4582,222.9835,1,0
I00699,40,YEAR_INDEX_1,0,,,0,
I00699,40,YEAR_INDEX_2,0.2258,0.1651,1.8708,1,0.1714
I00699,40,YEAR_INDEX_3,0.7458,0.1494,24.9053,1,0
I00699,41,ADMIMETH_1,-1.1617,0.1472,62.2807,1,0
I00699,41,ADMIMETH_2,0,,,0,
I00699,41,ADMIMETH_3,0,,,0,
I00699,41,AGE_GROUP_1,1.1059,0.4857,5.1854,1,0.0228
I00699,41,AGE_GROUP_2,-0.2288,0.5083,0.2026,1,0.6527
I00699,41,AGE_GROUP_3,0,,,0,
I00699,41,AGE_GROUP_4,-0.6734,0.6512,1.0693,1,0.3011
I00699,41,AGE_GROUP_5,0.0465,0.5401,0.0074,1,0.9314
I00699,41,AGE_GROUP_6,0.2434,0.4655,0.2734,1,0.6011
I00699,41,AGE_GROUP_7,-0.1765,0.5082,0.1205,1,0.7284
I00699,41,AGE_GROUP_8,0.6793,0.4041,2.826,1,0.0927
I00699,41,AGE_GROUP_9,0.927,0.4274,4.7038,1,0.0301
I00699,41,AGE_GROUP_10,0.9934,0.4052,6.0113,1,0.0142
I00699,41,AGE_GROUP_11,1.4263,0.375,14.4666,1,0.0001
I00699,41,AGE_GROUP_12,1.6842,0.3591,21.9954,1,0
I00699,41,AGE_GROUP_13,2.0292,0.3482,33.957,1,0
I00699,41,AGE_GROUP_14,2.6355,0.3369,61.2086,1,0
I00699,41,AGE_GROUP_15,2.8,0.3298,72.0816,1,0
I00699,41,AGE_GROUP_16,2.7991,0.3292,72.2997,1,0
I00699,41,AGE_GROUP_17,3.0526,0.3245,88.477,1,0
I00699,41,AGE_GROUP_18,3.1939,0.3246,96.7988,1,0
I00699,41,AGE_GROUP_19,3.3095,0.3295,100.8624,1,0
I00699,41,AGE_GROUP_20,3.8545,0.333,133.9587,1,0
I00699,41,AGE_GROUP_21,0,,,0,
I00699,41,CHARLSON_INDEX_1,0,,,0,
I00699,41,CHARLSON_INDEX_2,0.6288,0.1598,15.4731,1,0.0001
I00699,41,CHARLSON_INDEX_3,2.0079,0.1142,309.2107,1,0
I00699,41,GENDER_1,0,,,0,
I00699,41,GENDER_2,-0.1025,0.0775,1.7512,1,0.1857
I00699,41,GENDER_3,0,,,0,
I00699,41,Intercept,-7.2364,0.3112,540.6334,1,0
I00699,41,YEAR_INDEX_1,0,,,0,
I00699,41,YEAR_INDEX_2,0.1399,0.0945,2.1928,1,0.1387
I00699,41,YEAR_INDEX_3,0.1244,0.095,1.7156,1,0.1903
I00699,42,ADMIMETH_1,-0.174,0.1232,1.9964,1,0.1577
I00699,42,ADMIMETH_2,0,,,0,
I00699,42,ADMIMETH_3,0,,,0,
I00699,42,AGE_GROUP_1,-13.0509,1417.8646,0.0001,1,0.9927
I00699,42,AGE_GROUP_2,-13.1098,326.233,0.0016,1,0.9679
I00699,42,AGE_GROUP_3,-13.1377,232.1529,0.0032,1,0.9549
I00699,42,AGE_GROUP_4,-13.1399,147.8742,0.0079,1,0.9292
I00699,42,AGE_GROUP_5,-13.137,125.4217,0.011,1,0.9166
I00699,42,AGE_GROUP_6,-13.1153,118.898,0.0122,1,0.9122
I00699,42,AGE_GROUP_7,-13.1215,112.1859,0.0137,1,0.9069
I00699,42,AGE_GROUP_8,-2.5599,0.5807,19.4348,1,0
I00699,42,AGE_GROUP_9,-3.6635,1.0019,13.3702,1,0.0003
I00699,42,AGE_GROUP_10,-2.5951,0.5806,19.9746,1,0
I00699,42,AGE_GROUP_11,-1.557,0.2822,30.4492,1,0
I00699,42,AGE_GROUP_12,-1.5593,0.2224,49.147,1,0
I00699,42,AGE_GROUP_13,-1.2107,0.1537,62.0816,1,0
I00699,42,AGE_GROUP_14,-1.0318,0.1124,84.288,1,0
I00699,42,AGE_GROUP_15,-0.6847,0.0692,97.9479,1,0
I00699,42,AGE_GROUP_16,-0.5185,0.0471,121.0886,1,0
I00699,42,AGE_GROUP_17,-0.3648,0.0357,104.6617,1,0
I00699,42,AGE_GROUP_18,-0.2054,0.0291,49.7116,1,0
I00699,42,AGE_GROUP_19,0,,,0,
I00699,42,AGE_GROUP_20,0.3281,0.0265,153.5717,1,0
I00699,42,AGE_GROUP_21,0,,,0,
I00699,42,CHARLSON_INDEX_1,0,,,0,
I00699,42,CHARLSON_INDEX_2,0.0203,0.0387,0.2739,1,0.6007
I00699,42,CHARLSON_INDEX_3,0.3098,0.0249,154.4113,1,0
I00699,42,GENDER_1,0.1636,0.0207,62.4102,1,0
I00699,42,GENDER_2,0,,,0,
I00699,42,GENDER_3,0,,,0,
I00699,42,Intercept,-2.1639,0.0313,4766.9509,1,0
I00699,42,YEAR_INDEX_1,0,,,0,
I00699,42,YEAR_INDEX_2,-0.0012,0.0243,0.0023,1,0.9622
I00699,42,YEAR_INDEX_3,-0.0223,0.0248,0.812,1,0.3675
I00699,43,ADMIMETH_1,-0.7883,0.3561,4.9,1,0.0269
I00699,43,ADMIMETH_2,0,,,0,
I00699,43,ADMIMETH_3,0,,,0,
I00699,43,AGE_GROUP_1,-12.5795,770.5133,0.0003,1,0.987
I00699,43,AGE_GROUP_2,-12.5352,693.2487,0.0003,1,0.9856
I00699,43,AGE_GROUP_3,-12.66,466.95,0.0007,1,0.9784
I00699,43,AGE_GROUP_4,-13.0037,178.7645,0.0053,1,0.942
I00699,43,AGE_GROUP_5,-3.6644,1.0048,13.2996,1,0.0003
I00699,43,AGE_GROUP_6,-2.9273,0.7138,16.8189,1,0
I00699,43,AGE_GROUP_7,-1.0716,0.268,15.9823,1,0.0001
I00699,43,AGE_GROUP_8,-0.3982,0.185,4.6338,1,0.0313
I00699,43,AGE_GROUP_9,-0.2483,0.1623,2.3403,1,0.1261
I00699,43,AGE_GROUP_10,-0.2947,0.157,3.5257,1,0.0604
I00699,43,AGE_GROUP_11,0,,,0,
I00699,43,AGE_GROUP_12,0.2672,0.1303,4.2038,1,0.0403
I00699,43,AGE_GROUP_13,0.2339,0.1376,2.8894,1,0.0892
I00699,43,AGE_GROUP_14,0.5841,0.1357,18.5281,1,0
I00699,43,AGE_GROUP_15,0.8745,0.1323,43.7072,1,0
I00699,43,AGE_GROUP_16,0.8425,0.1409,35.7738,1,0
I00699,43,AGE_GROUP_17,0.9672,0.1495,41.8657,1,0
I00699,43,AGE_GROUP_18,1.0852,0.1553,48.8474,1,0
I00699,43,AGE_GROUP_19,1.5368,0.1507,104.0346,1,0
I00699,43,AGE_GROUP_20,1.6152,0.1708,89.4256,1,0
I00699,43,AGE_GROUP_21,0,,,0,
I00699,43,CHARLSON_INDEX_1,0,,,0,
I00699,43,CHARLSON_INDEX_2,0.1742,0.0929,3.5146,1,0.0608
I00699,43,CHARLSON_INDEX_3,1.1489,0.0704,266.5047,1,0
I00699,43,GENDER_1,0,,,0,
I00699,43,GENDER_2,-0.2911,0.0645,20.3457,1,0
I00699,43,GENDER_3,0,,,0,
I00699,43,Intercept,-5.5997,0.1101,2586.1962,1,0
I00699,43,YEAR_INDEX_1,0,,,0,
I00699,43,YEAR_INDEX_2,0.1613,0.0748,4.6487,1,0.0311
I00699,43,YEAR_INDEX_3,0.1885,0.074,6.4919,1,0.0108
I00699,44,ADMIMETH_1,0.3125,0.2765,1.2779,1,0.2583
I00699,44,ADMIMETH_2,0,,,0,
I00699,44,ADMIMETH_3,0,,,0,
I00699,44,AGE_GROUP_1,-13.5974,2907.2411,0,1,0.9963
I00699,44,AGE_GROUP_2,-13.6484,1069.1497,0.0002,1,0.9898
I00699,44,AGE_GROUP_3,-13.6301,615.0913,0.0005,1,0.9823
I00699,44,AGE_GROUP_4,-13.6555,307.2433,0.002,1,0.9645
I00699,44,AGE_GROUP_5,-13.6507,208.1625,0.0043,1,0.9477
I00699,44,AGE_GROUP_6,-3.0978,1.0036,9.5272,1,0.002
I00699,44,AGE_GROUP_7,-3.1273,1.0035,9.7124,1,0.0018
I00699,44,AGE_GROUP_8,-3.1502,1.0033,9.8578,1,0.0017
I00699,44,AGE_GROUP_9,-2.4916,0.7115,12.2643,1,0.0005
I00699,44,AGE_GROUP_10,-1.3525,0.3853,12.3189,1,0.0004
I00699,44,AGE_GROUP_11,-0.8664,0.2523,11.793,1,0.0006
I00699,44,AGE_GROUP_12,-1.0923,0.2447,19.9232,1,0
I00699,44,AGE_GROUP_13,-0.5494,0.1702,10.4205,1,0.0012
I00699,44,AGE_GROUP_14,-0.2274,0.1377,2.7293,1,0.0985
I00699,44,AGE_GROUP_15,-0.3763,0.1215,9.5943,1,0.002
I00699,44,AGE_GROUP_16,-0.2161,0.1002,4.6533,1,0.031
I00699,44,AGE_GROUP_17,-0.4328,0.097,19.9259,1,0
I00699,44,AGE_GROUP_18,-0.1451,0.0826,3.087,1,0.0789
I00699,44,AGE_GROUP_19,0,,,0,
I00699,44,AGE_GROUP_20,0.3322,0.0781,18.105,1,0
I00699,44,AGE_GROUP_21,0,,,0,
I00699,44,CHARLSON_INDEX_1,0,,,0,
I00699,44,CHARLSON_INDEX_2,0.3437,0.1058,10.5486,1,0.0012
I00699,44,CHARLSON_INDEX_3,1.0765,0.0728,218.9339,1,0
I00699,44,GENDER_1,0.218,0.0532,16.7985,1,0
I00699,44,GENDER_2,0,,,0,
I00699,44,GENDER_3,0,,,0,
I00699,44,Intercept,-4.1482,0.095,1905.691,1,0
I00699,44,YEAR_INDEX_1,0,,,0,
I00699,44,YEAR_INDEX_2,0.065,0.0655,0.9866,1,0.3206
I00699,44,YEAR_INDEX_3,0.1499,0.0641,5.4648,1,0.0194
I00699,45,ADMIMETH_1,-0.7251,0.7232,1.0052,1,0.316
I00699,45,ADMIMETH_2,0,,,0,
I00699,45,ADMIMETH_3,0,,,0,
I00699,45,AGE_GROUP_1,16.5143,673.4731,0.0006,1,0.9804
I00699,45,AGE_GROUP_2,-0.3185,2249.3519,0,1,0.9999
I00699,45,AGE_GROUP_3,-0.4546,1944.5569,0,1,0.9998
I00699,45,AGE_GROUP_4,-0.6889,1301.4611,0,1,0.9996
I00699,45,AGE_GROUP_5,0,,,0,
I00699,45,AGE_GROUP_6,14.0178,673.4731,0.0004,1,0.9834
I00699,45,AGE_GROUP_7,14.0701,673.4731,0.0004,1,0.9833
I00699,45,AGE_GROUP_8,15.1512,673.4726,0.0005,1,0.9821
I00699,45,AGE_GROUP_9,14.8359,673.4728,0.0005,1,0.9824
I00699,45,AGE_GROUP_10,15.6372,673.4726,0.0005,1,0.9815
I00699,45,AGE_GROUP_11,15.6571,673.4725,0.0005,1,0.9815
I00699,45,AGE_GROUP_12,16.3488,673.4725,0.0006,1,0.9806
I00699,45,AGE_GROUP_13,15.6918,673.4726,0.0005,1,0.9814
I00699,45,AGE_GROUP_14,16.1688,673.4725,0.0006,1,0.9808
I00699,45,AGE_GROUP_15,16.0693,673.4725,0.0006,1,0.981
I00699,45,AGE_GROUP_16,16.7937,673.4725,0.0006,1,0.9801
I00699,45,AGE_GROUP_17,16.5979,673.4725,0.0006,1,0.9803
I00699,45,AGE_GROUP_18,16.5668,673.4725,0.0006,1,0.9804
I00699,45,AGE_GROUP_19,15.9716,673.4725,0.0006,1,0.9811
I00699,45,AGE_GROUP_20,16.9931,673.4725,0.0006,1,0.9799
I00699,45,AGE_GROUP_21,0,,,0,
I00699,45,CHARLSON_INDEX_1,0,,,0,
I00699,45,CHARLSON_INDEX_2,0.2332,0.3549,0.4318,1,0.5111
I00699,45,CHARLSON_INDEX_3,1.3919,0.2529,30.2945,1,0
I00699,45,GENDER_1,0.2166,0.2022,1.1479,1,0.284
I00699,45,GENDER_2,0,,,0,
I00699,45,GENDER_3,0,,,0,
I00699,45,Intercept,-21.598,673.4724,0.001,1,0.9744
I00699,45,YEAR_INDEX_1,0,,,0,
I00699,45,YEAR_INDEX_2,0.199,0.2415,0.6788,1,0.41
I00699,45,YEAR_INDEX_3,0.0751,0.2511,0.0894,1,0.7649
I00699,46,ADMIMETH_1,-0.7002,0.1754,15.9436,1,0.0001
I00699,46,ADMIMETH_2,0,,,0,
I00699,46,ADMIMETH_3,0,,,0,
I00699,46,AGE_GROUP_1,0,,,0,
I00699,46,AGE_GROUP_2,0.1865,0.2936,0.4036,1,0.5252
I00699,46,AGE_GROUP_3,-0.9071,0.5187,3.0578,1,0.0804
I00699,46,AGE_GROUP_4,-0.3146,0.4034,0.6084,1,0.4354
I00699,46,AGE_GROUP_5,0.1521,0.2741,0.3077,1,0.5791
I00699,46,AGE_GROUP_6,-0.7951,0.3799,4.38,1,0.0364
I00699,46,AGE_GROUP_7,-0.4431,0.3013,2.1626,1,0.1414
I00699,46,AGE_GROUP_8,-0.1553,0.2683,0.3352,1,0.5626
I00699,46,AGE_GROUP_9,0.3868,0.2409,2.5787,1,0.1083
I00699,46,AGE_GROUP_10,0.869,0.2199,15.6132,1,0.0001
I00699,46,AGE_GROUP_11,0.9032,0.2095,18.5894,1,0
I00699,46,AGE_GROUP_12,1.11,0.1931,33.0542,1,0
I00699,46,AGE_GROUP_13,1.4296,0.1808,62.5382,1,0
