INDICATOR_CODE,DIAGNOSIS_GROUP,PROVIDER_CODE,PROVIDER_NAME,SPELLS,OBSERVED,EXPECTED
I00699,17,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",57,*,1.4894
I00699,17,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",205,6,5.3211
I00699,17,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",165,*,5.0331
I00699,17,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",118,*,7.0903
I00699,17,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",21,*,2.4404
I00699,17,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",12,*,1.9758
I00699,17,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",184,16,11.7051
I00699,17,RWJ,"STOCKPORT NHS FOUNDATION TRUST",9,*,0.7516
I00699,17,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",39,0,2.3745
I00699,17,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",7,*,0.3633
I00699,17,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",8,*,0.7517
I00699,17,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",135,*,3.5350
I00699,17,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",49,0,1.3203
I00699,17,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",23,*,2.2444
I00699,17,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",24,*,1.2773
I00699,17,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",29,*,0.4807
I00699,17,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",14,*,1.0921
I00699,17,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",217,*,2.6394
I00699,17,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",205,*,2.4652
I00699,17,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",168,*,4.6718
I00699,17,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",69,*,1.7593
I00699,17,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",53,*,1.4359
I00699,17,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",66,*,4.8000
I00699,17,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",118,*,4.1946
I00699,18,R1F,"ISLE OF WIGHT NHS TRUST",86,*,2.9627
I00699,18,R1H,"BARTS HEALTH NHS TRUST",619,24,41.6395
I00699,18,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",177,15,12.7398
I00699,18,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",278,10,7.7299
I00699,18,RA3,"WESTON AREA HEALTH NHS TRUST",53,*,1.5272
I00699,18,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",118,*,4.7475
I00699,18,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",152,11,7.6956
I00699,18,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",187,*,4.7699
I00699,18,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",378,16,11.3783
I00699,18,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",211,10,5.6456
I00699,18,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",508,15,12.0606
I00699,18,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",185,14,20.3813
I00699,18,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",100,*,3.0945
I00699,18,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",196,0,1.8397
I00699,18,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",146,*,4.7570
I00699,18,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",130,*,2.7157
I00699,18,RBK,"WALSALL HEALTHCARE NHS TRUST",175,*,4.8588
I00699,18,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",259,7,7.1971
I00699,18,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",148,*,2.4998
I00699,18,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",160,*,3.4506
I00699,18,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",108,13,6.4821
I00699,18,RC1,"BEDFORD HOSPITAL NHS TRUST",112,7,6.8302
I00699,18,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",189,*,3.1289
I00699,18,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",356,16,12.2005
I00699,18,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",134,*,3.5241
I00699,18,RCF,"AIREDALE NHS FOUNDATION TRUST",127,9,5.1257
I00699,18,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",262,*,4.0327
I00699,18,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",302,14,9.9226
I00699,18,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",195,14,12.0008
I00699,18,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",162,7,4.8946
I00699,18,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",98,16,9.5629
I00699,18,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",179,10,4.7678
I00699,18,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",563,12,10.5498
I00699,18,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",196,9,10.4367
I00699,18,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",34,13,2.3872
I00699,18,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",367,6,6.4551
I00699,18,REM,"AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",303,*,3.5669
I00699,18,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",818,17,40.4175
I00699,18,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",118,6,5.6754
I00699,18,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",95,7,4.8840
I00699,18,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",143,7,6.1348
I00699,18,RGN,"PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST",329,16,7.6234
I00699,18,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",80,*,1.4930
I00699,18,RGQ,"IPSWICH HOSPITAL NHS TRUST",118,*,6.2598
I00699,18,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",168,10,7.6553
I00699,18,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",392,*,14.9373
I00699,18,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",248,*,6.2256
I00699,18,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",465,32,27.4239
I00699,18,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",590,17,24.4904
I00699,18,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",565,18,12.2712
I00699,18,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",4583,17,12.2960
I00699,18,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",625,17,29.8888
I00699,18,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",154,17,14.5675
I00699,18,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",121,*,4.7271
I00699,18,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",403,8,8.6964
I00699,18,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",147,*,4.7077
I00699,18,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",329,13,11.7349
I00699,18,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",198,8,14.3493
I00699,18,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",221,*,6.2498
I00699,18,RJN,"EAST CHESHIRE NHS TRUST",47,*,1.8186
I00699,18,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",143,*,0.9680
I00699,18,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",231,11,16.0810
I00699,18,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",164,*,4.5438
I00699,18,RK9,"PLYMOUTH HOSPITALS NHS TRUST",216,8,7.0729
I00699,18,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",296,15,13.4993
I00699,18,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",50,7,3.5456
I00699,18,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",275,12,19.5163
I00699,18,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",77,10,17.1308
I00699,18,RLQ,"WYE VALLEY NHS TRUST",143,*,2.2608
I00699,18,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",68,*,2.4354
I00699,18,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",260,14,12.1524
I00699,18,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",434,11,7.2649
I00699,18,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",62,*,1.8334
I00699,18,RMC,"BOLTON NHS FOUNDATION TRUST",127,6,3.8242
I00699,18,RMP,"TAMESIDE HOSPITAL NHS FOUNDATION TRUST",113,6,9.2315
I00699,18,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",226,13,10.3636
I00699,18,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",408,13,10.0418
I00699,18,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",1123,6,7.9979
I00699,18,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",184,*,4.8241
I00699,18,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",321,7,3.9474
I00699,18,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",203,7,5.5470
I00699,18,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",270,8,15.6883
I00699,18,RNZ,"SALISBURY NHS FOUNDATION TRUST",131,*,4.4329
I00699,18,RP5,"DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST",272,12,9.3308
I00699,18,RPA,"MEDWAY NHS FOUNDATION TRUST",336,18,8.8432
I00699,18,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",351,6,4.2335
I00699,18,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",337,11,7.3212
I00699,18,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",105,6,5.8623
I00699,18,RQQ,"HINCHINGBROOKE HEALTH CARE NHS TRUST",92,0,0.9203
I00699,18,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",266,7,5.1006
I00699,18,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",69,*,3.2881
I00699,18,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",4549,14,18.8694
I00699,18,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",246,7,3.8538
I00699,18,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",406,10,7.3158
I00699,18,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",111,8,5.9826
I00699,18,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",171,*,2.1643
I00699,18,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",155,7,5.4612
I00699,18,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",390,6,8.3123
I00699,18,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",361,20,20.1490
I00699,18,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",250,24,23.4379
I00699,18,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",348,21,13.8847
I00699,18,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",393,16,11.0249
I00699,18,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",107,*,3.0286
I00699,18,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",168,8,4.4741
I00699,18,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",253,10,6.7960
I00699,18,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",230,*,6.5684
I00699,18,RVJ,"NORTH BRISTOL NHS TRUST",305,*,4.0930
I00699,18,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",8,6,2.8350
I00699,18,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",415,15,12.2835
I00699,18,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",266,*,4.8703
I00699,18,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",8,*,0.6902
I00699,18,RW3,"CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",14,6,3.5830
I00699,18,RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",252,20,11.8932
I00699,18,RWA,"HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST",429,16,17.1905
I00699,18,RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",431,14,16.8630
I00699,18,RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",703,21,27.0311
I00699,18,RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",323,11,6.5233
I00699,18,RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",428,*,6.0272
I00699,18,RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",1054,33,30.1931
I00699,18,RWJ,"STOCKPORT NHS FOUNDATION TRUST",106,*,2.6517
I00699,18,RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",362,7,6.9368
I00699,18,RWW,"WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST",187,*,1.0499
I00699,18,RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",258,12,6.0157
I00699,18,RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",497,14,10.4619
I00699,18,RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",345,7,9.5891
I00699,18,RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",1309,8,44.6683
I00699,18,RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",221,15,8.3530
I00699,18,RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",177,13,11.4065
I00699,18,RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",241,8,8.8683
I00699,18,RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",306,6,5.6569
I00699,18,RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",229,14,7.9643
I00699,18,RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",208,9,7.7065
I00699,18,RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",173,*,3.5586
I00699,18,RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",272,10,12.5328
I00699,18,RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",641,18,40.9498
I00699,18,RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",405,17,17.0402
I00699,19,R1F,"ISLE OF WIGHT NHS TRUST",10,0,0.1653
I00699,19,R1H,"BARTS HEALTH NHS TRUST",148,6,10.5507
I00699,19,R1K,"LONDON NORTH WEST HEALTHCARE NHS TRUST",31,*,3.0342
I00699,19,RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",220,*,5.5632
I00699,19,RA3,"WESTON AREA HEALTH NHS TRUST",11,0,0.4250
I00699,19,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",14,0,0.4881
I00699,19,RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",163,6,4.8633
I00699,19,RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",34,*,1.7730
I00699,19,RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",34,*,1.4206
I00699,19,RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",87,6,4.6335
I00699,19,RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",34,*,3.2565
I00699,19,RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",15,*,1.9709
I00699,19,RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",10,*,1.4226
I00699,19,RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",24,0,0.9626
I00699,19,RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",47,*,2.8510
I00699,19,RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",17,*,1.1119
I00699,19,RBK,"WALSALL HEALTHCARE NHS TRUST",19,*,0.9164
I00699,19,RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",34,0,0.7002
I00699,19,RBN,"ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST",36,*,2.2892
I00699,19,RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",29,*,2.4149
I00699,19,RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",18,*,1.3922
I00699,19,RC1,"BEDFORD HOSPITAL NHS TRUST",23,0,0.8285
I00699,19,RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",8,*,1.0538
I00699,19,RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",47,7,5.5345
I00699,19,RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",22,0,1.1049
I00699,19,RCF,"AIREDALE NHS FOUNDATION TRUST",25,*,1.6406
I00699,19,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",32,0,1.4787
I00699,19,RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",86,7,4.2402
I00699,19,RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",94,6,5.7277
I00699,19,RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",27,0,1.0487
I00699,19,RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",21,*,2.4276
I00699,19,RDE,"COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST",26,*,1.8423
I00699,19,RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",43,*,3.1822
I00699,19,RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",23,8,4.1600
I00699,19,RE9,"SOUTH TYNESIDE NHS FOUNDATION TRUST",15,*,0.6607
I00699,19,REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",75,*,2.9078
I00699,19,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",58,*,9.1788
I00699,19,RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",21,*,1.7766
I00699,19,RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",27,*,1.7649
I00699,19,RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",26,*,1.3420
I00699,19,RGN,"PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST",45,0,1.0430
I00699,19,RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",23,*,1.4511
I00699,19,RGQ,"IPSWICH HOSPITAL NHS TRUST",83,*,1.7233
I00699,19,RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",33,*,0.8290
I00699,19,RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",173,*,8.6441
I00699,19,RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",83,*,3.2525
I00699,19,RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",158,7,7.9546
I00699,19,RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",172,10,7.7588
I00699,19,RHU,"PORTSMOUTH HOSPITALS NHS TRUST",83,*,1.6322
I00699,19,RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",231,*,3.6729
I00699,19,RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",177,13,10.2095
I00699,19,RJ2,"LEWISHAM AND GREENWICH NHS TRUST",31,*,0.6089
I00699,19,RJ6,"CROYDON HEALTH SERVICES NHS TRUST",19,0,0.1729
I00699,19,RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",50,*,1.3239
I00699,19,RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",26,*,3.0081
I00699,19,RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",108,9,5.9105
I00699,19,RJF,"BURTON HOSPITALS NHS FOUNDATION TRUST",10,*,2.1724
I00699,19,RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",44,6,4.3520
I00699,19,RJN,"EAST CHESHIRE NHS TRUST",18,*,2.4976
I00699,19,RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",21,*,1.0692
I00699,19,RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",41,*,1.7649
I00699,19,RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",42,*,2.0801
I00699,19,RK9,"PLYMOUTH HOSPITALS NHS TRUST",67,*,3.4795
I00699,19,RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",133,*,5.2600
I00699,19,RKE,"THE WHITTINGTON HOSPITAL NHS TRUST",12,0,0.6494
I00699,19,RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",112,7,6.5326
I00699,19,RLN,"CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST",35,*,4.4002
I00699,19,RLQ,"WYE VALLEY NHS TRUST",25,*,0.8288
I00699,19,RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",18,*,2.3462
I00699,19,RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",133,*,4.6730
I00699,19,RM2,"UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST",21,*,1.5878
I00699,19,RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",15,*,0.5617
I00699,19,RMC,"BOLTON NHS FOUNDATION TRUST",20,*,1.2423
I00699,19,RMP,"TAMESIDE HOSPITAL NHS FOUNDATION TRUST",19,*,1.3803
I00699,19,RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",38,*,2.4499
I00699,19,RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",29,*,2.3743
I00699,19,RN7,"DARTFORD AND GRAVESHAM NHS TRUST",28,*,1.9517
I00699,19,RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",32,0,1.2488
I00699,19,RNL,"NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST",30,*,2.8005
I00699,19,RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",11,*,0.9787
I00699,19,RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",93,*,3.8303
I00699,19,RNZ,"SALISBURY NHS FOUNDATION TRUST",27,*,1.4397
I00699,19,RP5,"DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST",56,*,5.1723
I00699,19,RPA,"MEDWAY NHS FOUNDATION TRUST",24,*,2.4929
I00699,19,RQ6,"ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST",7,*,1.8452
I00699,19,RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",24,*,1.5014
I00699,19,RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",23,*,1.8341
I00699,19,RQQ,"HINCHINGBROOKE HEALTH CARE NHS TRUST",21,0,0.1063
I00699,19,RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",20,0,0.6655
I00699,19,RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",*,*,0.5791
I00699,19,RR1,"HEART OF ENGLAND NHS FOUNDATION TRUST",249,*,2.3047
I00699,19,RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",115,*,3.5971
I00699,19,RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",186,9,6.2753
I00699,19,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",20,*,2.4890
I00699,19,RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",9,*,2.1228
I00699,19,RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",188,8,5.2868
I00699,19,RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",44,*,1.8265
I00699,19,RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",103,*,4.0449
I00699,19,RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",35,*,1.8115
I00699,19,RTG,"DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST",140,7,7.6649
I00699,19,RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",129,*,3.5390
I00699,19,RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",*,0,0.0104
I00699,19,RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",24,*,3.8615
I00699,19,RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",130,8,5.7715
I00699,19,RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",42,*,1.3087
I00699,19,RVJ,"NORTH BRISTOL NHS TRUST",10,*,2.5206
I00699,19,RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",37,*,2.4687
I00699,19,RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",107,*,2.0989
I00699,19,RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",22,*,2.3597
I00699,19,RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",14,*,1.8222
