INDICATOR_CODE,DIAGNOSIS GROUP,PROVIDER,PROVIDER_NAME,DENOMINATOR,OBSERVED,EXPECTED
I00699,23,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",220,7,5.5497
I00699,23,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,206,6,6.9193
I00699,23,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,252,6,8.3488
I00699,23,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,544,17,18.2673
I00699,23,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,345,21,19.4468
I00699,23,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,54,12,8.1743
I00699,23,RTG,DERBY HOSPITALS NHS FOUNDATION TRUST,450,15,14.1783
I00699,23,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,351,18,13.3586
I00699,23,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,177,*,6.6422
I00699,23,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,265,8,10.2053
I00699,23,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,343,8,9.5099
I00699,23,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,281,9,10.9241
I00699,23,RVJ,NORTH BRISTOL NHS TRUST,511,13,14.8045
I00699,23,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,188,0,2.9078
I00699,23,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,506,14,14.4435
I00699,23,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,191,*,4.2936
I00699,23,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,132,6,4.3132
I00699,23,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,182,6,6.4424
I00699,23,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,442,9,15.0842
I00699,23,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,387,17,19.8982
I00699,23,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,380,16,12.7462
I00699,23,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,368,13,13.367
I00699,23,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,299,11,14.0269
I00699,23,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,163,6,6.856
I00699,23,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,308,16,12.0701
I00699,23,RWJ,STOCKPORT NHS FOUNDATION TRUST,473,10,12.6287
I00699,23,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,353,10,8.3421
I00699,23,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,218,*,5.3118
I00699,23,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,224,6,8.2365
I00699,23,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,420,17,16.7531
I00699,23,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,291,10,12.4272
I00699,23,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,412,17,13.2996
I00699,23,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,211,6,3.9433
I00699,23,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,220,*,7.3864
I00699,23,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,307,*,6.4829
I00699,23,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,324,*,9.8135
I00699,23,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,119,11,8.0247
I00699,23,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,241,15,11.3233
I00699,23,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,266,8,6.384
I00699,23,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,308,11,8.6377
I00699,23,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,278,11,12.9182
I00699,23,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,327,10,10.5881
I00699,24,R1F,ISLE OF WIGHT NHS TRUST,10,*,2.2832
I00699,24,R1H,BARTS HEALTH NHS TRUST,120,7,14.1182
I00699,24,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,72,8,5.2483
I00699,24,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,35,*,2.4332
I00699,24,RA3,WESTON AREA HEALTH NHS TRUST,*,*,1.4402
I00699,24,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,13,*,3.5315
I00699,24,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,27,*,2.7708
I00699,24,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,42,*,3.2886
I00699,24,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,86,*,5.3157
I00699,24,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,62,7,6.6249
I00699,24,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,197,14,11.2837
I00699,24,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,11,*,2.4879
I00699,24,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,13,*,3.8344
I00699,24,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,35,*,2.3684
I00699,24,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,39,*,2.5489
I00699,24,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,41,*,2.1773
I00699,24,RBK,WALSALL HEALTHCARE NHS TRUST,37,*,3.7387
I00699,24,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,94,0,3.2446
I00699,24,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,68,6,3.4253
I00699,24,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,24,6,3.7022
I00699,24,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,19,*,4.0191
I00699,24,RC1,BEDFORD HOSPITAL NHS TRUST,18,*,0.9593
I00699,24,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,43,*,3.9781
I00699,24,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,98,10,9.8869
I00699,24,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,19,*,1.8998
I00699,24,RCF,AIREDALE NHS FOUNDATION TRUST,34,*,4.4007
I00699,24,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",38,*,3.1972
I00699,24,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,59,7,8.0584
I00699,24,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,18,8,4.9608
I00699,24,RD8,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,24,*,2.8724
I00699,24,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,26,*,2.2236
I00699,24,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,79,*,3.4044
I00699,24,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,179,7,7.3923
I00699,24,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,86,*,5.1517
I00699,24,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,21,10,2.2634
I00699,24,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,70,*,5.3589
I00699,24,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,46,*,3.2299
I00699,24,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",59,8,8.7758
I00699,24,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,20,*,4.6907
I00699,24,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,40,*,4.5095
I00699,24,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,10,*,2.3958
I00699,24,RFW,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,*,*,1.8077
I00699,24,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,*,*,0.6548
I00699,24,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,30,*,1.5251
I00699,24,RGQ,IPSWICH HOSPITAL NHS TRUST,47,*,2.9133
I00699,24,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,28,*,2.4969
I00699,24,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,249,10,14.278
I00699,24,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,108,*,2.9701
I00699,24,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,177,11,8.2859
I00699,24,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,220,9,14.7666
I00699,24,RHU,PORTSMOUTH HOSPITALS NHS TRUST,131,16,8.7437
I00699,24,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,101,6,5.9288
I00699,24,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,231,13,11.3308
I00699,24,RJ2,LEWISHAM AND GREENWICH NHS TRUST,11,*,1.9498
I00699,24,RJ6,CROYDON HEALTH SERVICES NHS TRUST,8,*,1.7638
I00699,24,RJ7,ST GEORGE'S HEALTHCARE NHS TRUST,181,*,8.8382
I00699,24,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,*,0,0.9962
I00699,24,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,121,13,8.1248
I00699,24,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,11,*,2.24
I00699,24,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,70,*,3.7641
I00699,24,RJN,EAST CHESHIRE NHS TRUST,6,*,1.9745
I00699,24,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,35,*,3.0424
I00699,24,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,112,7,6.2767
I00699,24,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,42,6,4.8798
I00699,24,RK9,PLYMOUTH HOSPITALS NHS TRUST,110,8,8.5578
I00699,24,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,127,8,5.8107
I00699,24,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,*,0,0.5301
I00699,24,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,54,7,5.9093
I00699,24,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,144,7,8.7761
I00699,24,RLQ,WYE VALLEY NHS TRUST,43,6,2.0261
I00699,24,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,20,*,2.541
I00699,24,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,190,11,9.4951
I00699,24,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,77,*,4.5418
I00699,24,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,114,7,6.2482
I00699,24,RMC,BOLTON NHS FOUNDATION TRUST,36,*,5.1652
I00699,24,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,12,6,3.0747
I00699,24,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,48,*,3.7035
I00699,24,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,60,7,4.6232
I00699,24,RN7,DARTFORD AND GRAVESHAM NHS TRUST,113,6,6.1271
I00699,24,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,57,*,5.0071
I00699,24,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,55,*,4.4533
I00699,24,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,32,*,3.3311
I00699,24,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,52,6,5.3014
I00699,24,RNZ,SALISBURY NHS FOUNDATION TRUST,35,*,2.6199
I00699,24,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,70,*,6.3773
I00699,24,RPA,MEDWAY NHS FOUNDATION TRUST,124,9,5.1956
I00699,24,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,76,*,2.4712
I00699,24,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,82,*,5.3066
I00699,24,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,10,*,1.3737
I00699,24,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,*,*,1.4236
I00699,24,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,40,*,1.9419
I00699,24,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,*,0,0.3374
I00699,24,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,104,7,7.5601
I00699,24,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,7,0,0.865
I00699,24,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,309,20,17.3326
I00699,24,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",36,*,3.2991
I00699,24,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,106,*,4.6134
I00699,24,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,61,0,2.4991
I00699,24,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,279,7,12.0344
I00699,24,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,186,12,19.4417
I00699,24,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,28,16,7.1243
I00699,24,RTG,DERBY HOSPITALS NHS FOUNDATION TRUST,125,14,9.999
I00699,24,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,212,14,11.0528
I00699,24,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,40,*,4.1631
I00699,24,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,105,*,16.7793
I00699,24,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,105,*,3.1452
I00699,24,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,53,*,5.3452
I00699,24,RVJ,NORTH BRISTOL NHS TRUST,232,8,11.5734
I00699,24,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,57,*,6.3789
I00699,24,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,110,12,9.9811
I00699,24,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,53,*,3.4192
I00699,24,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,22,*,2.6904
I00699,24,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,123,*,5.4474
I00699,24,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,102,10,8.7862
I00699,24,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,181,14,15.597
I00699,24,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,72,*,6.6058
I00699,24,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,171,12,13.2779
I00699,24,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,38,*,5.1142
I00699,24,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,50,7,4.9275
I00699,24,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,148,15,19.0375
I00699,24,RWJ,STOCKPORT NHS FOUNDATION TRUST,169,*,7.5538
I00699,24,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,114,7,8.0822
I00699,24,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,42,*,2.2579
I00699,24,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,51,*,3.7217
I00699,24,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,157,11,12.0723
I00699,24,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,126,11,8.3461
I00699,24,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,100,9,6.1655
I00699,24,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,74,12,8.9266
I00699,24,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,71,7,4.6207
I00699,24,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,62,8,5.3093
I00699,24,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,92,*,4.2628
I00699,24,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,17,*,4.2305
I00699,24,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,61,9,4.8838
I00699,24,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,110,6,5.3384
I00699,24,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,92,11,7.1133
I00699,24,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,151,*,12.0906
I00699,24,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,94,7,5.6172
I00699,25,R1F,ISLE OF WIGHT NHS TRUST,15,*,2.5524
I00699,25,R1H,BARTS HEALTH NHS TRUST,99,12,10.0329
I00699,25,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,30,*,4.9825
I00699,25,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,53,*,4.7266
I00699,25,RA3,WESTON AREA HEALTH NHS TRUST,7,0,1.4225
I00699,25,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,27,*,4.7013
I00699,25,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,86,12,6.6487
I00699,25,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,19,*,3.6091
I00699,25,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,20,*,3.0722
I00699,25,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,38,9,7.4951
I00699,25,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,36,11,4.4645
I00699,25,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,18,*,3.5183
I00699,25,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,8,*,0.7681
I00699,25,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,14,*,2.5623
I00699,25,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,44,8,5.1586
I00699,25,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,12,*,2.3026
I00699,25,RBK,WALSALL HEALTHCARE NHS TRUST,16,6,3.1147
I00699,25,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,22,*,4.5165
I00699,25,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,15,*,2.7414
I00699,25,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,17,*,4.0315
I00699,25,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,27,6,4.905
I00699,25,RC1,BEDFORD HOSPITAL NHS TRUST,10,*,2.2281
I00699,25,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,26,*,4.0487
I00699,25,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,53,17,11.8227
I00699,25,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,17,*,3.1233
I00699,25,RCF,AIREDALE NHS FOUNDATION TRUST,15,*,3.0166
I00699,25,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",27,*,4.9363
I00699,25,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,62,6,7.9287
I00699,25,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,55,13,8.7485
I00699,25,RD8,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,29,6,4.9902
I00699,25,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,14,0,2.3717
I00699,25,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,30,6,6.1489
I00699,25,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,40,7,7.9613
I00699,25,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,23,8,4.8183
I00699,25,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,13,8,1.7254
I00699,25,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,32,*,5.4823
I00699,25,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,20,*,4.8136
I00699,25,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",172,13,17.9914
I00699,25,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,14,*,2.4844
I00699,25,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,23,6,4.6941
I00699,25,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,21,*,3.8932
I00699,25,RFW,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,7,*,1.0992
I00699,25,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,30,*,5.4269
I00699,25,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13,*,1.8598
I00699,25,RGQ,IPSWICH HOSPITAL NHS TRUST,53,10,7.8279
I00699,25,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,25,*,2.4016
I00699,25,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,398,16,21.3525
I00699,25,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,30,6,4.7173
I00699,25,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,303,27,24.7853
I00699,25,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,245,11,27.2659
I00699,25,RHU,PORTSMOUTH HOSPITALS NHS TRUST,53,11,8.8383
I00699,25,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,87,6,7.1835
I00699,25,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,40,6,4.7699
I00699,25,RJ2,LEWISHAM AND GREENWICH NHS TRUST,17,*,2.009
I00699,25,RJ6,CROYDON HEALTH SERVICES NHS TRUST,16,*,3.1892
I00699,25,RJ7,ST GEORGE'S HEALTHCARE NHS TRUST,238,11,23.6903
I00699,25,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,*,*,0.3948
I00699,25,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,144,13,12.9231
I00699,25,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,19,7,4.1863
I00699,25,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,16,6,3.3355
I00699,25,RJN,EAST CHESHIRE NHS TRUST,8,*,1.8901
I00699,25,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,14,0,2.1516
I00699,25,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,244,17,15.745
I00699,25,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,16,*,3.442
I00699,25,RK9,PLYMOUTH HOSPITALS NHS TRUST,130,8,10.7528
I00699,25,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,113,22,15.1114
I00699,25,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,9,*,0.4617
I00699,25,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,70,6,11.1295
I00699,25,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,22,6,4.6812
I00699,25,RLQ,WYE VALLEY NHS TRUST,14,*,2.1838
I00699,25,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,6,*,0.846
I00699,25,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,51,9,9.0862
I00699,25,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,19,7,4.9242
I00699,25,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,223,7,16.4469
I00699,25,RMC,BOLTON NHS FOUNDATION TRUST,16,*,2.8836
I00699,25,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,16,*,2.8618
I00699,25,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,30,6,5.046
I00699,25,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,45,7,6.0146
I00699,25,RN7,DARTFORD AND GRAVESHAM NHS TRUST,12,*,1.4707
I00699,25,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,15,6,3.7228
I00699,25,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,37,*,6.3334
I00699,25,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,6,*,0.9009
I00699,25,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,52,11,6.6288
I00699,25,RNZ,SALISBURY NHS FOUNDATION TRUST,20,8,4.0301
I00699,25,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,31,9,6.7172
I00699,25,RPA,MEDWAY NHS FOUNDATION TRUST,37,7,6.1453
I00699,25,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,12,*,1.8806
I00699,25,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,19,6,3.4835
I00699,25,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,*,*,0.2765
I00699,25,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,10,*,2.5132
I00699,25,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,17,*,2.6888
I00699,25,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,9,*,1.5613
I00699,25,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,32,11,6.577
I00699,25,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,23,*,4.5115
I00699,25,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,306,18,19.7288
I00699,25,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",15,*,2.9198
I00699,25,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,220,12,24.6945
I00699,25,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,387,31,26.7691
